"mz","rt","X100_300_Neg_Blank1.mzXML","X100_300_Neg_Blank2.mzXML","X100_300_Neg_JeansA.mzXML","X100_300_Neg_JeansB.mzXML","X100_300_Neg_JeansC.mzXML","X100_300_Neg_JeansD.mzXML","X100_300_Neg_JeansDx.mzXML","X100_300_Neg_JeansE.mzXML","X100_300_Neg_JeansF.mzXML","X100_300_Neg_JeansG.mzXML","X100_300_Neg_JeansGx.mzXML","MeOH_20190615110736.mzXML","SampleID","formula.pred","isoscore","mserror","ms1score","SMILES","DbID","Adducts","neutralscore","ionmodescore","adductscore"
267.196604410807,5.751,4876.484375,5075.94921875,3535.6142578125,7836.58203125,18617.359375,8685.337890625,3847.94921875,4623.791015625,338822.53125,183063.84375,64620.02734375,5056.5751953125,9,"C16H28O3;C16H30O4;C16H30O4;C16H30O4;C16H30O4;C16H30CrO4;C16H30O4;C16H30O4;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O;C15H26O","0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717;0.00897758372992717","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953;0.0189279145830953","CCCCCCCCCCCCC1CC(=O)OC1=O;OC(=O)CCCCCCCCCCCCCCC(O)=O;CC(C)(C)OOC(C)(C)C#CC(C)(C)OOC(C)(C)C;CCCCCCCC(=O)OOC(=O)CCCCCCC;COC(=O)CCCCCCCCCCCCC(=O)OC;[Cr++].CCCCCCCC([O-])=O.CCCCCCCC([O-])=O;CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C;CC(C)OC(=O)CCCCCCCCC(=O)OC(C)C;C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)O;CC(C)=CCC\C(C)=C\CC\C(C)=C\CO;CC(C)=CCC\C(C)=C/CC[C@](C)(O)C=C;CC1(C)CC2C1CCC3(C)CCCC2(O)C3;CC(C)(O)[C@@H]1CC[C@@]2(C)CCCC(=C)[C@@H]2C1;CC1=CCC[C@]2(C)CC[C@H](C[C@@H]12)C(C)(C)O;C[C@H]1CC[C@H](CC2=C1CC[C@@H]2C)C(C)(C)O;CC(=C)[C@@H]1C[C@@H](CC[C@@]1(C)C=C)C(C)(C)O;CC(C)=CCC/C(C)=C/CC[C@](C)(O)C=C;CC1CCC2OC2(C)CCC3C1CC3(C)C;CC(C)=CCC\C(C)=C\CC\C(C)=C\CO;C[C@H]1CCC2(O)C(C)(C)C3CC[C@@]2(C)C1C3;CC(C)=CCC\C(C)=C\CCC(C)(O)C=C;C[C@H]1CC[C@@H]2CC3(OC2(C)C)[C@@H](C)CC[C@H]13;CC1CCC2=C(C)CCC(CC12)C(C)(C)O;C1CCCCCC2=C(CCCC1)CCCO2;CC(CO)CCCC1(C)C2CCC(C2)C1=C;CCOC(C)\C=C\C1=C(C)CCCC1(C)C;CC1(C)OCCC2CC3CCCCC3CC12;CC1(C)OCCC2CCC3CCCCC3C12;CCOC1(C)CCC2C(=C)C1CCC2(C)C;CCC1=C(C)C(=O)CC(C)(C)C1(CC)CC;CC1CC2C(CC1=O)C(C)(C)CCC2(C)C;CC1(C)C2CCC1C(C2)C3CCCCC3O;C[C@@H]1C\C=C(/C)CCC(=C/CCC[C@@H]1O)/C;O=C1CCCCCC\C=C/CCCCCC1;C[C@@H]1CC(C)(C)[C@@H]2CC[C@H](C[C@@H]12)CC(C)=O","9144;396;1373;3693;3807;3996;3997;5109;6164;8333;8585;8673;10542;11591;11721;12540;12700;13148;14661;15779;16209;16510;24967;26956;44101;888;2790;4202;4732;4734;4735;4765;5932;6758;6967","[M-H]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-","0","-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
267.143981933594,8.72175,225690.703125,311651,183293.484375,232456.703125,136714.578125,201449.859375,217597.71875,368445.40625,399962.46875,508329.15625,310066.9375,296282.6875,10,"0","0","0","0","0","0","0","0","0","0"
267.143981933594,8.72175,306132.53125,264368.59375,278218.78125,356974.125,118536.640625,370207.15625,280776.625,210865.8125,441432.25,442922.25,188311.265625,204391.25,10,"0","0","0","0","0","0","0","0","0","0"
267.14404296875,5.11788333333333,475483.78125,483989.53125,315477.625,505979.25,1249468.625,446453.96875,476406.75,491135.53125,616681.875,109857.4296875,490696.28125,494740.3125,5,"0","0","0","0","0","0","0","0","0","0"
268.155690511068,5.11788333333333,84296.984375,85938.4921875,49843.80859375,86876.1875,211682.515625,81737.171875,81675.5,80032.390625,125318.140625,94157.2578125,98477.078125,85984.6796875,5,"C14H25NO5;C16H24O;C16H24O;C16H24O;C16H24O;C16H24O;C13H21NO2","-4.60517018598809;-4.60517018598809;-4.60517018598809;-4.60517018598809;-4.60517018598809;-4.60517018598809;-4.60517018598809","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;-2.62750387491954","-4.59521985513492;-4.59521985513492;-4.59521985513492;-4.59521985513492;-4.59521985513492;-4.59521985513492;-7.23267406090763","CCN(CC)CCC(=O)OCCOCCOC(=O)C=C;CC1=CCCC(C)(C)C1\C=C\C(=O)CCC=C;CCCCCCCCCC(=O)c1ccccc1;CC/C(C)=C/c1ccc(OCCC(C)C)cc1;C[C@@H]\1CC(=C/CC\C(=C\CC\C=C1)C(C)=O)/C;CC(C)=CC/C=C(C)/C/C=C/C(=O)CCC=C;CC(O)CN(CC(C)O)c1ccc(C)cc1","42399;1091;12241;33666;39362;41505;22036","[M-H-H2O]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+CH2O2-H]-","0","0;-0.5;-0.5;-0.5;-0.5;-0.5;0","0;0;0;0;0;0;0"
268.868408203125,3.71191666666667,113384.0703125,107200.3359375,85936.0625,105541.0625,93559.609375,97003.6875,92248.7421875,103224.890625,90455.84375,107633.9765625,106475.5625,54771.83203125,1,"0","0","0","0","0","0","0","0","0","0"
268.868794759115,0.784931666666667,104287.8671875,117256.90625,72191.7265625,89466.4609375,99286.03125,92773.21875,121320.9140625,99609.171875,102802.96875,138163.9375,107689.9140625,124721.1953125,10,"0","0","0","0","0","0","0","0","0","0"
269.139577229818,3.91948333333333,106949.6640625,130367.21875,48241.91796875,59815.2421875,55048.390625,46326.51171875,27016.5390625,71530.390625,96359.84375,50056.19921875,21004.57421875,23472.3046875,2,"C14H22O5;C14H24O6;C13H20O3;C13H20O3;C13H20O3;C13H20O3;C13H20O3;C13H20O3;C13H20O3;C13H20O3;C13H20O3;C13H20O3","0.00931759018563163;0.00931759018563163;0.00931759018563163;0.00931759018563163;0.00931759018563163;0.00931759018563163;0.00931759018563163;0.00931759018563163;0.00931759018563163;0.00931759018563163;0.00931759018563163;0.00931759018563163","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","0.0192679210387997;0.0192679210387997;0.0192679210387997;0.0192679210387997;0.0192679210387997;0.0192679210387997;0.0192679210387997;0.0192679210387997;0.0192679210387997;0.0192679210387997;0.0192679210387997;0.0192679210387997","CCC(CO)(COC(=O)C(C)=C)COC(=O)C(C)=C;CCOCCOC(=O)C(C)=C.CC(=C)C(=O)OCCO;CC\C=C/C[C@@H]1[C@H](CCC1=O)CC(=O)OC;CC\C=C/C[C@@H]1[C@H](CCC1=O)CC(=O)OC;CCOC(=O)C1C(CC(=O)C=C1C)C(C)C;CCCCCC1=C(CCC1=O)CC(=O)OC;CCCCCCC/C=C/C1CC(=O)OC1=O;CC(C)(C)c1ccc(O)cc1.C=O.C2CO2;CC/C=C/C[C@H]1[C@@H](CCC1=O)CC(=O)OC;CCCCCCCC(=O)OCc1occc1;CC/C=C/CC1C(CCC1=O)CC(=O)OC;CCCCC[C@H](COC(C)=O)c1occc1","15810;19223;6974;15893;16934;17096;18871;19575;20579;22129;22617;40833","[M-H]-;[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-","0","0;0;0;0;0;0;0;0;0;0;0;0","1;0;0;0;0;0;0;0;0;0;0;0"
268.147247314453,5.11788333333333,41650.7109375,36257.38671875,31151.27734375,44065.1640625,107193.3984375,48845.01171875,32062.599609375,34664.67578125,53430.78515625,53507,49823.22265625,36983.21875,5,"C18H20O2;C18H20O2;C18H20O2;C18H20O2;C18H20O2;C18H20O2;C18H20O2","-4.60517018598809;-4.60517018598809;-4.60517018598809;-4.60517018598809;-4.60517018598809;-4.60517018598809;-4.60517018598809","-3.41797238656126;-3.41797238656126;-3.41797238656126;-3.41797238656126;-3.41797238656126;-3.41797238656126;-3.41797238656126","-8.02314257254935;-8.02314257254935;-8.02314257254935;-8.02314257254935;-8.02314257254935;-8.02314257254935;-8.02314257254935","CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2;CC1(C)CC(C)(c2ccc(O)cc2)c3ccccc3O1;CC(C)(CC(=C)c1ccc(O)cc1)c2ccc(O)cc2;CCCCOC(C(=O)c1ccccc1)c2ccccc2;CC(C)COC(C(=O)c1ccccc1)c2ccccc2;C/C(=C/C(C)(C)c1ccc(O)cc1)c2ccc(O)cc2;COC(Cc1ccccc1)OC\C=C\c2ccccc2","119;813;10667;16514;16515;25925;27578","[M]-;[M]-;[M]-;[M]-;[M]-;[M]-;[M]-","0","0;0;0;0;0;0;0","0.5;0.5;0.5;0.5;0.5;0.5;0.5"
269.212239583333,5.51773333333333,26259.6953125,24701.373046875,11041.5419921875,27170.1484375,21574.791015625,19623.94921875,11811.740234375,27441.94921875,608975.6875,601507.1875,103167.09375,12836.72265625,9,"C16H32O4;C16H32O4;C15H28O;C15H28O;C15H28O","0.0099311103816367;0.0099311103816367;0.0099311103816367;0.0099311103816367;0.0099311103816367","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","0.0198814412348048;0.0198814412348048;0.0198814412348048;0.0198814412348048;0.0198814412348048","CCCCCCCCCCCC(=O)OCCOCCO;CCCCCCCCCCCCOCCOCC(O)=O;O=C1CCCCCCCCCCCCCC1;CCCCCC(=O)CC(C)CCC=C(C)C;CCCCCCCCC[C@@](C)(CC=C)C=O","4140;20980;1338;24372;41536","[M-H-H2O]-;[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-","0","0;0;0;0;0","0;0;0;0;0"
269.212239583333,5.51773333333333,33274.7109375,24701.373046875,13002.341796875,27170.1484375,28419.357421875,19623.94921875,11811.740234375,27441.94921875,608975.6875,601507.1875,213914.203125,12836.72265625,9,"C16H32O4;C16H32O4;C15H28O;C15H28O;C15H28O","0.0099311103816367;0.0099311103816367;0.0099311103816367;0.0099311103816367;0.0099311103816367","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","0.0198814412348048;0.0198814412348048;0.0198814412348048;0.0198814412348048;0.0198814412348048","CCCCCCCCCCCC(=O)OCCOCCO;CCCCCCCCCCCCOCCOCC(O)=O;O=C1CCCCCCCCCCCCCC1;CCCCCC(=O)CC(C)CCC=C(C)C;CCCCCCCCC[C@@](C)(CC=C)C=O","4140;20980;1338;24372;41536","[M-H-H2O]-;[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-","0","0;0;0;0;0","0;0;0;0;0"
270.215677897135,5.51773333333333,6952.04296875,5461.5751953125,2093.8740234375,10818.7900390625,100,7620.09912109375,4165.36767578125,7461.52197265625,107978.6640625,101546.109375,32678.123046875,3685.25732421875,9,"C16H32O4;C16H32O4;C15H28O;C15H28O;C15H28O","0.00937671069546506;0.00937671069546506;0.00937671069546506;0.00937671069546506;0.00937671069546506","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","0.0193270415486332;0.0193270415486332;0.0193270415486332;0.0193270415486332;0.0193270415486332","CCCCCCCCCCCC(=O)OCCOCCO;CCCCCCCCCCCCOCCOCC(O)=O;O=C1CCCCCCCCCCCCCC1;CCCCCC(=O)CC(C)CCC=C(C)C;CCCCCCCCC[C@@](C)(CC=C)C=O","4140;20980;1338;24372;41536","[M-H-H2O]-;[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-","0","0;0;0;0;0","0;0;0;0;0"
271.118998209635,7.89983333333333,92656.953125,108957.9921875,44425.12109375,70051.40625,102844.484375,89917.0703125,58995.578125,75434.3515625,113120.828125,111427.109375,56904.94140625,42391.7734375,9,"C13H20O6;C13H20O6;C13H20O6;C13H19O6;C12H18O4;C12H18O4;C12H18O4;C12H18O4;C12H18O4;C12H18O4;C12H18O4","8.861859373324e-05;8.861859373324e-05;8.861859373324e-05;8.861859373324e-05;8.861859373324e-05;8.861859373324e-05;8.861859373324e-05;8.861859373324e-05;8.861859373324e-05;8.861859373324e-05;8.861859373324e-05","-2.10259122268243;-2.10259122268243;-2.10259122268243;-2.11754405313517;-3.04529228590711;-3.04529228590711;-3.04529228590711;-3.04529228590711;-3.04529228590711;-3.04529228590711;-3.04529228590711","-2.1025026040887;-2.1025026040887;-2.1025026040887;-2.11745543454144;-3.04520366731337;-3.04520366731337;-3.04520366731337;-3.04520366731337;-3.04520366731337;-3.04520366731337;-3.04520366731337","CC(=C)C(=O)OCC(CO)(CO)COC(=O)C(C)=C;CCC(=C)C(O)=O.CC(=O)OC=C.CC(=C)C(O)=O;COC(=O)C=C.COC(=O)C(C)=C.CC(=C)C(O)=O;CCOC(=O)C=C.CC(=C)C(O)=O.CC(=C)C([O-])=O;CCCCOC(=O)C1=CC(=O)CC(C)(C)O1;CC(CCOC(=O)C(C)=C)OC(=O)C(C)=C;CC(=C)C(=O)OCCCCOC(=O)C(C)=C;C=CCOC(=O)CCCCC(=O)OCC=C;CC1CO1.Oc2ccccc2.C=O.C3CO3;COC(=O)C(C)=C.CC(=C)C(=O)OCC=C;CC/C=C/OC(=C)C(=O)OC(O)C(=C)CC","14485;14553;16807;17919;18238;4915;6883;8198;9638;17282;18160","[M-H]-;[M-H]-;[M-H]-;[M]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-","0","0;0;0;0;0;0;0;0;0;0;0","1;1;1;0.5;0;0;0;0;0;0;0"
271.191884358724,4.72563333333333,53313.109375,61937.3515625,50720.8828125,56941.9375,60694.74609375,58046.2421875,41920.7421875,50485.30078125,139244,86601.265625,60164.421875,53447.02734375,9,"C15H30O5;C15H30O5;C15H28O4;C15H28O4;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2;C14H26O2","-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963;-0.00315344277416963","-3.44036449694943;-3.44036449694943;-3.76827662271645;-3.76827662271645;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943;-4.45657340565943","-3.4435179397236;-3.4435179397236;-3.77143006549062;-3.77143006549062;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336;-4.4597268484336","CCCCCCCC(O)CCCC(=O)OCC(O)CO;CC(C)(C)COC(=O)C(C)(C)C(O)OCC(C)(C)CO;OC(=O)CCCCCCCCCCCCCC(O)=O;COC(=O)CCCCCCCCCCCC(=O)OC;CC(CCOC(=O)C(C)C)CCC=C(C)C;CCCC\C=C/CCCCCCCC(O)=O;CC(C)CC(C)(O)C#CC(C)(O)CC(C)C;CC(C)C(=O)OCCC(C)CCCC(C)=C;CCCC(=O)OCCC(C)CCCC(C)=C;CCCC(=O)OCCC(C)CCC=C(C)C;CCCCCCCCCCCC(=O)OC=C;CC(=O)OC1CCCCCCCCCCC1;CCCCCCCCCC1CCCC(=O)O1;CCCCCCCCCCOC(=O)C(C)=C;O=C1CCCCCCCCCCCCCO1;CC(C)OC(=O)CCCCCCCCC=C;CCCCCCC/C=C/C(=O)OCCCC;CCOC(OCC)\C=C(C)\CCC=C(C)C;CC\C=C/CCCCCCCCOC(C)=O;CCC\C=C/CCCCCCCOC(C)=O;CC\C=C/CCOC(C)OCC\C=C/CC;CC1CCOC2(CCC(CC2)C(C)(C)C)O1;CC(C)CCCCCCCOC(=O)C(C)=C;CC/C=C/CCCCCCCCOC(C)=O;C/C=C/CCCCCCCCCOC(C)=O;CCOC(C)OC/C=C(C)/CCC=C(C)C;CCCCCCCCC\C=C\COC(C)=O;CCC/C=C/CCCCCCCOC(C)=O;CCCCCCCC(C)COC(=O)C(C)=C;CCOC(C)OC(C)(CCC=C(C)C)C=C;CC(CCC=C(C)C)CC(O)C(C)C(C)=O;CC(CCCC(C)(C)O)C\C=C(/C)C(C)=O;CC(C)C1CCC(C)CC1OC(=O)C(C)C;CCOC(C)OC\C=C(C)/CCC=C(C)C;CCC(=O)CC(O)CC(C)CCC=C(C)C;CCC(=O)OCCCCCCCCCC=C;CCOC(C)OC/C=C(C)/CCC=C(C)C","44917;46286;7365;7394;2547;3050;3582;4040;4135;4136;8284;8758;9353;10188;10396;12001;13153;13156;15179;18608;19132;19138;19408;21218;21220;21890;21948;21949;22426;22921;24370;24373;26583;29815;33679;41523;42038","[M-H-H2O]-;[M-H-H2O]-;[M-H]-;[M-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-","0","0;0;0;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
271.228006998698,7.31881666666667,41012.33203125,38580.90234375,29523.03515625,48905.21875,39041.82421875,33879.734375,25497.013671875,37279.9765625,585544,159779.890625,54565.8359375,23137.052734375,9,"C16H32O3;C16H32O3;C16H32O3;C16H32O3;C16H31BrO2;C16H34O4;C15H30O;C15H30O;C15H30O;C15H30O;C15H30O","0.00947927408396253;0.00947927408396253;0.00947927408396253;0.00947927408396253;0.00947927408396253;0.00947927408396253;0.00947927408396253;0.00947927408396253;0.00947927408396253;0.00947927408396253;0.00947927408396253","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","0.0194296049371306;0.0194296049371306;0.0194296049371306;0.0194296049371306;0.0194296049371306;0.0194296049371306;0.0194296049371306;0.0194296049371306;0.0194296049371306;0.0194296049371306;0.0194296049371306","CCCCCCCCCCCC(=O)OCCOCC;CCCCCCCCCCCCCC(=O)OCCO;CCOC(COCCC(C)CCC=C(C)C)OCC;CCCCC/C=C/[C@@H](CC(OCC)OCC)OCC;CCCCCCCCCCCCCCC(Br)C(O)=O;CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C;CCCCCCCCCCCCCC(C)=O;CCCCCCCCCCCCCCC=O;OC1CCCCCCCCCCCCCC1;CCCCCCCCCCCCCC1CO1;CCCC(O)CCC1C(C)CCCC1(C)C","2775;10625;25848;39973;15552;953;8473;9399;11619;15658;33845","[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-Br+O]-;[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-","0","-0.5;0;-0.5;-0.5;0;0;0;0;0;0;0","1;1;1;1;0.5;0;0;0;0;0;0"
272.231526692708,7.31881666666667,5969.48583984375,5796.85400390625,3982.81176757812,4796.24951171875,100,5047.45849609375,4229.26708984375,3823.26147460938,114087.734375,23086.541015625,10526.5673828125,5834.88623046875,9,"C16H31BrO2;C16H34O4;C16H32O3;C16H32O3;C16H32O3;C16H32O3;C15H30O;C15H30O;C15H30O;C15H30O;C15H30O","-0.00243137592836456;-0.00243137592836456;-0.00243137592836456;-0.00243137592836456;-0.00243137592836456;-0.00243137592836456;-0.00243137592836456;-0.00243137592836456;-0.00243137592836456;-0.00243137592836456;-0.00243137592836456","0.00995033085316809;-2.08259386943342;-2.35041968704484;-2.35041968704484;-2.35041968704484;-2.35041968704484;-3.34397919368555;-3.34397919368555;-3.34397919368555;-3.34397919368555;-3.34397919368555","0.00751895492480353;-2.08502524536178;-2.35285106297321;-2.35285106297321;-2.35285106297321;-2.35285106297321;-3.34641056961391;-3.34641056961391;-3.34641056961391;-3.34641056961391;-3.34641056961391","CCCCCCCCCCCCCCC(Br)C(O)=O;CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C;CCCCCCCCCCCC(=O)OCCOCC;CCCCCCCCCCCCCC(=O)OCCO;CCOC(COCCC(C)CCC=C(C)C)OCC;CCCCC/C=C/[C@@H](CC(OCC)OCC)OCC;CCCCCCCCCCCCCC(C)=O;CCCCCCCCCCCCCCC=O;OC1CCCCCCCCCCCCCC1;CCCCCCCCCCCCCC1CO1;CCCC(O)CCC1C(C)CCCC1(C)C","15552;953;2775;10625;25848;39973;8473;9399;11619;15658;33845","[M-Br+O]-;[M-H-H2O]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-","0","0;0;-0.5;0;-0.5;-0.5;0;0;0;0;0","0.5;0;1;1;1;1;0;0;0;0;0"
