mz,ms1score,,,,,,,,,,,,,,,ms1score,ms1score,Bins,,Bin,Frequency,,,
502.4622294,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
502.500061,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
502.500061,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
500.6809387,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
500.6809387,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
502.6967061,1.000302613,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
500.6988525,-2.693471107,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
500.8527222,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
500.8527222,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
500.8708496,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
502.8771566,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
502.8771566,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
502.8922221,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
500.9067383,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
500.9067383,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
500.913269,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
500.9412842,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
500.9412842,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
502.9751282,-3.893333827,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
502.0116272,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
501.0462646,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.0983276,-0.130762269,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.0983276,-0.130762269,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.0983276,-0.130762269,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.1557515,0.258863401,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.1557515,0.258863401,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.1729126,1.006239712,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.1729126,1.006239712,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.1969604,-1.203933018,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.1969604,0.796066982,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.1969604,0.796066982,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.2449544,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.2449544,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.2449544,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.3204854,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.3381348,0.507802026,0.507802026,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.3744507,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.4837138,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.4837138,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
501.7010803,-3.803154379,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
502.6967163,0.998785836,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
501.874176,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
501.9143372,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
501.9143372,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
501.9452209,-4.595219855,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
502.9379272,0,,,,,,,,,,,,,,,-0.01995459,0,,,,,,,
503.9823812,0,,,,,,,,,,,,,,,-0.0185982,0,,,,,,,
503.9829102,0,,,,,,,,,,,,,,,-0.016971713,0,,,,,,,
504.0723674,-5.223934707,,,,,,,,,,,,,,,-0.016971713,0,,,,,,,
502.0963135,-4.846988267,,,,,,,,,,,,,,,-0.016971713,0,,,,,,,
502.0963135,-4.865449805,,,,,,,,,,,,,,,-0.016971713,0,,,,,,,
504.1051839,-1.732959964,,,,,,,,,,,,,,,-0.016971713,0,,,,,,,
504.1051839,-1.732959964,,,,,,,,,,,,,,,-0.016971713,0,,,,,,,
504.1596985,-1.749262697,-4.838301433,,,,,,,,,,,,,,-0.016971713,0,,,,,,,
504.1846619,-3.590090741,,,,,,,,,,,,,,,-0.016971713,0,,,,,,,
504.2003174,-2.076763345,-3.555819568,-0.262289738,,,,,,,,,,,,,-0.016971713,0,,,,,,,
504.2003174,-2.076763345,-3.555819568,-0.262289738,,,,,,,,,,,,,-0.016971713,0,,,,,,,
504.2497864,0,,,,,,,,,,,,,,,-0.016971713,0,,,,,,,
504.2497864,0,,,,,,,,,,,,,,,-0.016971713,0,,,,,,,
504.2757467,0,,,,,,,,,,,,,,,-0.016948725,0,,,,,,,
504.3780416,0,,,,,,,,,,,,,,,-0.016948725,0,,,,,,,
504.3780416,0,,,,,,,,,,,,,,,-0.016948725,0,,,,,,,
504.4784342,0,,,,,,,,,,,,,,,-0.016948725,0,,,,,,,
504.4784342,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
504.4787598,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
504.4787598,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
502.6967163,0.994238449,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
502.6967163,0.994238449,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
502.850708,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
502.8686218,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
502.8686218,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
502.8772888,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
502.8772888,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
502.8924561,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
502.8924561,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
502.9028015,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
502.9028015,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
502.9103699,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
502.9205627,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
502.9205627,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
502.9379883,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
502.9379883,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
502.9379883,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
504.9905396,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
504.9902852,0,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
503.0433044,-5.519994534,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
503.0433044,-5.519994534,,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
505.1134542,0.679958681,-4.220217274,,,,,,,,,,,,,,-0.01689648,0,,,,,,,
505.1134542,0.725413227,-4.220217274,,,,,,,,,,,,,,-0.016537059,0,,,,,,,
505.134908,-0.325216789,-4.677934681,-4.677934681,,,,,,,,,,,,,-0.016537059,0,,,,,,,
505.134908,0.341449878,-4.677934681,-4.677934681,,,,,,,,,,,,,-0.016537059,0,,,,,,,
505.136495,-0.475045368,-0.529346621,-5.11750723,-5.11750723,,,,,,,,,,,,-0.015349541,0,,,,,,,
505.136495,-0.475045368,-0.529346621,-5.11750723,-5.11750723,,,,,,,,,,,,-0.015349541,0,,,,,,,
505.1765238,0.320910325,-1.037252102,-1.037252102,-0.27998933,,,,,,,,,,,,-0.014204029,0,,,,,,,
505.1766256,-0.345756342,-1.037252102,-1.037252102,-0.27998933,,,,,,,,,,,,-0.014204029,0,,,,,,,
505.1762797,-0.345756342,-0.27998933,-3.839429515,-3.839429515,,,,,,,,,,,,-0.014204029,0,,,,,,,
505.187144,0.343127422,-3.746793198,,,,,,,,,,,,,,-0.014124178,0,,,,,,,
505.187144,0.565349644,-3.524570975,,,,,,,,,,,,,,-0.014100003,0,,,,,,,
505.2124939,-2.678415895,-4.83523872,,,,,,,,,,,,,,-0.014100003,0,,,,,,,
505.2124939,-2.878415895,-4.53523872,,,,,,,,,,,,,,-0.014100003,0,,,,,,,
505.2716268,0,,,,,,,,,,,,,,,-0.014100003,0,,,,,,,
505.2716268,0,,,,,,,,,,,,,,,-0.014018499,0,,,,,,,
505.2819417,-0.475815301,-0.532161012,,,,,,,,,,,,,,-0.013895767,0,,,,,,,
505.2819417,-0.475815301,-0.532161012,,,,,,,,,,,,,,-0.011809889,0,,,,,,,
505.3105977,0,,,,,,,,,,,,,,,-0.011809889,0,,,,,,,
505.3173116,0,,,,,,,,,,,,,,,-0.011771978,0,,,,,,,
505.3105977,0,,,,,,,,,,,,,,,-0.011771978,0,,,,,,,
505.3173116,0,,,,,,,,,,,,,,,-0.011771978,0,,,,,,,
505.3173116,0,,,,,,,,,,,,,,,-0.011771978,0,,,,,,,
505.332784,-0.045031331,-5.013149294,,,,,,,,,,,,,,-0.011495489,0,,,,,,,
505.332784,-0.045031331,-5.013149294,,,,,,,,,,,,,,-0.011495489,0,,,,,,,
505.3533529,0.092024643,,,,,,,,,,,,,,,-0.011486593,0,,,,,,,
505.4261882,0,,,,,,,,,,,,,,,-0.011238179,0,,,,,,,
505.4265238,0,,,,,,,,,,,,,,,-0.011238179,0,,,,,,,
505.4634806,-3.382307876,,,,,,,,,,,,,,,-0.01121519,0,,,,,,,
505.4634806,-4.382307876,,,,,,,,,,,,,,,-0.01121519,0,,,,,,,
505.4634806,-4.382307876,,,,,,,,,,,,,,,-0.01121519,0,,,,,,,
504.4787903,0,,,,,,,,,,,,,,,-0.01121519,0,,,,,,,
505.4823405,0,,,,,,,,,,,,,,,-0.01121519,0,,,,,,,
505.4992574,0.01692277,0.01692277,,,,,,,,,,,,,,-0.01121519,0,,,,,,,
505.4990845,-0.989323069,-0.989323069,,,,,,,,,,,,,,-0.01121519,0,,,,,,,
505.4992981,-0.049151955,-0.049151955,,,,,,,,,,,,,,-0.01121519,0,,,,,,,
505.4990845,1.010676931,1.010676931,,,,,,,,,,,,,,-0.01121519,0,,,,,,,
505.4992981,-0.049151955,-0.049151955,,,,,,,,,,,,,,-0.01121519,0,,,,,,,
505.5354411,-0.982992504,,,,,,,,,,,,,,,-0.01121519,0,,,,,,,
503.8722534,0,,,,,,,,,,,,,,,-0.01121519,0,,,,,,,
503.8815002,0,,,,,,,,,,,,,,,-0.01121519,0,,,,,,,
504.8743286,0,,,,,,,,,,,,,,,-0.01121519,0,,,,,,,
503.9099731,0,,,,,,,,,,,,,,,-0.01121519,0,,,,,,,
503.9099731,0,,,,,,,,,,,,,,,-0.01121519,0,,,,,,,
503.9136658,0,,,,,,,,,,,,,,,-0.010434234,0,,,,,,,
504.9908447,0,,,,,,,,,,,,,,,-0.010434234,0,,,,,,,
504.9908447,0,,,,,,,,,,,,,,,-0.010434234,0,,,,,,,
506.0202332,0,,,,,,,,,,,,,,,-0.009968663,0,,,,,,,
506.0202332,0,,,,,,,,,,,,,,,-0.008619385,0,,,,,,,
505.1131897,0.719070732,-2.19604378,,,,,,,,,,,,,,-0.008619385,0,,,,,,,
505.1131897,0.719070732,-2.19604378,,,,,,,,,,,,,,-0.008619385,0,,,,,,,
506.1421407,0,,,,,,,,,,,,,,,-0.008619385,0,,,,,,,
506.1706034,0,,,,,,,,,,,,,,,-0.008619385,0,,,,,,,
506.1706034,0,,,,,,,,,,,,,,,-0.008619385,0,,,,,,,
506.1900635,-3.483574414,-7.341593264,,,,,,,,,,,,,,-0.008588035,0,,,,,,,
506.1900635,-3.233574414,-7.091593264,,,,,,,,,,,,,,-0.008588035,0,,,,,,,
506.2155762,-0.607923972,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
506.2155762,-0.207923972,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
506.2902629,-1.532161012,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
505.3173523,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
506.320933,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
505.3530884,-2.533247749,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
506.46639,1.006848479,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
505.4992371,-0.989323069,-0.989323069,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
506.5018921,0.983118637,0.983118637,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
504.8663635,-5.279914647,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
504.8743286,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
504.8743286,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
504.8899231,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
506.8903809,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
506.8903809,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
506.8903809,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
504.9072876,-5.271915036,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
504.9169312,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
506.0201111,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
506.0201111,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
505.0405273,-1.976093443,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
505.0405273,-0.976093443,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.1137797,-0.508225632,-3.39742223,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.1137797,-0.508225632,-3.39742223,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.1137797,-0.508225632,-3.39742223,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.1289775,-0.04334228,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.1549276,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.1776835,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.1776835,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.1776835,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.1913554,-0.726171881,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.1913554,0.273828119,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.1913554,0.273828119,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.1913554,0.273828119,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.2599691,-1.023310848,-1.023310848,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.260732,-5.153728139,-5.153728139,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.260732,-5.148030134,-5.148030134,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.2896729,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.2896729,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.3681437,0,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.3690389,0.466438274,,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.4419861,0.458952271,0.958952271,,,,,,,,,,,,,,-0.008560865,0,,,,,,,
507.4414978,0.007688923,0.007688923,,,,,,,,,,,,,,-0.008545074,0,,,,,,,
507.4419861,0.558952271,0.958952271,,,,,,,,,,,,,,-0.008545074,0,,,,,,,
507.4769897,0,,,,,,,,,,,,,,,-0.007783721,0,,,,,,,
507.4769897,0,,,,,,,,,,,,,,,-0.007767891,0,,,,,,,
507.4769897,0,,,,,,,,,,,,,,,-0.007767891,0,,,,,,,
505.869812,0,,,,,,,,,,,,,,,-0.007027511,0,,,,,,,
506.8710327,0,,,,,,,,,,,,,,,-0.007027511,0,,,,,,,
506.8710327,0,,,,,,,,,,,,,,,-0.006168622,0,,,,,,,
505.9072876,0,,,,,,,,,,,,,,,-0.006035834,0,,,,,,,
506.0201111,0,,,,,,,,,,,,,,,-0.006035834,0,,,,,,,
507.2608337,-4.529161981,-4.529161981,,,,,,,,,,,,,,-0.006035834,0,,,,,,,
507.4415283,0.007688923,0.007688923,,,,,,,,,,,,,,-0.006035834,0,,,,,,,
506.8710327,0,,,,,,,,,,,,,,,-0.004786292,0,,,,,,,
506.8710327,0,,,,,,,,,,,,,,,-0.004786292,0,,,,,,,
506.8710327,0,,,,,,,,,,,,,,,-0.004548491,0,,,,,,,
506.8902588,0,,,,,,,,,,,,,,,-0.003829162,0,,,,,,,
,,,,,,,,,,,,,,,,-0.003829162,0,,,,,,,
,,,,,,,,,,,,,,,,-0.003829162,0,,,,,,,
,,,,,,,,,,,,,,,,-0.003829162,0,,,,,,,
,,,,,,,,,,,,,,,,-0.003829162,0,,,,,,,
,,,,,,,,,,,,,,,,-0.003829162,0,,,,,,,
,,,,,,,,,,,,,,,,-0.003639252,0,,,,,,,
,,,,,,,,,,,,,,,,-0.003639252,0,,,,,,,
,,,,,,,,,,,,,,,,-0.003639252,0,,,,,,,
,,,,,,,,,,,,,,,,-0.003639252,0,,,,,,,
,,,,,,,,,,,,,,,,-0.003446987,0,,,,,,,
,,,,,,,,,,,,,,,,-0.002967833,0,,,,,,,
,,,,,,,,,,,,,,,,-0.002967833,0,,,,,,,
,,,,,,,,,,,,,,,,-0.001790948,0,,,,,,,
,,,,,,,,,,,,,,,,-0.001790948,0,,,,,,,
,,,,,,,,,,,,,,,,-0.001790948,0,,,,,,,
,,,,,,,,,,,,,,,,-0.001790948,0,,,,,,,
,,,,,,,,,,,,,,,,-0.00155918,0,,,,,,,
,,,,,,,,,,,,,,,,-0.000141396,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
,,,,,,,,,,,,,,,,0,0,,,,,,,
