mz,rt,X300_500_Neg_jgu1.mzXML,X300_500_Neg_jgu2.mzXML,X300_500_Neg_jgw1.mzXML,X300_500_Neg_jgw2.mzXML,X300_500_Neg_nju1.mzXML,X300_500_Neg_nju2.mzXML,X300_500_Neg_njw1.mzXML,X300_500_Neg_njw2.mzXML,X300_500_Neg_oju2.mzXML,X300_500_Neg_ojw1.mzXML,formula.pred,SMILES,allscore
369.0895691,4.81775,100,100,100,100,100,100,100,108140.2607,100,535526.8125,C19H17ClN4S,[Cl-].Cn1c2ccccc2c(N=Nc3scc[n+]3C)c1c4ccccc4,0
369.0895691,4.81775,100,100,100,100,100,100,100,108140.2607,100,535526.8125,C17H15N5O3S,OCCNc1ccc(cc1)c2ccc(cc2)N=Nc3sc(cn3)[N+]([O-])=O,0
371.1166992,5.400033333,100,100,100,100,100,100,106509.6484,100,122969.0938,27302.6543,C12H30Cl2N2O4S,CCN(CC)CCCl.CCN(CC)CCCl.O[S](O)(=O)=O,0
371.1378377,2.731516667,912856.782,1341949.157,658429.8445,776019.032,100,100,100,100,100,100,C17H24N2O5,CCOC(=O)CC[C@H](NC(=O)c1ccc(NC)cc1)C(=O)OCC,0
371.1378377,2.731516667,912856.782,1341949.157,658429.8445,776019.032,100,100,100,100,100,100,C17H24N2O5,CCC(=O)Nc1cccc(c1)N(CCOC(C)=O)CCOC(C)=O,0
369.1937256,3.220483333,425702.4883,551133.332,218789.7383,270604.6133,100,100,100,100,100,100,C22H27N3,CCCCCC1CCC(CC1)c2cnc(nc2)c3ccc(cc3)C#N,0
369.1937256,3.220483333,425702.4883,551133.332,218789.7383,270604.6133,100,100,100,100,100,100,C20H28N4O4,CCC(=O)Nc1ccc(OC)c(c1)N(CCOCCC#N)CCOCCC#N,0
372.0406596,6.84415,201545.0938,288734,348274,277230.5938,100,100,100,100,100,100,C18H19Cl3O2,ClC(Cl)(Cl)C(OCCc1ccccc1)OCCc2ccccc2,0
372.0404358,6.851266667,100,278103.6875,216093.6719,223191.7969,100,100,100,100,100,100,C18H19Cl3O2,ClC(Cl)(Cl)C(OCCc1ccccc1)OCCc2ccccc2,0
372.0472616,5.364466667,240196.5781,320011.625,228433.125,311962.4688,100,100,100,100,100,424112.0625,C18H12N2O5,CN1C(=O)c2ccc(Oc3ccc4C(=O)N(C)C(=O)c4c3)cc2C1=O,0
372.0770976,4.535266667,2327214.333,3172281.083,1841803.833,2297890.833,100,100,100,100,100,100,C16H15N5O4S,CC1=NN(C(=O)C1N\N=C\2C=C(C=CC2=O)[S](N)(=O)=O)c3ccccc3,0
372.0770976,4.535266667,507115.458,745093.333,563900.2705,535576.833,100,100,100,100,100,100,C16H15N5O4S,CC1=NN(C(=O)C1N\N=C\2C=C(C=CC2=O)[S](N)(=O)=O)c3ccccc3,0
372.0947774,5.4135,894185.0137,4804299.014,5123375.514,1381335.139,100,100,100,100,100,15187.9375,C18H16N4O3,CCOC(=O)C1=NN(C(=O)C1N=Nc2ccccc2)c3ccccc3,0
371.1378479,2.702683333,138786.5632,214911.5476,100,123736.5789,100,100,100,100,100,100,C17H24N2O5,CCOC(=O)CC[C@H](NC(=O)c1ccc(NC)cc1)C(=O)OCC,0
371.1378479,2.702683333,138786.5632,214911.5476,100,123736.5789,100,100,100,100,100,100,C17H24N2O5,CCC(=O)Nc1cccc(c1)N(CCOC(C)=O)CCOC(C)=O,0
372.2539775,7.721033333,100,100,100,100,100,100,100,100,1085161,348814.8125,C22H45Br,CCCCCCCCCCCCCCCCCCCCCCBr,0
371.2914124,7.86345,100,100,100,100,100,100,100,100,1365568.625,229203.5781,C22H41NO,CCCCCCCCCCCCCCCC(C=C)N1CCCC1=O,0
372.989268,8.961783333,819469.1465,720410.0215,890477.0215,755934.209,100,100,100,100,100,100,C14H12N2O4S2,Cc1ccc(SSc2ccc(C)cc2[N+]([O-])=O)c(c1)[N+]([O-])=O,0
373.0248515,6.901216667,4737178.343,4344925.843,5773478.843,5412365.843,100,100,100,100,100,100,C12H18Cl2N4OS,[H+].[Cl-].[Cl-].Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,0
373.0541484,5.898733333,341332.8613,339963.1113,385509.7051,360108.2676,100,100,100,100,100,42225.49219,C12H18O11,OCC(CO)(CO)COC(=O)CC(C(C(O)=O)C(O)=O)C(O)=O,0
373.0541484,5.898733333,341332.8613,339963.1113,385509.7051,360108.2676,100,100,100,100,100,42225.49219,C16H11N5O4,CNC(=O)/C(C#N)=C/1NC(c2ccccc12)=C3C(=O)NC(=O)NC3=O,0
372.072113,7.9512,100,100,100,100,416620.75,374643.625,1016572.688,642311.25,100,36941.48047,C18H15O4P,O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,0
372.072113,7.9512,100,100,100,100,416620.75,374643.625,1016572.688,642311.25,100,36941.48047,C20H17ClO5,Oc1ccc(Cc2cc(Cl)cc(Cc3ccc(O)cc3O)c2O)c(O)c1,0
371.1378479,2.702683333,100,118079.8054,100,100,100,100,100,100,100,100,C17H24N2O5,CCOC(=O)CC[C@H](NC(=O)c1ccc(NC)cc1)C(=O)OCC,0
371.1378479,2.702683333,100,118079.8054,100,100,100,100,100,100,100,100,C17H24N2O5,CCC(=O)Nc1cccc(c1)N(CCOC(C)=O)CCOC(C)=O,0
373.238505,8.829516667,288032.8887,195512.2012,191677.8887,160132.5762,100,100,100,100,100,100,C23H34O4,CCCCOC(=O)C=C.CCCCOC(=O)C(C)=C.C=Cc1ccccc1,0
373.2592367,7.721033333,579804.3301,493261.6426,273833.3301,801282.8926,123377.2363,100,423307.8613,209814.0488,1170183.143,833755.4375,C20H38O6,CCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCC,0
373.259318,11.34155,534409.0801,526672.0176,276254.3301,283278.7051,100,100,100,100,100,100,C20H38O6,CCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCC,0
373.2878011,9.9337,233555.125,313608.9063,152163.4531,241736.1406,1722593,646116.1875,1762342.625,1792519.875,100,349784,C22H42O2,CCCCCCCC\C=C/CCCCCCCCCCCC(O)=O,0
373.2878011,9.9337,233555.125,313608.9063,152163.4531,241736.1406,1722593,646116.1875,1762342.625,1792519.875,100,349784,C22H42O2,CCCCCCCC\C=C/CCCCCCCC(=O)OCCCC,0
373.2878011,9.9337,233555.125,313608.9063,152163.4531,241736.1406,1722593,646116.1875,1762342.625,1792519.875,100,349784,C22H42O2,CCCCCCCCCCCCCCCCCCOC(=O)C(C)=C,0
373.2878011,9.9337,245906.7031,313608.9063,152163.4531,242271.1094,1722593,1643978,1762342.625,1792519.875,100,349784,C22H42O2,CCCCCCCC\C=C/CCCCCCCCCCCC(O)=O,0
373.2878011,9.9337,245906.7031,313608.9063,152163.4531,242271.1094,1722593,1643978,1762342.625,1792519.875,100,349784,C22H42O2,CCCCCCCC\C=C/CCCCCCCC(=O)OCCCC,0
373.2878011,9.9337,245906.7031,313608.9063,152163.4531,242271.1094,1722593,1643978,1762342.625,1792519.875,100,349784,C22H42O2,CCCCCCCCCCCCCCCCCCOC(=O)C(C)=C,0
373.0248108,6.901216667,783853.7183,732403.3433,887987.5933,810949.2808,100,100,100,100,100,20636.79883,C12H18Cl2N4OS,[H+].[Cl-].[Cl-].Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,0
374.102773,5.830966667,100,100,100,100,100,100,100,100,114562.4297,100,C17H17N5O3,OCCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2)[N+]([O-])=O,0
373.1905823,7.643816667,100,100,100,100,1274192.75,1844493.25,417725.3438,763094.25,100,40849.58594,C18H30N2O4,CCOC(=O)C=C.CC(C)(C)NC(=O)C=C.C=CN1CCCC1=O,0
373.1905823,7.643816667,100,100,100,100,1274192.75,1844493.25,417725.3438,763094.25,100,40849.58594,C18H30N2O4,CC(CCCCN)CCCCN.OC(=O)c1ccc(cc1)C(O)=O,0
374.2381795,7.716083333,926660.1729,264151.9229,100,528333.3604,100,100,100,100,162340.9854,72195.54688,C21H38ClN,[Cl-].CCCCCCCCCCCCCCCC[n+]1ccccc1,0
374.2381795,7.716083333,926660.1729,264151.9229,100,528333.3604,100,100,100,100,162340.9854,72195.54688,C21H38ClN,[Cl-].CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0
373.2596436,7.574966667,122839.5488,100,100,180832.0957,100,100,100,100,159790.7363,213791.7969,C20H38O6,CCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCC,0
374.2911072,7.836883333,1212611.396,447797.7715,594078.5215,786193.709,346337.3027,1303731.146,5690923.521,796553.7715,1654083.896,499198.6563,C22H42O2,CCCCCCCC\C=C/CCCCCCCCCCCC(O)=O,0
374.2911072,7.836883333,1212611.396,447797.7715,594078.5215,786193.709,346337.3027,1303731.146,5690923.521,796553.7715,1654083.896,499198.6563,C22H42O2,CCCCCCCC\C=C/CCCCCCCC(=O)OCCCC,0
374.2911072,7.836883333,1212611.396,447797.7715,594078.5215,786193.709,346337.3027,1303731.146,5690923.521,796553.7715,1654083.896,499198.6563,C22H42O2,CCCCCCCCCCCCCCCCCCOC(=O)C(C)=C,0
374.9851786,7.5465,231852.9531,254764.7031,133049.9063,414993.7813,100,100,105043.7813,100,191264.75,170711.25,C8H20IO4S,CCCC[C@H](CC)CO[I-](O)(O)SO,0
375.1057332,8.660366667,4155150.785,4600640.285,10577190.79,11727858.79,100,100,100,100,100,29701.78125,C17H17N5O3,OCCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2)[N+]([O-])=O,0
375.1057332,8.660366667,8867077.785,9193696.785,10577190.79,11727858.79,100,100,100,100,100,29701.78125,C17H17N5O3,OCCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2)[N+]([O-])=O,0
375.149353,9.542166667,552713.3828,459952.1641,505486.3203,388574.0391,100,100,100,100,100,100,C20H24ClN3O2,CCN(CC)c1ccc(NC2=CC(=NC(C)=O)C(=O)C(=C2C)Cl)c(C)c1,0
375.2037048,3.048066667,4996473.102,6652990.102,3118512.352,3578816.852,100,100,100,100,100,100,C21H29N3O,CN(C)c1ccc(cc1)C(N2CCOCC2)c3ccc(cc3)N(C)C,0
375.2082113,7.617583333,100,100,100,100,224906.4219,249643.5625,182343.8906,298877.7813,100,100,C24H28N2O2,CCCCNc1ccc(NC2CCCCC2)c3C(=O)c4ccccc4C(=O)c13,0
375.2671305,10.6278,523213.3379,512196.5879,565066.3379,1559416.4,100,100,100,100,100,100,C21H40O3,CCCCCCCC\C=C/CCCCCCCC(=O)OCCOC,0
375.2671305,10.6278,523213.3379,512196.5879,565066.3379,1559416.4,100,100,100,100,100,100,C21H40O3,CCCCCCCC/C=C/CCCCCCCC(=O)OCC(C)O,0
375.2671305,10.6278,523213.3379,512196.5879,565066.3379,1559416.4,100,100,100,100,100,100,C21H40O3,CCCCCCCC/C=C/CCCCCCCC(=O)OCCCO,0
375.2671305,10.6278,523213.3379,512196.5879,565066.3379,1559416.4,100,100,100,100,100,100,C21H40O3,CCCCCC[C@@H](O)C\C=C/CCCCCCCC(=O)OC(C)C,0
375.2671305,10.6278,523213.3379,542771.7754,879407.9004,1559416.4,100,100,100,100,100,100,C21H40O3,CCCCCCCC\C=C/CCCCCCCC(=O)OCCOC,0
375.2671305,10.6278,523213.3379,542771.7754,879407.9004,1559416.4,100,100,100,100,100,100,C21H40O3,CCCCCCCC/C=C/CCCCCCCC(=O)OCC(C)O,0
375.2671305,10.6278,523213.3379,542771.7754,879407.9004,1559416.4,100,100,100,100,100,100,C21H40O3,CCCCCCCC/C=C/CCCCCCCC(=O)OCCCO,0
375.2671305,10.6278,523213.3379,542771.7754,879407.9004,1559416.4,100,100,100,100,100,100,C21H40O3,CCCCCC[C@@H](O)C\C=C/CCCCCCCC(=O)OC(C)C,0
373.2878418,9.949966667,100,100,100,139401.9844,511781.3438,518800.7813,532166.6875,482214,100,100,C22H42O2,CCCCCCCC\C=C/CCCCCCCCCCCC(O)=O,0
373.2878418,9.949966667,100,100,100,139401.9844,511781.3438,518800.7813,532166.6875,482214,100,100,C22H42O2,CCCCCCCC\C=C/CCCCCCCC(=O)OCCCC,0
373.2878418,9.949966667,100,100,100,139401.9844,511781.3438,518800.7813,532166.6875,482214,100,100,C22H42O2,CCCCCCCCCCCCCCCCCCOC(=O)C(C)=C,0
375.3032328,10.70748333,600921.7168,579213.5293,974444.2168,902693.4043,15820293.09,15494256.09,15016814.09,10156927.09,526810.3418,4801367,C22H44O2,CCCCCCCCCCCCCCCCCCCCCC(O)=O,0
375.3032328,10.70748333,600921.7168,579213.5293,974444.2168,902693.4043,15820293.09,15494256.09,15016814.09,10156927.09,526810.3418,4801367,C22H44O2,CCCCCCCCCCCCCCCCCC(=O)OCCCC,0
375.3032328,10.70748333,600921.7168,579213.5293,974444.2168,902693.4043,15820293.09,15494256.09,15016814.09,10156927.09,526810.3418,4801367,C22H44O2,CCCCCCCCCCCCCCCCCC(=O)OCC(C)C,0
375.3032328,10.70748333,600921.7168,579213.5293,974444.2168,902693.4043,15820293.09,15494256.09,15016814.09,10156927.09,526810.3418,4801367,C22H44O2,CCCCCCCCCCCCOC(=O)CCCCCCCCC,0
375.3032328,10.70748333,600921.7168,579213.5293,974444.2168,902693.4043,15820293.09,15494256.09,15016814.09,10156927.09,526810.3418,4801367,C22H44O2,CCCCCCCCCCCCCCCC(=O)OCCCCCC,0
375.3032328,10.70748333,600921.7168,579213.5293,974444.2168,902693.4043,15820293.09,15494256.09,15016814.09,10156927.09,526810.3418,4801367,C22H44O2,CCCCCCCCCCCC(=O)OCCCCCCCCCC,0
375.3032328,10.70748333,600921.7168,579213.5293,974444.2168,902693.4043,15820293.09,15494256.09,15016814.09,10156927.09,526810.3418,4801367,C22H44O2,CCCCCCCCCCCCCCCCCC(=O)OCCCC,0
375.3032328,10.70748333,600921.7168,579213.5293,974444.2168,902693.4043,15820293.09,15494256.09,15016814.09,10156927.09,526810.3418,4801367,C22H44O2,CCCCCCCCCCCCCCCCCCCCOC(C)=O,0
375.3032328,10.70748333,600921.7168,579213.5293,974444.2168,902693.4043,15820293.09,15494256.09,15016814.09,10156927.09,526810.3418,4801367,C22H44O2,CCCCCCCCCCCCCC(=O)OCCCCCC(C)C,0
375.3032328,10.70748333,600921.7168,579213.5293,974444.2168,902693.4043,15820293.09,15494256.09,15016814.09,10156927.09,526810.3418,4801367,C22H44O2,CCCCCCCCCCC(CCCCCCCC)COC(C)=O,0
375.3032633,10.8197,483484.7793,409204.6543,441940.2168,559489.2168,117957.0918,208955.4668,519065.5918,802540.9043,100,100,C22H44O2,CCCCCCCCCCCCCCCCCCCCCC(O)=O,0
375.3032633,10.8197,483484.7793,409204.6543,441940.2168,559489.2168,117957.0918,208955.4668,519065.5918,802540.9043,100,100,C22H44O2,CCCCCCCCCCCCCCCCCC(=O)OCCCC,0
375.3032633,10.8197,483484.7793,409204.6543,441940.2168,559489.2168,117957.0918,208955.4668,519065.5918,802540.9043,100,100,C22H44O2,CCCCCCCCCCCCCCCCCC(=O)OCC(C)C,0
375.3032633,10.8197,483484.7793,409204.6543,441940.2168,559489.2168,117957.0918,208955.4668,519065.5918,802540.9043,100,100,C22H44O2,CCCCCCCCCCCCOC(=O)CCCCCCCCC,0
375.3032633,10.8197,483484.7793,409204.6543,441940.2168,559489.2168,117957.0918,208955.4668,519065.5918,802540.9043,100,100,C22H44O2,CCCCCCCCCCCCCCCC(=O)OCCCCCC,0
375.3032633,10.8197,483484.7793,409204.6543,441940.2168,559489.2168,117957.0918,208955.4668,519065.5918,802540.9043,100,100,C22H44O2,CCCCCCCCCCCC(=O)OCCCCCCCCCC,0
375.3032633,10.8197,483484.7793,409204.6543,441940.2168,559489.2168,117957.0918,208955.4668,519065.5918,802540.9043,100,100,C22H44O2,CCCCCCCCCCCCCCCCCC(=O)OCCCC,0
375.3032633,10.8197,483484.7793,409204.6543,441940.2168,559489.2168,117957.0918,208955.4668,519065.5918,802540.9043,100,100,C22H44O2,CCCCCCCCCCCCCCCCCCCCOC(C)=O,0
375.3032633,10.8197,483484.7793,409204.6543,441940.2168,559489.2168,117957.0918,208955.4668,519065.5918,802540.9043,100,100,C22H44O2,CCCCCCCCCCCCCC(=O)OCCCCCC(C)C,0
375.3032633,10.8197,483484.7793,409204.6543,441940.2168,559489.2168,117957.0918,208955.4668,519065.5918,802540.9043,100,100,C22H44O2,CCCCCCCCCCC(CCCCCCCC)COC(C)=O,0
376.08078,7.521566667,100,100,120303.6914,874213.7852,100,100,100,100,3444443.723,23853.66602,C12H28Cl4N2O2,[Cl-].[Cl-].C[N+](C)(CC[N+](C)(C)CC(O)CCl)CC(O)CCl,0
376.08078,7.521566667,100,100,120303.6914,874213.7852,100,100,100,100,3444443.723,23853.66602,C16H16N4O5S,CC(=O)C(N\N=C/1C=C(C=CC1=O)[S](N)(=O)=O)C(=O)Nc2ccccc2,0
376.08078,7.521566667,100,100,120303.6914,874213.7852,100,100,100,100,3444443.723,23853.66602,C19H18ClN3O,[Cl-].CN(C)c1cc2[o+]c3cc(N)c4ccccc4c3nc2cc1C,0
376.0898234,4.744466667,135889.1875,212106.4688,146840.4219,231056.4844,100,100,100,100,100,100,C17H16N4O4,CC(=O)C(N=Nc1ccc(C)cc1[N+]([O-])=O)C(=O)Nc2ccccc2,0
376.0898234,4.744466667,135889.1875,212106.4688,146840.4219,231056.4844,100,100,100,100,100,100,C18H19N3O2S,CCN1C(\Oc2ccccc12)=C/C=C/3N(C)C(=S)N(CC=C)C3=O,0
375.105896,8.768716667,2089207.035,2342482.285,2069928.785,1679857.785,100,100,100,100,100,100,C17H17N5O3,OCCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2)[N+]([O-])=O,0
376.3069051,10.70748333,176606.6094,202981.4063,216022.8906,245003.6094,3772233.75,3696292.5,3346861,2517585,100,1092959.875,C22H44O2,CCCCCCCCCCCCCCCCCCCCCC(O)=O,0
376.3069051,10.70748333,176606.6094,202981.4063,216022.8906,245003.6094,3772233.75,3696292.5,3346861,2517585,100,1092959.875,C22H44O2,CCCCCCCCCCCCCCCCCC(=O)OCCCC,0
376.3069051,10.70748333,176606.6094,202981.4063,216022.8906,245003.6094,3772233.75,3696292.5,3346861,2517585,100,1092959.875,C22H44O2,CCCCCCCCCCCCCCCCCC(=O)OCC(C)C,0
376.3069051,10.70748333,176606.6094,202981.4063,216022.8906,245003.6094,3772233.75,3696292.5,3346861,2517585,100,1092959.875,C22H44O2,CCCCCCCCCCCCOC(=O)CCCCCCCCC,0
376.3069051,10.70748333,176606.6094,202981.4063,216022.8906,245003.6094,3772233.75,3696292.5,3346861,2517585,100,1092959.875,C22H44O2,CCCCCCCCCCCCCCCC(=O)OCCCCCC,0
376.3069051,10.70748333,176606.6094,202981.4063,216022.8906,245003.6094,3772233.75,3696292.5,3346861,2517585,100,1092959.875,C22H44O2,CCCCCCCCCCCC(=O)OCCCCCCCCCC,0
376.3069051,10.70748333,176606.6094,202981.4063,216022.8906,245003.6094,3772233.75,3696292.5,3346861,2517585,100,1092959.875,C22H44O2,CCCCCCCCCCCCCCCCCC(=O)OCCCC,0
376.3069051,10.70748333,176606.6094,202981.4063,216022.8906,245003.6094,3772233.75,3696292.5,3346861,2517585,100,1092959.875,C22H44O2,CCCCCCCCCCCCCCCCCCCCOC(C)=O,0
376.3069051,10.70748333,176606.6094,202981.4063,216022.8906,245003.6094,3772233.75,3696292.5,3346861,2517585,100,1092959.875,C22H44O2,CCCCCCCCCCCCCC(=O)OCCCCCC(C)C,0
376.3069051,10.70748333,176606.6094,202981.4063,216022.8906,245003.6094,3772233.75,3696292.5,3346861,2517585,100,1092959.875,C22H44O2,CCCCCCCCCCC(CCCCCCCC)COC(C)=O,0
376.3069051,10.70748333,176606.6094,202981.4063,216022.8906,245003.6094,3772233.75,3696292.5,3346861,2517585,100,1092959.875,C20H43NO5,CCCCCCCCCCCCCC(O)=O.OCCN(CCO)CCO,0
376.9748027,7.689066667,155685.3171,318289.6765,218617.0515,348510.614,230470.9265,276075.7078,148751.114,227884.1296,100,296201.125,C15H11Cl3O2,ClC(Cl)(Cl)C(OC(=O)c1ccccc1)c2ccccc2,0
377.0547791,4.644916667,100,100,100,100,113768.375,178481.0313,146698.4531,126280.0234,100,5408683,C19H16ClNO3,COc1cc(Cl)c(C)cc1NC(=O)c2cc3ccccc3cc2O,0
377.0547791,4.644916667,100,100,100,100,113768.375,178481.0313,146698.4531,126280.0234,100,5408683,C18H18N2OS2,CCN1C(=S)SC(=C/C=C2\C=Cc3ccccc3N2CC)/C1=O,0
377.1130575,5.40035,100,100,100,100,100,101145.0703,111720.8047,155048.2813,138013.1719,70034.76563,C18H20ClN5,[Cl-].CN1C(N\N=C\2C(=Nc3ccccc23)C)c4ccccc4[NH+]1C,0
377.1130575,5.40035,100,100,100,100,100,101145.0703,111720.8047,155048.2813,138013.1719,70034.76563,C19H15N5O4,COc1cc(ccc1NN=C2C=CC(=O)C=C2)N=Nc3ccc(cc3)[N+]([O-])=O,0
377.2463481,7.415416667,100,100,100,100,1452219.322,1794903.572,393698.8848,647816.0098,100,100,C20H38O4,CCCCCC[C@@H](O)C\C=C/CCCCCCCC(=O)OCCO,0
377.2463481,7.415416667,100,100,100,100,1452219.322,1794903.572,393698.8848,647816.0098,100,100,C20H38O4,CCCCCCCCCC(=O)OOC(=O)CCCCCCCCC,0
377.2463481,7.415416667,100,100,100,100,1452219.322,1794903.572,393698.8848,647816.0098,100,100,C20H38O4,CCCCC(CC)COC(=O)CCC(=O)OCC(CC)CCCC,0
377.2463481,7.415416667,100,100,100,100,1452219.322,1794903.572,393698.8848,647816.0098,100,100,C20H38O4,CCCCCCCOC(=O)CCCCC(=O)OCCCCCCC,0
377.2463481,7.415416667,100,100,100,100,1452219.322,1794903.572,393698.8848,647816.0098,100,100,C20H38O4,CC(C)CCCCCOC(=O)CCC(=O)OCCCCCC(C)C,0
377.2463481,7.415416667,100,100,100,100,1452219.322,1794903.572,393698.8848,647816.0098,100,100,C20H38O4,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCC,0
375.2670593,8.130416667,100,100,100,100,186060.9004,286857.9004,100,238226.8379,100,188840.625,C21H40O3,CCCCCCCC\C=C/CCCCCCCC(=O)OCCOC,0
375.2670593,8.130416667,100,100,100,100,186060.9004,286857.9004,100,238226.8379,100,188840.625,C21H40O3,CCCCCCCC/C=C/CCCCCCCC(=O)OCC(C)O,0
375.2670593,8.130416667,100,100,100,100,186060.9004,286857.9004,100,238226.8379,100,188840.625,C21H40O3,CCCCCCCC/C=C/CCCCCCCC(=O)OCCCO,0
375.2670593,8.130416667,100,100,100,100,186060.9004,286857.9004,100,238226.8379,100,188840.625,C21H40O3,CCCCCC[C@@H](O)C\C=C/CCCCCCCC(=O)OC(C)C,0
376.2782288,7.521566667,292900.8086,233350.3086,100,207455.1211,100,100,100,100,4270838.371,2030569.75,C24H39N,CCCCCCCCCCCCc1ccc2NC(C)(C)C=C(C)c2c1,0
377.2826742,10.6278,93499511.94,107185975.9,210247015.9,249353863.9,100,100,100,100,100,100,C20H43O4P,CCCCCCCCCCCCO[P](=O)(OCC(C)C)OCC(C)C,0
377.2826742,10.6278,93499511.94,107185975.9,210247015.9,249353863.9,100,100,100,100,100,100,C21H42O3,CCCCCCCCCCCCCCCCCC(=O)OCC(C)O,0
377.2826742,10.6278,93499511.94,107185975.9,210247015.9,249353863.9,100,100,100,100,100,100,C21H42O3,CCCCCCCCCCCCCCCCCC(=O)OCCCO,0
377.2826742,10.6278,93499511.94,107185975.9,210247015.9,249353863.9,100,100,100,100,100,100,C21H42O3,CC(C)CCCCCCCCCCCCCCC(=O)OCC(C)O,0
377.2828573,11.18608333,89957240.13,104006672.1,129308696.1,110896400.1,100,100,100,100,100,298242.3125,C20H43O4P,CCCCCCCCCCCCO[P](=O)(OCC(C)C)OCC(C)C,0
377.2828573,11.18608333,89957240.13,104006672.1,129308696.1,110896400.1,100,100,100,100,100,298242.3125,C21H42O3,CCCCCCCCCCCCCCCCCC(=O)OCC(C)O,0
377.2828573,11.18608333,89957240.13,104006672.1,129308696.1,110896400.1,100,100,100,100,100,298242.3125,C21H42O3,CCCCCCCCCCCCCCCCCC(=O)OCCCO,0
377.2828573,11.18608333,89957240.13,104006672.1,129308696.1,110896400.1,100,100,100,100,100,298242.3125,C21H42O3,CC(C)CCCCCCCCCCCCCCC(=O)OCC(C)O,0
378.0054932,4.737216667,100,100,100,100,183117.0313,191667.0313,100,100,100,100,C16H12Cl2N4O4,CC(=O)C(N=Nc1ccc(Cl)cc1[N+]([O-])=O)C(=O)Nc2ccccc2Cl,0
378.0514628,6.629483333,359226.2227,262707.7852,100,378208.9102,100,100,100,100,100,100,C16H14N4O3S,Nc1ccc(cc1)N=Nc2ccc(N)c3cc(ccc23)[S](O)(=O)=O,0
378.0514628,6.629483333,359226.2227,262707.7852,100,378208.9102,100,100,100,100,100,100,C16H14N4O3S,Nc1ccc(cc1)N=Nc2ccc(N)c3ccc(cc23)[S](O)(=O)=O,0
378.0514425,6.642866667,9923827.41,10381857.41,11361172.41,9864029.41,100,100,100,100,100,19046.87305,C16H14N4O3S,Nc1ccc(cc1)N=Nc2ccc(N)c3cc(ccc23)[S](O)(=O)=O,0
378.0514425,6.642866667,9923827.41,10381857.41,11361172.41,9864029.41,100,100,100,100,100,19046.87305,C16H14N4O3S,Nc1ccc(cc1)N=Nc2ccc(N)c3ccc(cc23)[S](O)(=O)=O,0
378.06132,6.070183333,520569.0576,480674.0889,595227.9951,390320.8389,100,100,100,100,100,22227.58984,C22H14O4,OC(=O)c1cccc2cccc(c3cccc4cccc(C(O)=O)c34)c12,0
377.0724182,4.9326,100,100,100,100,460428.5938,395642.2813,245618.375,329891.1875,150615.0938,1872418.625,C21H15NO4S,CSc1ccc(Oc2cc(O)c3C(=O)c4ccccc4C(=O)c3c2N)cc1,0
378.1248271,6.2044,100,100,100,100,396586.9063,252695.2969,527376.6875,415476.7813,1022771.813,192236.5,C24H17N3O2,Cc1nn(nc1c2ccccc2)c3ccc4C=C(C(=O)Oc4c3)c5ccccc5,0
378.1248271,6.2044,100,100,100,100,396586.9063,252695.2969,527376.6875,415476.7813,1022771.813,192236.5,C16H21N5O4S,CO[S]([O-])(=O)=O.Cn1cc(N=Nc2c[n+](C)n(C)c2C)c3ccccc13,0
376.2622986,8.0191,100,100,100,100,214788.0469,107898.4688,100,162162.0781,100,94481.39063,C20H39NO3,CCCCCCC(O)C/C=C/CCCCCCCC(=O)NCCO,0
376.2622986,8.0191,100,100,100,100,214788.0469,107898.4688,100,162162.0781,100,94481.39063,C20H39NO3,CCCCCCCC\C=C\CCCCCC(=O)N(CCO)CCO,0
378.2783305,7.846383333,966876.8125,716831.25,919482.875,1002387.438,19416550,22584076,18398578,37194268,21638872,22864152,C20H41NO3,CCCCCCC(O)CCCCCCCCCCC(=O)NCCO,0
378.2783305,7.846383333,966876.8125,716831.25,919482.875,1002387.438,19416550,22584076,18398578,37194268,21638872,22864152,C20H41NO3,CCCCCCCCCCCCCCCC(=O)N(CCO)CCO,0
378.2783305,7.846383333,966876.8125,716831.25,919482.875,1002387.438,19416550,22584076,18398578,37194268,21638872,22864152,C20H41NO3,CCCCCCCCCCCCCCCC(=O)NCCOCCO,0
378.2783305,7.846383333,966876.8125,716831.25,919482.875,1002387.438,19416550,22584076,18398578,37194268,21638872,22864152,C20H41NO3,CCCCCCC(O)CCCCCCCCCCC(=O)NCCO,0
378.2783305,7.846383333,966876.8125,716831.25,919482.875,1002387.438,19416550,22584076,18398578,37194268,21638872,22864152,C20H41NO3,CCCCCCCCCCCCCCCC(=O)N(CCO)CCO,0
