mz,rt,X500_700_Neg_jgu1.mzXML,X500_700_Neg_jgu2.mzXML,X500_700_Neg_jgw1.mzXML,X500_700_Neg_jgw2.mzXML,X500_700_Neg_nju1.mzXML,X500_700_Neg_nju2.mzXML,X500_700_Neg_njw1.mzXML,X500_700_Neg_njw2.mzXML,X500_700_Neg_oju2.mzXML,X500_700_Neg_ojw1.mzXML,formula.pred,SMILES,allscore
580.4688314,7.962766667,8934919.258,2589998.508,3305009.758,4332400.758,100,100,100,100,100,100,C30H65N3O5S,CCCCCCCCCCCCCCCCCC(=O)N(CCCN(C)C)CCCN(C)C.CO[S](=O)(=O)OC,0.019202126
591.3661702,8.179583333,100,100,100,100,596799.8904,538483.6404,145621.8904,479950.2341,100,384498.25,C38H46N4O2,C[N+](C)(CCCNc1ccc(NCCC[N+](C)(C)Cc2ccccc2)c3C(=O)c4ccccc4C(=O)c13)Cc5ccccc5,0.019036074
583.1945597,11.71893333,547033.1855,573765.4355,808893.4355,927069.0605,100,100,100,100,100,100,C35H26N4O5,Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c4C(=O)c5c(NC(=O)c6ccc(cc6)[N+]([O-])=O)cccc5C(=O)c24)cc1,0.018306054
617.618103,9.449716667,100,100,100,100,100,100,470513.7188,100,100,100,C40H81N3O2,CCCCCCCCCCCCCCCCCC(=O)NCCNCCNC(=O)CCCCCCCCCCCCCCCCC,0.018250414
617.618103,9.449716667,100,100,100,100,100,100,470513.7188,100,100,100,C40H81N3O2,CCCCCCCCCCCCCCCCCC(=O)NCCNCCNC(=O)CCCCCCCCCCCCCCCCC,0.018250414
617.618103,9.449716667,100,100,100,100,100,100,470513.7188,100,100,100,C40H81N3O2,CCCCCCCCCCCCCCCCCC(=O)NCCN(CCN)C(=O)CCCCCCCCCCCCCCCCC,0.018250414
529.2802531,6.570416667,11059634.5,12814466.5,10949326.5,10281066.5,100,100,100,100,2483985.246,889272.625,C30H44O9,CCCCOC(=O)C=C.COC(=O)C(C)=C.CC(=C)C(O)=O.CC(=C)C(=O)OCCO.C=Cc1ccccc1,0.017235558
529.2802531,6.570416667,11059634.5,12814466.5,10949326.5,10281066.5,100,100,100,100,2483985.246,889272.625,C30H44O9,CCCCC(=C)C(O)=O.COC(=O)C(C)=C.CC(O)COC(=O)C(C)=C.OC(=O)C=C.C=Cc1ccccc1,0.017235558
529.2802734,6.570416667,3885577.246,3901894.496,3612515.996,3398578.746,100,100,100,100,701900.5586,309636.8125,C30H44O9,CCCCOC(=O)C=C.COC(=O)C(C)=C.CC(=C)C(O)=O.CC(=C)C(=O)OCCO.C=Cc1ccccc1,0.017157373
529.2802734,6.570416667,3885577.246,3901894.496,3612515.996,3398578.746,100,100,100,100,701900.5586,309636.8125,C30H44O9,CCCCC(=C)C(O)=O.COC(=O)C(C)=C.CC(O)COC(=O)C(C)=C.OC(=O)C=C.C=Cc1ccccc1,0.017157373
557.2149658,11.40113333,925070.8789,744505.7539,946579.1914,1256166.566,100,100,100,100,100,100,C34H28N4O4,Nc1ccc(Cc2ccc(N)cc2)cc1.O=C3C=CC(=O)N3c4ccc(Cc5ccc(cc5)N6C(=O)C=CC6=O)cc4,0.01673729
611.4677734,10.34511667,100,100,100,100,14576150.29,17881796.29,20382588.29,13462730.29,100,8689810,C39H66O6,CCCCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCCCC)c(c1)C(=O)OCCCCCCCCCC,0.015981332
611.4677734,10.34511667,100,100,100,100,14576150.29,17881796.29,20382588.29,13462730.29,100,8689810,C39H66O6,CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(c1)C(=O)OCCCCCCCC(C)C,0.015981332
611.4677734,10.34511667,100,100,100,100,5725396.787,5741601.787,8756616.287,5910844.287,100,3755738.25,C39H66O6,CCCCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCCCC)c(c1)C(=O)OCCCCCCCCCC,0.015981332
611.4677734,10.34511667,100,100,100,100,5725396.787,5741601.787,8756616.287,5910844.287,100,3755738.25,C39H66O6,CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(c1)C(=O)OCCCCCCCC(C)C,0.015981332
591.4264119,8.959833333,100,100,100,100,823306.4355,412138.2168,9738485.123,1459669.248,100,160381.9531,C35H62O8,CCCCCCCCOC(=O)\C=C/C(=O)OCCCCCCCC.CCCCC(CC)COC(=O)C=C.CC(=O)OC=C,0.015507891
611.4677124,10.40881667,100,100,100,100,4967210.287,4708732.287,5171089.287,5910844.287,100,1604413.875,C39H66O6,CCCCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCCCC)c(c1)C(=O)OCCCCCCCCCC,0.015277298
611.4677124,10.40881667,100,100,100,100,4967210.287,4708732.287,5171089.287,5910844.287,100,1604413.875,C39H66O6,CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(c1)C(=O)OCCCCCCCC(C)C,0.015277298
551.4676107,9.96955,100,100,100,100,1177925.781,858350.2813,1932478.406,1302992.281,100,100,C34H66O6,CCCCCCCCCCCCCCCCOC(=O)OOC(=O)OCCCCCCCCCCCCCCCC,0.015086625
552.4714152,9.96955,100,100,100,100,483034.125,318998.9375,721392.375,494275.5,100,100,C34H66O6,CCCCCCCCCCCCCCCCOC(=O)OOC(=O)OCCCCCCCCCCCCCCCC,0.014946111
552.4714152,9.96955,100,100,100,100,483034.125,318998.9375,721392.375,494275.5,100,100,C34H66O6,CCCCCCCCCCCCCCCCOC(=O)OOC(=O)OCCCCCCCCCCCCCCCC,0.014946111
574.4346313,7.808266667,117620.3789,100,165417.3945,106357.5039,100,100,100,100,100,100,C39H57BO3,CC(COB(OCC(C)Cc1ccc(cc1)C(C)C)OCC(C)Cc2ccc(cc2)C(C)C)Cc3ccc(cc3)C(C)C,0.014807733
592.4297892,8.959833333,100,100,100,100,337665.9688,178692.8594,3619042.5,624865.125,100,63558.11719,C35H62O8,CCCCCCCCOC(=O)\C=C/C(=O)OCCCCCCCC.CCCCC(CC)COC(=O)C=C.CC(=O)OC=C,0.01475371
541.1477051,9.986566667,728700.5791,778804.1416,721947.7041,1047651.017,100,100,100,100,100,100,C10H40N6O12P4,N.N.N.N.O[P](O)(=O)CN(CCCCCCN(C[P](O)(O)=O)C[P](O)(O)=O)C[P](O)(O)=O,0.01361895
578.4868774,9.433083333,24212510.33,26452102.33,22841410.33,19795994.33,100,100,342951.0156,100,100,382262.9688,C36H68O6,CCCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCCC)COC(=O)CCCCCCCCC,0.013185298
615.3533732,7.020083333,1293292.664,232490.7266,100,549917.1641,100,100,100,100,1711002.914,812461.3125,C35H54O10,COC(=O)C(C)=C.CC(=C)C(=O)OCCO.CC(C)(C)CCCCCC(=O)OCC1CO1.OC(=O)C=C.C=Cc2ccccc2,0.013093041
585.343099,9.5195,503846,5684594,100,100,100,100,100,100,100,4521671.5,C34H52O9,CCCCOC(=O)C=C.CCCCC(CC)COC(=O)C=C.OCCOC(=O)C=C.OC(=O)C=C.C=Cc1ccccc1,0.012784256
578.4870199,9.998466667,160027.6406,100,100,100,234455.6406,100,342951.0156,100,100,100,C36H68O6,CCCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCCC)COC(=O)CCCCCCCCC,0.011414956
569.3720093,9.88295,100,100,100,100,100,100,2808353.293,100,100,100,C33H56N4OS2,CCCCCCCCSc1nc(Nc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)nc(SCCCCCCCC)n1,0.010646847
569.3720703,9.96955,100,100,100,100,100,100,843678.1685,100,100,100,C33H56N4OS2,CCCCCCCCSc1nc(Nc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)nc(SCCCCCCCC)n1,0.010646847
639.5565796,8.5432,940122.6875,793314.8125,1005420.688,999201.3125,1577913.625,1683617.125,4948801.5,2359354,1492815,10950308,C38H74O4,CCCCCCCCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCCCCCCCC,0.010557155
639.5565796,8.5432,940122.6875,793314.8125,1005420.688,999201.3125,1577913.625,1683617.125,4948801.5,2359354,1492815,10950308,C38H74O4,CCCCCCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCCCCCC,0.010557155
639.5565796,8.5432,940122.6875,793314.8125,1005420.688,999201.3125,1577913.625,1683617.125,4948801.5,2359354,1492815,10950308,C38H74O4,CC(C)CCCCCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCCCCCC(C)C,0.010557155
639.5565796,8.5432,940122.6875,793314.8125,1005420.688,999201.3125,1577913.625,1683617.125,4948801.5,2359354,1492815,10950308,C38H74O4,CCCC[C@H](CCC)CC[C@@H](CCCC)COC(=O)CCCCC(=O)OCCC[C@@H](CCCC)[C@@H](CCC)CCCC,0.010557155
639.5565796,8.5432,940122.6875,793314.8125,1005420.688,999201.3125,1577913.625,1683617.125,4948801.5,2359354,1492815,10950308,C38H74O4,CC(C)CCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)OCCCCCCCCCCC(C)C,0.010557155
686.6212158,11.1353,362857.0879,588548.4629,369580.3379,408957.9629,100,100,100,100,100,100,C43H83N3O4,CCCCC/C=C\C\C=C/CCCCCCCC(O)=O.CCCCC/C=C\C\C=C/CCCCCCCC(O)=O.CN(CCCN)CCCN,0.009704211
641.5358887,9.276316667,100,100,249097.8818,327203.4443,441119.5068,436863.9756,1229757.601,363964.6631,100,100,C37H72O5,CCCCCCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,0.00941255
658.5665283,11.3087,16239362.17,17454690.17,13230824.17,17403012.17,100,100,100,100,100,193659.5156,C38H78O3P,CCCCCCCCCCCCCCCCCCCO[P+](=O)OCCCCCCCCCCCCCCCCCCC,0.006241987
539.3065796,5.017016667,4052106,1126684.5,2952159.75,1412609.125,100,100,100,100,100,100,C38H42N2O2,CCc1cc(CC)c(Nc2ccc(Nc3c(CC)cc(CC)cc3CC)c4C(=O)c5ccccc5C(=O)c24)c(CC)c1,0.005832308
591.3149211,5.061033333,249147.2356,168132.8918,2083804.673,1798349.048,100,100,100,100,100,100,C33H42N4O6,CCC1=C(C)C(=O)N[C@H]1Cc2[nH]c(\C=C\3N=C(C[C@@H]4NC(=O)C(=C4C)CC)C(=C3CCC(O)=O)C)c(CCC(O)=O)c2C,0.004660938
503.1530355,5.4532,605523.0186,630135.3311,411539.1748,759290.3936,100,100,100,100,100,100,C25H33Cl2NO3,CCC(C)(C)c1ccc(OCC(=O)Nc2cc(Cl)c(C)c(Cl)c2O)c(c1)C(C)(C)CC,0
503.2703857,3.713883333,852963.6328,1158267.008,696500.5703,969640.5078,100,100,100,100,100,100,C34H36N2O2,CCCCn1c(C)c(c2ccccc12)C3(OC(=O)c4ccccc34)c5c(C)n(CCCC)c6ccccc56,0
505.2818807,6.84715,100,100,100,100,199591.5469,253519.2656,198587.6719,250883.6875,100,245037.125,C30H46ClO2P,CCCCCCCCCc1ccc(OP(Cl)Oc2ccc(CCCCCCCCC)cc2)cc1,0
506.2160746,6.555616667,100,100,100,100,100,100,101915.5234,112706.1172,101279.3125,100,C30H33ClN2O3,[Cl-].CCOc1ccc(CNc2ccc(cc2)C=CC3=[N+](C)c4ccc(cc4C3(C)C)C(=O)OC)cc1,0
508.1409098,5.806866667,100,100,100,100,199948.0781,212827.375,246022.0938,223938.9531,100,196010.8125,C25H29Cl3N2,[H+].[H+].[Cl-].[Cl-].Cc1cccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)c1,0
508.3268941,8.005966667,100,100,100,100,180880.25,188098.5469,152450.3594,139489.125,100,100,C31H44N2O4,CCCCC(CC)COC(=O)c1ccc(NC=Nc2ccc(cc2)C(=O)OCC(CC)CCCC)cc1,0
508.3268941,8.005966667,100,100,100,100,180880.25,188098.5469,152450.3594,139489.125,100,100,C31H44N2O4,CCCCC(CC)COC(=O)c1ccc(NC=Nc2ccc(cc2)C(=O)OCC(CC)CCCC)cc1,0
509.1340535,3.742816667,294624.5313,573080.6875,341231.6875,274900.0625,100,100,100,100,100,100,C23H27N3O6S,CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3n(C)c4ccccc4[n+]3C.CO[S]([O-])(=O)=O,0
509.1454264,5.3209,162162.4219,103181.1563,191594.0781,162472.2656,100,100,100,100,100,127979.2969,C27H31IN2,[I-].CN\1c2ccccc2C(C)(C)C1=C/C=C/C=CC3=[N+](C)c4ccccc4C3(C)C,0
507.3236389,8.005966667,100,100,100,100,188226.5781,297500.9063,102685.7422,163367.0469,100,181050.5313,C31H44N2O4,CCCCC(CC)COC(=O)c1ccc(NC=Nc2ccc(cc2)C(=O)OCC(CC)CCCC)cc1,0
507.3236389,8.005966667,100,100,100,100,195123.6719,297500.9063,102685.7422,163367.0469,100,181050.5313,C31H44N2O4,CCCCC(CC)COC(=O)c1ccc(NC=Nc2ccc(cc2)C(=O)OCC(CC)CCCC)cc1,0
509.3299866,10.34511667,100,100,100,100,100,100,291562.4922,100,100,100,C32H46N2O,CCCCCCCC\C=C/CCCCCCCC(=O)Nc1ccc2n(CC)c3ccccc3c2c1,0
509.3299866,10.34511667,100,100,100,100,100,100,291562.4922,100,100,100,C31H44N2O4,CCCCC(CC)COC(=O)c1ccc(NC=Nc2ccc(cc2)C(=O)OCC(CC)CCCC)cc1,0
509.3839315,8.758083333,100,100,100,100,100,100,358810.3672,272918.4922,100,147073.7188,C30H53ClN2O2,[Cl-].CCCCCCC(O)C\C=C\CCCCCCCC(=O)NCCC[N+](C)(C)Cc1ccccc1,0
509.3839315,8.758083333,100,100,100,100,100,100,358810.3672,272918.4922,100,147073.7188,C30H54O6,CCCCCCCCCCCCCCCCCCOC(=O)C(C)=C.COC(=O)C(C)=C.OC(=O)C=C,0
509.3839315,8.758083333,100,100,100,100,100,100,358810.3672,272918.4922,100,147073.7188,C29H52O4,CCCCCC[C@@H]1C=C[C@@H](CCCCCCCC(=O)OC[C@@H](CC)CCCC)C[C@@H]1C(O)=O,0
509.4566549,11.82051667,100,100,125287.1484,100,100,100,100,100,100,289978.0313,C32H62O4,CCCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCCC,0
509.4566549,11.82051667,100,100,125287.1484,100,100,100,100,100,100,289978.0313,C32H62O4,CC(C)CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCC(C)C,0
509.4566549,11.82051667,100,100,125287.1484,100,100,100,100,100,100,289978.0313,C32H62O4,CCCCCCCCCCCCCC(=O)OCCCCOC(=O)CCCCCCCCCCCCC,0
511.0965373,6.802483333,261427.2188,264625.9375,147718.875,262201.5938,100,100,100,100,100,100,C24H34Cl4O4,CCCCC(CC)COC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCC(CC)CCCC,0
513.1821493,10.419,167959.1719,209773.2656,122156.6016,250741.1719,100,100,100,100,100,100,C26H39O2PS2,CCCCC[C@@H](C)c1ccc(O[P](S)(=S)Oc2cccc(c2)[C@H](C)CCCCC)cc1,0
513.1821493,10.419,167959.1719,209773.2656,122156.6016,250741.1719,100,100,100,100,100,100,C32H30Cl2N2,[Cl-].CCN(CC)c1ccc(cc1)[C+](c2ccccc2Cl)c3c4ccccc4n(C)c3c5ccccc5,0
513.1821493,10.419,167959.1719,209773.2656,122156.6016,250741.1719,100,100,100,100,100,100,C25H33Cl2NO3,CCC(C)(C)c1ccc(OCC(=O)Nc2cc(Cl)c(C)c(Cl)c2O)c(c1)C(C)(C)CC,0
514.4471639,9.65225,100,100,100,100,234480.9485,193439.8235,555396.6516,240966.2141,100,100,C32H62O2,CCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCCCCC,0
515.1526693,6.840866667,9118697.633,9029165.633,8765498.633,9644904.633,100,100,100,100,100,100,C22H24N6O9,CC(=O)Nc1cc(ccc1N=Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)N(CCOC(C)=O)CCOC(C)=O,0
515.1526693,6.840866667,9118697.633,9029165.633,8765498.633,9644904.633,100,100,100,100,100,100,C22H24N6O9,COC(=O)CCN(CCC(=O)OC)c1ccc(N=Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)c1,0
515.1679077,9.986566667,2167693.273,2013701.523,2709262.023,3351590.523,100,100,100,100,100,100,C26H24N6O6,Cc1ccc(cc1N=C=O)N=C=O.Cc2c(cccc2N=C=O)N=C=O.O=C=NCCCCCCN=C=O,0
515.1679077,9.986566667,2167693.273,2013701.523,2709262.023,3351590.523,100,100,100,100,100,100,C28H31ClN2O3,[Cl-].CCN(CC)c1ccc2c(c1)[o+]c3cc(ccc3c2c4ccccc4C(O)=O)N(CC)CC,0
515.1679077,9.986566667,2167693.273,2013701.523,2709262.023,3351590.523,100,100,100,100,100,100,C28H31ClN2O3,[H+].[Cl-].CCNc1cc2OC3=CC(=NCC)C(=CC3=C(c2cc1C)c4ccccc4C(=O)OCC)C,0
515.1679077,9.986566667,2602465.773,3299642.773,922074.3359,3351590.523,100,100,100,100,100,100,C26H24N6O6,Cc1ccc(cc1N=C=O)N=C=O.Cc2c(cccc2N=C=O)N=C=O.O=C=NCCCCCCN=C=O,0
515.1679077,9.986566667,2602465.773,3299642.773,922074.3359,3351590.523,100,100,100,100,100,100,C28H31ClN2O3,[Cl-].CCN(CC)c1ccc2c(c1)[o+]c3cc(ccc3c2c4ccccc4C(O)=O)N(CC)CC,0
515.1679077,9.986566667,2602465.773,3299642.773,922074.3359,3351590.523,100,100,100,100,100,100,C28H31ClN2O3,[H+].[Cl-].CCNc1cc2OC3=CC(=NCC)C(=CC3=C(c2cc1C)c4ccccc4C(=O)OCC)C,0
515.4503174,9.65225,100,100,100,100,100,104746.2813,179759.5313,100,100,100,C32H62O2,CCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCCCCC,0
515.1525879,6.840866667,2213130.633,2252432.383,2068648.633,2539313.133,100,100,100,100,100,100,C22H24N6O9,CC(=O)Nc1cc(ccc1N=Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)N(CCOC(C)=O)CCOC(C)=O,0
515.1525879,6.840866667,2213130.633,2252432.383,2068648.633,2539313.133,100,100,100,100,100,100,C22H24N6O9,COC(=O)CCN(CCC(=O)OC)c1ccc(N=Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)c1,0
520.150472,5.4532,1339460.5,1027885.438,1053092.75,1697844.125,100,100,100,100,100,100,C23H29N5O5S2,CCCCN(CCC#N)c1ccc(cc1)N=Nc2sc3cc(OC)ccc3[n+]2C.CO[S]([O-])(=O)=O,0
523.4723714,8.399116667,256862.7109,342949.1172,401726.9922,609348.3672,1797642.68,1239409.93,3592206.68,3121371.43,1995199.18,3957941,C33H64O4,CCCCCCCCCCCCOC(=O)CCCCCCCC(=O)OCCCCCCCCCCCC,0
525.1134847,5.449,7482726.131,5154799.131,5295117.131,6347613.631,100,100,121140.8027,113684.3809,100,134823.8438,C24H34Cl4O4,CCCCC(CC)COC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCC(CC)CCCC,0
525.1134847,5.449,7482726.131,5154799.131,5295117.131,6347613.631,100,100,121140.8027,113684.3809,100,302504.375,C24H34Cl4O4,CCCCC(CC)COC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCC(CC)CCCC,0
525.1134847,5.449,7482726.131,5154799.131,5295117.131,6347613.631,100,100,121140.8027,113684.3809,100,302504.375,C24H34Cl4O4,CCCCC(CC)COC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCC(CC)CCCC,0
525.1135254,5.449,1696742.131,1144789.131,1100741.381,1654924.881,100,100,100,100,100,35576.39844,C24H34Cl4O4,CCCCC(CC)COC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCC(CC)CCCC,0
526.1169434,5.449,513992.2813,432013.3125,389521.2813,445627.9375,100,100,100,100,100,100,C24H34Cl4O4,CCCCC(CC)COC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCC(CC)CCCC,0
526.1169434,5.449,513992.2813,432013.3125,389521.2813,445627.9375,100,100,100,100,100,100,C25H23NO7S,CCC(C)(C)c1ccc(Oc2cc(O)c3C(=O)c4ccccc4C(=O)c3c2N)c(c1)[S](O)(=O)=O,0
529.1837565,10.52865,5119420.414,6295276.914,2620952.164,4960611.414,100,100,100,100,100,100,C29H33ClN2O3,[Cl-].CCN(CC)c1ccc2c(c1)[o+]c3cc(ccc3c2c4ccccc4C(=O)OC)N(CC)CC,0
529.1837565,10.52865,5119420.414,6295276.914,2620952.164,4960611.414,100,100,100,100,100,100,C30H33ClO4,CCCCCc1ccc(cc1)C(=O)Oc2ccc(OC(=O)c3ccc(CCCCC)cc3)c(Cl)c2,0
529.1837565,10.52865,5119420.414,6295276.914,2620952.164,4960611.414,100,100,100,100,100,100,C30H33ClO4,CCCCCc1ccc(OC(=O)c2ccc(OC(=O)c3ccc(CCCCC)cc3)c(Cl)c2)cc1,0
529.1837565,10.52865,6993049.414,8467878.414,7498065.414,7481486.414,100,100,100,100,100,100,C29H33ClN2O3,[Cl-].CCN(CC)c1ccc2c(c1)[o+]c3cc(ccc3c2c4ccccc4C(=O)OC)N(CC)CC,0
529.1837565,10.52865,6993049.414,8467878.414,7498065.414,7481486.414,100,100,100,100,100,100,C30H33ClO4,CCCCCc1ccc(cc1)C(=O)Oc2ccc(OC(=O)c3ccc(CCCCC)cc3)c(Cl)c2,0
529.1837565,10.52865,6993049.414,8467878.414,7498065.414,7481486.414,100,100,100,100,100,100,C30H33ClO4,CCCCCc1ccc(OC(=O)c2ccc(OC(=O)c3ccc(CCCCC)cc3)c(Cl)c2)cc1,0
529.1837769,10.52865,979441.6641,2652189.414,2124827.414,1921262.164,100,100,100,100,100,100,C29H33ClN2O3,[Cl-].CCN(CC)c1ccc2c(c1)[o+]c3cc(ccc3c2c4ccccc4C(=O)OC)N(CC)CC,0
529.1837769,10.52865,979441.6641,2652189.414,2124827.414,1921262.164,100,100,100,100,100,100,C30H33ClO4,CCCCCc1ccc(cc1)C(=O)Oc2ccc(OC(=O)c3ccc(CCCCC)cc3)c(Cl)c2,0
529.1837769,10.52865,979441.6641,2652189.414,2124827.414,1921262.164,100,100,100,100,100,100,C30H33ClO4,CCCCCc1ccc(OC(=O)c2ccc(OC(=O)c3ccc(CCCCC)cc3)c(Cl)c2)cc1,0
530.1871338,10.52865,2474872.77,3306124.77,2915043.52,2876094.02,100,100,100,100,100,100,C29H33ClN2O3,[Cl-].CCN(CC)c1ccc2c(c1)[o+]c3cc(ccc3c2c4ccccc4C(=O)OC)N(CC)CC,0
537.2214559,4.059616667,583520.5,801074.25,377145.25,242781.25,100,100,100,100,100,100,C23H38N2O10,CCC(CO)(CO)CO.CC1CO1.Cc2c(cccc2N=C=O)N=C=O.OCC(O)CO.C3CO3,0
537.4882609,8.5113,59918870.38,47798054.38,54181062.38,52350330.38,20556616.38,19647546.38,24691704.38,18913978.38,8596579.375,15203194,C34H66O4,CCCCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCCCC,0
537.4882609,8.5113,59918870.38,47798054.38,54181062.38,52350330.38,20556616.38,19647546.38,24691704.38,18913978.38,8596579.375,15203194,C34H66O4,CCCCC[C@@H](CCCOC(=O)CCCCC(=O)OCCCC[C@H](CCCC)CCC(C)C)C[C@H](C)CC,0
538.3018595,8.89175,256749.3281,311929.7813,271342.7813,322699.1875,100,100,100,100,100,100,C30H46O6,CC(C)C1CC[C@H]2C(CC[C@H]3[C@](C)(CO)CCC[C@]23C)C1.OCCO.O=C4OC(=O)c5ccccc45,0
537.4882813,8.5113,20664062.38,16548016.38,18929352.38,18632374.38,6018705.875,6451383.375,7916019.375,6449375.375,2577944.375,5919131,C34H66O4,CCCCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCCCC,0
537.4882813,8.5113,20664062.38,16548016.38,18929352.38,18632374.38,6018705.875,6451383.375,7916019.375,6449375.375,2577944.375,5919131,C34H66O4,CCCCC[C@@H](CCCOC(=O)CCCCC(=O)OCCCC[C@H](CCCC)CCC(C)C)C[C@H](C)CC,0
538.491394,8.5113,3866732.781,3173937.531,3046605.281,3225959.031,755424.6563,1086912.781,1064596.031,794263.9063,272054.1563,1260607.125,C34H66O4,CCCCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCCCC,0
538.491394,8.5113,3866732.781,3173937.531,3046605.281,3225959.031,755424.6563,1086912.781,1064596.031,794263.9063,272054.1563,1260607.125,C34H66O4,CCCCC[C@@H](CCCOC(=O)CCCCC(=O)OCCCC[C@H](CCCC)CCC(C)C)C[C@H](C)CC,0
541.1477051,9.986566667,728700.5791,778804.1416,721947.7041,1047651.017,100,100,100,100,100,100,C25H30O11,CC(O)CO.OCCO.OC(=O)c1cccc(c1)C(O)=O.C=Cc2ccccc2.O=C3OC(=O)C=C3,0
541.1478678,10.3469,258621.3604,158323.4697,567697.4541,250966.7979,100,100,100,100,100,100,C25H30O11,CC(O)CO.OCCO.OC(=O)c1cccc(c1)C(O)=O.C=Cc2ccccc2.O=C3OC(=O)C=C3,0
541.1835734,10.29785,1787068.145,2217466.145,1792484.895,2112034.145,100,100,100,100,100,100,C30H33ClN2O3,[Cl-].CCOc1ccc(CNc2ccc(cc2)C=CC3=[N+](C)c4ccc(cc4C3(C)C)C(=O)OC)cc1,0
543.1994222,11.1991,3134316.961,2089933.461,4383030.211,5818988.211,100,100,100,100,100,100,C30H35ClN2O3,[Cl-].CCOC(=O)c1ccccc1c2c3ccc(cc3[o+]c4cc(ccc24)N(CC)CC)N(CC)CC,0
543.1994222,11.1991,3902345.461,4257768.711,5653743.711,5818988.211,100,100,100,100,100,100,C30H35ClN2O3,[Cl-].CCOC(=O)c1ccccc1c2c3ccc(cc3[o+]c4cc(ccc24)N(CC)CC)N(CC)CC,0
543.4179484,11.87556667,100,100,100,100,163418.6563,232699.0625,114640.8594,227067.625,100,100,C32H60O4,CCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCC\C=C/CCCCCCCC,0
544.2027791,11.40113333,1478327.883,1805931.133,2225308.758,2262346.258,100,100,100,100,100,100,C30H35ClN2O3,[Cl-].CCOC(=O)c1ccccc1c2c3ccc(cc3[o+]c4cc(ccc24)N(CC)CC)N(CC)CC,0
543.1993408,11.33828333,1368489.086,965562.1484,1213915.086,1036020.211,100,100,100,100,100,100,C30H35ClN2O3,[Cl-].CCOC(=O)c1ccccc1c2c3ccc(cc3[o+]c4cc(ccc24)N(CC)CC)N(CC)CC,0
545.1224976,6.46975,294045.125,212108.625,311578.0313,216811.6563,972790.1875,946477.375,757104.3125,863746.3125,3406333.5,2913729.75,C27H31IN2,[I-].CN\1c2ccccc2C(C)(C)C1=C/C=C/C=CC3=[N+](C)c4ccccc4C3(C)C,0
545.2583822,3.685133333,143833.6763,173017.4731,108429.1294,162559.1138,100,100,100,100,100,100,C31H40O6,CC(COc1ccc(cc1C)C(C)(C)c2ccc(OCC(C)OC(=O)C(C)=C)c(C)c2)OC(=O)C(C)=C,0
545.2583822,3.685133333,143833.6763,173017.4731,108429.1294,162559.1138,100,100,100,100,100,100,C25H42ClN5O4S,CCCCCCCCCCCC[S](=O)(=O)[C@H](C)C(=O)Nc1ccc(Cl)c(NC(=O)CN2CNCN2)c1,0
545.434021,11.67901667,100,100,100,100,100,197890.4375,114118.0391,250709.1406,100,100,C32H62O4,CCCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCCC,0
