mz,rt,X100_300_Neg_jgu1.mzXML,X100_300_Neg_jgu2.mzXML,X100_300_Neg_jgw1.mzXML,X100_300_Neg_jgw2.mzXML,X100_300_Neg_nju1.mzXML,X100_300_Neg_nju2.mzXML,X100_300_Neg_njw1.mzXML,X100_300_Neg_njw2.mzXML,X100_300_Neg_oju2.mzXML,X100_300_Neg_ojw1.mzXML,formula.pred,SMILES,allscore,
270.2519836,8.890183333,100,100,100,100,6749565.5,5177064.5,7271848.5,3571264.5,100,2314127.75,C16H32,CCCCCCC=C.CCCCCCC=C,0.019810805,
228.1110535,5.203566667,100,100,100,135707.1251,100,100,100,100,432593.3126,199363.0938,C14H14,C(Cc1ccccc1)c2ccccc2,0.019807124,
228.1110535,5.203566667,100,100,100,135707.1251,100,100,100,100,432593.3126,199363.0938,C14H14,CC(c1ccccc1)c2ccccc2,0.019807124,
228.1110535,5.203566667,100,100,100,135707.1251,100,100,100,100,432593.3126,199363.0938,C14H14,Cc1ccccc1c2ccccc2C,0.019807124,
228.1110535,5.203566667,100,100,100,135707.1251,100,100,100,100,432593.3126,199363.0938,C14H14,Cc1ccccc1Cc2ccccc2,0.019807124,
228.1110535,5.203566667,100,100,100,135707.1251,100,100,100,100,432593.3126,199363.0938,C14H14,CCc1ccccc1c2ccccc2,0.019807124,
228.1110535,5.203566667,100,100,100,135707.1251,100,100,100,100,432593.3126,199363.0938,C14H14,CC(c1ccccc1)c2ccccc2,0.019807124,
202.0509745,4.3719,100,100,100,100,554405.582,386601.2695,596474.332,824428.6445,216452.0976,230589.75,C11H11NO4,CCOC(=O)/C=C/c1ccc(cc1)[N+]([O-])=O,0.01980559,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C11H24O4,COCCOC(CC(C)C)OCCOC,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(C)(C)C1CCC(O)CC1,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,C[C@@H](CCO)CCC=C(C)C,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CCCCCCCCCC=O,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(CCO)CCC=C(C)C,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC1CCC(CC1)C(C)(C)O,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CCCCCCCCC(C)=O,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CCCCCCCC(=O)CC,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,C[C@@H](CCO)CCC=C(C)C,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(C)CCCCCCC=O,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(C)C1CCC(C)CC1O,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,OC1CCCCCCCCC1,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(C)[C@H]1CC[C@@H](C)CC1O,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(C)[C@H]1CC[C@@H](C)C[C@H]1O,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CCCC(O)C1CCCCC1,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,C[C@H](CCO)CCC=C(C)C,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CCC(C)(O)CC\C(C)=C\C,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(C)(C)C1CCCCC1O,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(C)CCCC(C)CC=O,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,C[C@H](CCO)CCCC(C)=C,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(C)(C)C1CCCCC1O,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,OCCCCCCCCC=C,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(C)(C)C1CCCCC1O,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CCC(C)(O)CCC=C(C)C,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(CCCC(C)(C)O)C=C,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(C)CCCC(C)(O)C=C,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(C)(C)C1CCC(O)CC1,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CCCCCCC\C=C\CO,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CCCCCCC(C)(O)C=C,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(C)[C@H]1CC[C@@H](C)C[C@@H]1O,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(O)C1CCCC(C)(C)C1,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(C)C(O)C1CCCCC1,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,C/C=C(C)/CCCC(C)(C)O,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CCCCC(=O)C(C)CCC,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(C)C/C=C(/CO)C(C)C,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(C)CCCC(C)C(O)=C,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CCCC\C=C/CCCCO,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CCC(=C)CCC(C)(O)CC,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CC(CC(C)(C)C)C(C)C=O,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CCCCCCCCC1CO1,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CCC(C)(O)\C=C\CC(C)C,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CCC(C)(O)\C=C\CC(C)C,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CCCC(/CO)=C/[C@@H](C)CC,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CCC(C)(C)C[C@@H](C)CC=O,0.01980553,
201.1495667,5.490466667,222433.7578,794935.0703,951244.8203,733225.1953,100,260479.8203,100,100,1600248.57,1544995.25,C10H20O,CCCCCC1CCCC1O,0.01980553,
297.2801005,9.545833333,100,100,100,100,100,100,422076.125,100,100,2579994.25,C18H36,CCCCCCCCCCCCCCCCC=C,0.019805507,
297.2801005,9.545833333,100,100,100,100,100,100,422076.125,100,100,2579994.25,C18H36,CCCCCCCCCCCCC1CCCCC1,0.019805507,
297.2801005,9.545833333,100,100,100,100,100,100,422076.125,100,100,2579994.25,C18H36,CCCCCCCCCCCCCCCCC=C,0.019805507,
201.9468638,5.520583333,100,100,100,100,9318504,11537119,2769739.5,2683993.75,100,259541.3438,C7H5Cl2NO3,Cc1c(Cl)cc(c(O)c1Cl)[N+]([O-])=O,0.01980245,
250.1296234,1.110113333,100,100,226907.8496,280485.0215,100,100,100,100,100,100,C10H21NO6,OCCNCCO.OC(=O)CCCCC(O)=O,0.019801212,
179.0097707,4.47705,1256700.478,1716228.478,1560995.353,1756802.103,100,100,100,100,100,1870106.25,C7H6N2O5,Cc1cc(c(O)c(c1)[N+]([O-])=O)[N+]([O-])=O,0.019800897,
179.0097707,4.47705,1256700.478,1716228.478,1560995.353,1756802.103,100,100,100,100,100,1870106.25,C7H6N2O5,COc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,0.019800897,
179.0097707,4.47705,1256700.478,1716228.478,1560995.353,1756802.103,100,100,100,100,100,1870106.25,C7H6N2O5,Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,0.019800897,
179.0097707,4.47705,1256700.478,1716228.478,1560995.353,1756802.103,100,100,100,100,100,1870106.25,C7H6N2O5,COc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,0.019800897,
179.0097707,4.47705,1256700.478,1716228.478,1560995.353,1756802.103,100,100,100,100,100,1870106.25,C7H6N2O5,Nc1cc(cc(O)c1C(O)=O)[N+]([O-])=O,0.019800897,
158.036026,4.745766667,100,100,100,100,177296.9375,100,100,100,107675.7266,81831.91406,C8H7N3O2,Nc1cccc2C(=O)NNC(=O)c12,0.019797793,
158.036026,4.745766667,100,100,100,100,177296.9375,100,100,100,107675.7266,81831.91406,C8H7N3O2,OCN1N=Nc2ccccc2C1=O,0.019797793,
181.0717824,0.735846667,941646.7891,828917.7891,890138.7891,795135.4141,100,100,206338.6954,100,100,137590.6719,C6H14O6,OCC(O)C(O)C(O)C(O)CO,0.019796677,
181.0717824,0.735846667,941646.7891,828917.7891,890138.7891,795135.4141,100,100,206338.6954,100,100,137590.6719,C6H14O6,OCC(O)C(O)C(O)C(O)CO,0.019796677,
181.0717824,0.735846667,941646.7891,828917.7891,890138.7891,795135.4141,100,100,206338.6954,100,100,137590.6719,C6H14O6,OCC(O)C(O)C(O)C(O)CO,0.019796677,
181.0717824,0.735846667,941646.7891,828917.7891,890138.7891,795135.4141,100,100,206338.6954,100,100,137590.6719,C10H15ClN2,[H+].[Cl-].C1CN(CCN1)c2ccccc2,0.019796677,
181.0717824,0.735846667,941646.7891,828917.7891,890138.7891,795135.4141,100,100,206338.6954,100,100,137590.6719,C10H15ClN2,CCN(CC)c1ccc(N)cc1Cl,0.019796677,
271.2281189,8.95475,100,100,796818.5,990910.5,100,100,100,100,100,1239351.625,C16H32O3,CCCCCCCCCCCCCC(=O)OCCO,0.019794877,
271.2281189,8.95475,100,100,796818.5,990910.5,100,100,100,100,100,1239351.625,C16H34O4,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,0.019794877,
295.072703,5.6536,100,100,100,100,320935.5938,254721.5156,425253.125,490252.0625,181581.625,1949610.5,C16H14N2O5,COc1ccccc1NC(=O)CC(=O)c2cccc(c2)[N+]([O-])=O,0.019793803,
295.072703,5.6536,100,100,100,100,168889.5469,100,137008.9531,147081.8438,100,173080.4063,C16H14N2O5,COc1ccccc1NC(=O)CC(=O)c2cccc(c2)[N+]([O-])=O,0.019793803,
199.0764923,5.23235,100,100,100,100,100,100,100,100,620350.6021,382556.4688,C12H10,C1Cc2cccc3cccc1c23,0.01978814,
199.0764923,5.23235,100,100,100,100,100,100,100,100,620350.6021,382556.4688,C12H10,c1ccc(cc1)c2ccccc2,0.01978814,
199.0764923,5.23235,100,100,100,100,100,100,100,100,620350.6021,382556.4688,C12H10,c1ccc(cc1)c2ccccc2,0.01978814,
199.0764923,5.23235,100,100,100,100,100,100,100,100,620350.6021,382556.4688,C12H10,c1ccc(cc1)c2ccccc2,0.01978814,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C14H30O5,CC(C)C(OCCO)C(C)(C)COCCOCCO,0.019787461,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C14H30O5,CC[C@H](O)CO[C@@H](C)CO[C@@H](C)CO[C@@H](C)COC,0.019787461,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C13H26O2,CCCCCCCCCCCC(=O)OC,0.019787461,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C13H26O2,CCCCCCCCCCC(=O)OCC,0.019787461,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C13H26O2,CCCCCCCC(=O)OCCCCC,0.019787461,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C13H26O2,CCCCCCCCCCCCC(O)=O,0.019787461,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C13H26O2,CCCCCCCC(=O)OCCC(C)C,0.019787461,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C13H26O2,CCCCCCCCCCC(C)C(O)=O,0.019787461,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C13H26O2,CCCCCCCCCCOC(=O)CC,0.019787461,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C13H26O2,CCCCCCCCOC(=O)CC(C)C,0.019787461,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C13H26O2,CCCCCCCCCC(C)CC(O)=O,0.019787461,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C13H26O2,CC(C)CCCCCCCCCC(O)=O,0.019787461,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C13H26O2,CCCCCCCCC(=O)OCC(C)C,0.019787461,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C13H26O2,CCC(=O)OCCCCCCCC(C)C,0.019787461,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C13H26O2,CCCCCC/C=C/C(OCC)OCC,0.019787461,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C13H26O2,CCCCCCCCCC(CC)C(O)=O,0.019787461,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C13H26O2,CCCC(=O)OCC[C@H](C)CC(C)(C)C,0.019787461,
259.1915181,6.226833333,116422.8301,100,100,205817.4708,100,100,100,100,563067.377,960885.5,C13H26O2,CCCC(C)C1OCC(C)(CCC)CO1,0.019787461,
172.0403798,4.483616667,100,100,100,100,5983131.676,5577667.176,9213315.676,9645973.676,12707167.68,5402814.5,C10H9NO3,OCCN1C(=O)c2ccccc2C1=O,0.019784925,
172.0403798,4.483616667,100,100,100,100,5983131.676,5577667.176,9213315.676,9645973.676,12707167.68,5402814.5,C10H9NO3,CC(=O)C(=N\O)/C(=O)c1ccccc1,0.019784925,
263.068929,0.763678333,1197887.333,1296138.583,838001.833,648076.8955,100,100,100,100,100,100,C9H15O4P,C=CCO[P](=O)(OCC=C)OCC=C,0.019782636,
231.1390889,7.120583333,170132.4698,137326.9073,220332.626,276460.626,100,110066.6416,204708.0791,100,9284406.376,5284498.5,C15H22O3,CCCCC(CC)COC(=O)c1ccccc1O,0.019776237,
231.1390889,7.120583333,170132.4698,137326.9073,220332.626,276460.626,100,110066.6416,204708.0791,100,9284406.376,5284498.5,C15H22O3,CCCCC(CC)COC(=O)c1ccc(O)cc1,0.019776237,
231.1390889,7.120583333,170132.4698,137326.9073,220332.626,276460.626,100,110066.6416,204708.0791,100,9284406.376,5284498.5,C15H22O3,CCCCCCCCOC(=O)c1ccccc1O,0.019776237,
231.1390889,7.120583333,170132.4698,137326.9073,220332.626,276460.626,100,110066.6416,204708.0791,100,9284406.376,5284498.5,C15H22O3,CCCCCCCCC(=O)c1cc(O)ccc1O,0.019776237,
231.1390889,7.120583333,170132.4698,137326.9073,220332.626,276460.626,100,110066.6416,204708.0791,100,9284406.376,5284498.5,C15H22O3,CC(C)(C)c1cc(C(O)=O)c(O)c(c1)C(C)(C)C,0.019776237,
231.1390889,7.120583333,170132.4698,137326.9073,220332.626,276460.626,100,110066.6416,204708.0791,100,9284406.376,5284498.5,C15H22O3,CC(C)(C)c1cc(C(O)=O)c(O)c(c1)C(C)(C)C,0.019776237,
231.1390889,7.120583333,170132.4698,137326.9073,220332.626,276460.626,100,110066.6416,204708.0791,100,9284406.376,5284498.5,C14H18,C=CC=C.C1C=CC2C3CC(C=C3)C12,0.019776237,
231.1391449,7.120583333,100,100,100,100,100,100,100,100,1539656.126,856805.375,C15H22O3,CCCCC(CC)COC(=O)c1ccccc1O,0.019776237,
231.1391449,7.120583333,100,100,100,100,100,100,100,100,1539656.126,856805.375,C15H22O3,CCCCC(CC)COC(=O)c1ccc(O)cc1,0.019776237,
231.1391449,7.120583333,100,100,100,100,100,100,100,100,1539656.126,856805.375,C15H22O3,CCCCCCCCOC(=O)c1ccccc1O,0.019776237,
231.1391449,7.120583333,100,100,100,100,100,100,100,100,1539656.126,856805.375,C15H22O3,CCCCCCCCC(=O)c1cc(O)ccc1O,0.019776237,
231.1391449,7.120583333,100,100,100,100,100,100,100,100,1539656.126,856805.375,C15H22O3,CC(C)(C)c1cc(C(O)=O)c(O)c(c1)C(C)(C)C,0.019776237,
231.1391449,7.120583333,100,100,100,100,100,100,100,100,1539656.126,856805.375,C15H22O3,CC(C)(C)c1cc(C(O)=O)c(O)c(c1)C(C)(C)C,0.019776237,
231.1391449,7.120583333,100,100,100,100,100,100,100,100,1539656.126,856805.375,C14H18,C=CC=C.C1C=CC2C3CC(C=C3)C12,0.019776237,
281.2121887,7.34275,945470.2778,1030722.84,756635.9648,1089033.34,507179.5273,666282.5898,242117.2461,400008.8086,100,1479107.125,C17H32O4,CC(C)COC(=O)CCCCCCCC(=O)OCC(C)C,0.019772694,
281.2121887,7.34275,945470.2778,1030722.84,756635.9648,1089033.34,507179.5273,666282.5898,242117.2461,400008.8086,100,1479107.125,C17H32O4,OC(=O)CCCCCCCCCCCCCCCC(O)=O,0.019772694,
281.2121887,7.34275,945470.2778,1030722.84,756635.9648,1089033.34,507179.5273,666282.5898,242117.2461,400008.8086,100,1479107.125,C17H32O4,CCCCOC(=O)CCCCCCCC(=O)OCCCC,0.019772694,
281.2121887,7.34275,945470.2778,1030722.84,756635.9648,1089033.34,507179.5273,666282.5898,242117.2461,400008.8086,100,1479107.125,C17H32O4,CCCC(C)COC(=O)CCCC(=O)OCC(CC)CC,0.019772694,
281.2121887,7.34275,945470.2778,1030722.84,756635.9648,1089033.34,507179.5273,666282.5898,242117.2461,400008.8086,100,1479107.125,C16H28O,O=C1CCCCCCCC\C=C/CCCCC1,0.019772694,
281.2121887,7.34275,945470.2778,1030722.84,756635.9648,1089033.34,507179.5273,666282.5898,242117.2461,400008.8086,100,1479107.125,C16H28O,O=C1CCCCCCC/C=C/CCCCCC1,0.019772694,
281.2121887,7.34275,945470.2778,1030722.84,756635.9648,1089033.34,507179.5273,666282.5898,242117.2461,400008.8086,100,1479107.125,C16H28O,CC1C2CC(CC2C3CCCC(O)C3)C1(C)C,0.019772694,
281.2121887,7.34275,945470.2778,1030722.84,756635.9648,1089033.34,507179.5273,666282.5898,242117.2461,400008.8086,100,1479107.125,C16H28O,CC1(C)CCCC2(C)C1CCC3(C)OCCC23,0.019772694,
281.2121887,7.34275,945470.2778,1030722.84,756635.9648,1089033.34,507179.5273,666282.5898,242117.2461,400008.8086,100,1479107.125,C16H28O,CO[C@@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,0.019772694,
281.2121887,7.34275,945470.2778,1030722.84,756635.9648,1089033.34,507179.5273,666282.5898,242117.2461,400008.8086,100,1479107.125,C16H28O,CC\1CC(=O)CCCCCCCCCC/C=C1,0.019772694,
281.2121887,7.34275,945470.2778,1030722.84,756635.9648,1089033.34,507179.5273,666282.5898,242117.2461,400008.8086,100,1479107.125,C16H28O,O=C1CCCCCCCCCC\C=C/CCC1,0.019772694,
281.2121887,7.34275,945470.2778,1030722.84,756635.9648,1089033.34,507179.5273,666282.5898,242117.2461,400008.8086,100,1479107.125,C16H28O,CCCCC(CC)(C=O)[CH]=[C]=[C](C)CC(C)C,0.019772694,
281.2121887,7.34275,945470.2778,1030722.84,756635.9648,1089033.34,507179.5273,666282.5898,242117.2461,400008.8086,100,1479107.125,C16H28O,CC1(C)C2CCC(C3CCC(O)CC3)C1(C)C2,0.019772694,
281.2121887,7.34275,945470.2778,1030722.84,756635.9648,1089033.34,507179.5273,666282.5898,242117.2461,400008.8086,100,1479107.125,C16H28O,CC/C=C\C=C/CCCCCCCCCC=O,0.019772694,
281.2121887,7.34275,945470.2778,1030722.84,756635.9648,1089033.34,507179.5273,666282.5898,242117.2461,400008.8086,100,1479107.125,C16H28O,CC1CC(O)CC(C1)CC2CC=C(C)C2(C)C,0.019772694,
281.2122498,7.34275,109358.3242,100,100039.0742,108915.9179,100,100,100,100,123865.1367,274387.5625,C17H32O4,CC(C)COC(=O)CCCCCCCC(=O)OCC(C)C,0.019772694,
281.2122498,7.34275,109358.3242,100,100039.0742,108915.9179,100,100,100,100,123865.1367,274387.5625,C17H32O4,OC(=O)CCCCCCCCCCCCCCCC(O)=O,0.019772694,
281.2122498,7.34275,109358.3242,100,100039.0742,108915.9179,100,100,100,100,123865.1367,274387.5625,C17H32O4,CCCCOC(=O)CCCCCCCC(=O)OCCCC,0.019772694,
281.2122498,7.34275,109358.3242,100,100039.0742,108915.9179,100,100,100,100,123865.1367,274387.5625,C17H32O4,CCCC(C)COC(=O)CCCC(=O)OCC(CC)CC,0.019772694,
281.2122498,7.34275,109358.3242,100,100039.0742,108915.9179,100,100,100,100,123865.1367,274387.5625,C16H28O,O=C1CCCCCCCC\C=C/CCCCC1,0.019772694,
281.2122498,7.34275,109358.3242,100,100039.0742,108915.9179,100,100,100,100,123865.1367,274387.5625,C16H28O,O=C1CCCCCCC/C=C/CCCCCC1,0.019772694,
281.2122498,7.34275,109358.3242,100,100039.0742,108915.9179,100,100,100,100,123865.1367,274387.5625,C16H28O,CC1C2CC(CC2C3CCCC(O)C3)C1(C)C,0.019772694,
281.2122498,7.34275,109358.3242,100,100039.0742,108915.9179,100,100,100,100,123865.1367,274387.5625,C16H28O,CC1(C)CCCC2(C)C1CCC3(C)OCCC23,0.019772694,
281.2122498,7.34275,109358.3242,100,100039.0742,108915.9179,100,100,100,100,123865.1367,274387.5625,C16H28O,CO[C@@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,0.019772694,
281.2122498,7.34275,109358.3242,100,100039.0742,108915.9179,100,100,100,100,123865.1367,274387.5625,C16H28O,CC\1CC(=O)CCCCCCCCCC/C=C1,0.019772694,
281.2122498,7.34275,109358.3242,100,100039.0742,108915.9179,100,100,100,100,123865.1367,274387.5625,C16H28O,O=C1CCCCCCCCCC\C=C/CCC1,0.019772694,
281.2122498,7.34275,109358.3242,100,100039.0742,108915.9179,100,100,100,100,123865.1367,274387.5625,C16H28O,CCCCC(CC)(C=O)[CH]=[C]=[C](C)CC(C)C,0.019772694,
281.2122498,7.34275,109358.3242,100,100039.0742,108915.9179,100,100,100,100,123865.1367,274387.5625,C16H28O,CC1(C)C2CCC(C3CCC(O)CC3)C1(C)C2,0.019772694,
281.2122498,7.34275,109358.3242,100,100039.0742,108915.9179,100,100,100,100,123865.1367,274387.5625,C16H28O,CC/C=C\C=C/CCCCCCCCCC=O,0.019772694,
281.2122498,7.34275,109358.3242,100,100039.0742,108915.9179,100,100,100,100,123865.1367,274387.5625,C16H28O,CC1CC(O)CC(C1)CC2CC=C(C)C2(C)C,0.019772694,
225.0266113,3.30695,604640.8184,595278.1309,620659.3184,735397.0684,100,100,100,100,126668.3965,100,C7H6N4O5,O[N+]([O-])=O.[O-][N+](=O)c1ccc2nc[nH]c2c1,0.019770695,
205.9586639,1.026703333,377478.9297,555003.8672,769243.9922,719850.3047,100,100,100,100,100,100,C5H7NO5S2,CCN1C(=O)C(OC1=S)[S](O)(=O)=O,0.019770333,
137.0243174,3.8559,1356043.922,1088019.172,20547642.17,17240390.17,100,1123811.672,715447.0469,938937.1719,413540.4219,1062005.25,C7H6O3,Oc1ccc(C=O)c(O)c1,0.019770269,
137.0243174,3.8559,1356043.922,1088019.172,20547642.17,17240390.17,100,1123811.672,715447.0469,938937.1719,413540.4219,1062005.25,C7H6O3,Oc1ccc2OCOc2c1,0.019770269,
137.0243174,3.8559,1356043.922,1088019.172,20547642.17,17240390.17,100,1123811.672,715447.0469,938937.1719,413540.4219,1062005.25,C7H6O3,Oc1ccc(O)c(C=O)c1,0.019770269,
