"mz","rt","Sample with Max Intensity","Formula","SMILES","Match Score"
"453.2895101","11.64683333","100_300_Neg_JeansC.mzXML","C22H46O7S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O","1.519378999"
"453.2895203","11.64683333","100_300_Neg_JeansC.mzXML","C22H46O7S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O","0.418675567"
"457.3172302","7.523566667","100_300_Neg_JeansF.mzXML","C25H48O8","CCCCOCCOCCOC(=O)CCCCCCCC(=O)OCCOCCOCCCC","1.417680186"
"458.3204956","7.523566667","100_300_Neg_JeansF.mzXML","C25H48O8","CCCCOCCOCCOC(=O)CCCCCCCC(=O)OCCOCCOCCCC","0.017499003"
"459.2024333","4.8223","100_300_Neg_JeansGx.mzXML","C25H32O8","CC(C)(c1ccc(OCCCO)cc1)c2ccc(OCCCO)cc2.OC(=O)\C=C\C(O)=O","1.0058817600702"
"459.2024333","4.8223","100_300_Neg_JeansGx.mzXML","C24H36Cl2O4","CCCC(Cl)C(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CC(Cl)CC","0"
"459.2024333","4.8223","100_300_Neg_JeansGx.mzXML","C22H34ClN3O3","CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.NCCNCCN.ClCC3CO3","0"
"459.2024333","4.8223","100_300_Neg_JeansGx.mzXML","C22H34ClN3O3","CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.NCCNCCN.ClCC3CO3","0"
"459.2024333","4.8223","100_300_Neg_JeansGx.mzXML","C26H33Cl2N3","[Cl-].[Cl-].CN(C)c1ccc(cc1)[C+](c2ccc(cc2)N(C)C)c3ccc(cc3)[N+](C)(C)C","-0.023521682181288"
"459.203186","4.795533333","100_300_Neg_JeansDx.mzXML","C24H36Cl2O4","CCCC(Cl)C(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CC(Cl)CC","0"
"459.203186","4.795533333","100_300_Neg_JeansDx.mzXML","C26H33Cl2N3","[Cl-].[Cl-].CN(C)c1ccc(cc1)[C+](c2ccc(cc2)N(C)C)c3ccc(cc3)[N+](C)(C)C","-0.020183375511773"
"459.203186","4.795533333","100_300_Neg_JeansDx.mzXML","C25H32O8","CC(C)(c1ccc(OCCCO)cc1)c2ccc(OCCCO)cc2.OC(=O)\C=C\C(O)=O","-3.16480323988057"
"462.3442281","5.622016667","100_300_Neg_JeansC.mzXML","C26H50O4","CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCC","0"
"462.3442281","5.622016667","100_300_Neg_JeansC.mzXML","C26H50O4","CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC","0"
"462.3442281","5.622016667","100_300_Neg_JeansC.mzXML","C26H50O4","CCCCCCCCC(=O)OCC(C)(C)C(OC(=O)CCCCCCCC)C(C)C","0"
"462.3442281","5.622016667","100_300_Neg_JeansC.mzXML","C26H50O4","CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C","0"
"462.3442281","5.622016667","100_300_Neg_JeansC.mzXML","C26H50O4","CC(C)CCCCCOC(=O)CCCCCCCCC(=O)OCCCCCC(C)C","0"
"466.2172038","6.230866667","100_300_Neg_JeansC.mzXML","C24H34O9","CCC(COCC(CC)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C","0"
"466.2172038","6.230866667","100_300_Neg_JeansC.mzXML","C24H34O9","OCCCCCCCCCCCCO.OC(=O)\C=C\C(O)=O.O=C1OC(=O)c2ccccc12","-4.4879757063025"
"469.2842712","8.720733333","100_300_Neg_JeansF.mzXML","C19H41N4O9","OCCNCCO.OCCNCCO.OC(=O)CCOCC[N+]1(CCN=C1)CCC(O)=O","-3.92586944"
"469.2842712","8.720733333","100_300_Neg_JeansF.mzXML","C19H41N4O9","OCCNCCO.OCCNCCO.OC(=O)CCOCC[N+]1(CCN=C1)CCC(O)=O","-3.92586944"
"471.2792257","8.749683333","100_300_Neg_JeansF.mzXML","C24H41NO8","CCCCOC(=O)C=C.COC(=O)C(C)=C.CC(C)COCNC(=O)C=C.CC(=C)C(O)=O","0"
"471.2792257","8.749683333","100_300_Neg_JeansF.mzXML","C24H42O4S","CCCCCCCCCc1cc(cc(O)c1CCCCCCCCC)[S](O)(=O)=O","0"
"471.3322856","7.291566667","100_300_Neg_JeansF.mzXML","C26H50O8","CCCCOCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCOCCCC","0.018695647"
"473.2825724","8.7443","100_300_Neg_JeansA.mzXML","C28H43O4P","CCCCCCCCCCCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2","0"
"473.2825724","8.7443","100_300_Neg_JeansA.mzXML","C29H42O3","CC(C)(C)c1ccc(OC(=O)c2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C","0"
"474.2859294","8.7443","100_300_Neg_JeansA.mzXML","C28H43O4P","CCCCCCCCCCCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2","0"
"474.2859294","8.7443","100_300_Neg_JeansA.mzXML","C29H42O3","CC(C)(C)c1ccc(OC(=O)c2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C","0"
"474.2859294","8.7443","100_300_Neg_JeansA.mzXML","C31H42ClN3","[Cl-].CCN(CC)c1ccc(cc1)[C+](c2ccc(cc2)N(CC)CC)c3ccc(cc3)N(CC)CC","-0.285975457985913"
"475.1976624","4.67455","100_300_Neg_JeansA.mzXML","C29H33ClN2O3","[Cl-].CCN(CC)c1ccc2c(c1)[o+]c3cc(ccc3c2c4ccccc4C(=O)OC)N(CC)CC","-0.52321606949366"
"475.1976624","4.67455","100_300_Neg_JeansA.mzXML","C31H26N2O3","CCCCc1ccc(Nc2ccc(NC(=O)c3ccccc3)c4C(=O)c5ccccc5C(=O)c24)cc1","-2.82181288849863"
"475.3279521","7.852366667","100_300_Neg_JeansG.mzXML","C25H48O8","CCCCOCCOCCOC(=O)CCCCCCCC(=O)OCCOCCOCCCC","0"
"475.3279521","7.852366667","100_300_Neg_JeansG.mzXML","C24H46O6","CCCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCCC","-0.0170302278651224"
"475.3279521","7.852366667","100_300_Neg_JeansG.mzXML","C24H46O6","CCCCCCCCCCCCCCCCCC(=O)OCC(O)[C@H]1OC[C@@H](O)[C@@H]1O","-0.0170302278651224"
"475.3279521","7.852366667","100_300_Neg_JeansG.mzXML","C24H46O6","CCCCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCC","-0.0170302278651224"
"475.3279521","7.852366667","100_300_Neg_JeansG.mzXML","C24H46O6","CCC(CO)CCCCOC(=O)CCCCCCC(=O)OCCCCC(CC)CO","-0.0170302278651224"
"481.15684","7.8349","100_300_Neg_JeansC.mzXML","C25H24N2O8","CC(COCCN1C(=O)c2ccccc2C1=O)COCCN3C(=O)c4ccc(cc4C3=O)C(O)=O","0.02060266297121"
"481.15684","7.8349","100_300_Neg_JeansC.mzXML","C31H26O3","CC(=C)c1ccccc1Oc2ccc(cc2)C(=O)c3ccc(Oc4ccccc4C(C)=C)cc3","0"
"481.15684","7.8349","100_300_Neg_JeansC.mzXML","C30H26O7","Oc1cc(OCCOCCOc2ccc(c(O)c2)C(=O)c3ccccc3)ccc1C(=O)c4ccccc4","-0.525659649139114"
"483.3328756","7.610866667","100_300_Neg_JeansF.mzXML","C27H48O7","CCCCCCCCCCCCOC(=O)C(C)=C.COC(=O)C(C)=C.CC(=C)C(=O)OCCO","0.777615206"
"486.4165039","10.96568333","100_300_Neg_JeansF.mzXML","C30H58O2","CCCCCCCCCCCCOC(=O)CCCCCCC\C=C\CCCCCCCC","0"
"486.4165039","10.96568333","100_300_Neg_JeansF.mzXML","C30H58O2","CCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCCCCC","0"
"490.3753357","6.2892","100_300_Neg_JeansC.mzXML","C28H54O4","CCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCC","0"
"490.3753357","6.2892","100_300_Neg_JeansC.mzXML","C28H54O4","CCCCC(CC)COC(=O)CCCCCCCCCCC(=O)OCC(CC)CCCC","0"
"492.354716","5.506583333","100_300_Neg_JeansC.mzXML","C27H52O5","CCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCC","0"
"492.354716","5.506583333","100_300_Neg_JeansC.mzXML","C27H52O5","CCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCC","0"
"492.354716","5.506583333","100_300_Neg_JeansC.mzXML","C24H49NO6","CCCCCCC(O)C\C=C/CCCCCCCC(O)=O.OCCN(CCO)CCO","-1.63089907883068"
"492.354716","5.506583333","100_300_Neg_JeansC.mzXML","C31H51ClO2","CC(C)CCC[C@@H](C)[C@H]1C[C@H](OC(=O)CCCCl)[C@@H]2[C@@H]3CC=C4CCCC[C@@]4(C)[C@H]3CC[C@@]12C","-3.16755851850554"
"497.3156535","11.91401667","100_300_Neg_JeansC.mzXML","C18H48BN3O12","OCCN(CCO)CCO.OCCN(CCO)CCO.OCCN(CCO)CCO.OB(O)O","-4.251951803"
