"mz","rt","X300_500_Neg_JeansA.mzXML","X300_500_Neg_JeansB.mzXML","X300_500_Neg_JeansC.mzXML","X300_500_Neg_JeansD.mzXML","X300_500_Neg_JeansDx.mzXML","X300_500_Neg_JeansE.mzXML","X300_500_Neg_JeansF.mzXML","X300_500_Neg_JeansG.mzXML","X300_500_Neg_JeansGx.mzXML","SampleID","formula.pred","isoscore","mserror","ms1score","SMILES","DbID","Adducts","neutralscore","ionmodescore","adductscore","MS2score","allscore","X","X460","rows"
395.2476501,9.843416667,1315374.94555664,713980.195556641,7535273.07055664,885863.258056641,232212.695556641,100,441940.695556641,872571.758056641,529988.570556641,3,"C19H40O6S;C18H38O4S","0.00875364515711506;0.00875364515711506","0.00995033085316809;-2.1490868490186","-0.617659660353353;-2.77669684022512","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O;CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O","40161;4234","[M-H]-;[M+CH2O2-H]-","0;0","0;0","1;0","1;1","1.38234033964665;-1.77669684022512",NA,NA,""
397.0784302,5.273683333,100,100,269624.06255,100,100,100,100,100,100,3,"C17H20O4S2","-0.000783585","0.009950331","0.009166746","Oc1ccc(SCCOCOCCSc2ccc(O)cc2)cc1","44909","[M+CH2O2-H]-","0","0","0","0","0.009166746",NA,NA,""
397.1691182,5.981866667,100,100,100,100,100,100,449777.34770625,285621.03520625,106892.51950625,7,"C22H25ClN2;C26H23NO3","-0.0444526892688753;0.00886224545675868","0.00995033085316809;-4.55766899479447","-1.03450235841571;-5.54880674933772","[Cl-].CC1Cc2ccccc2[N+]1=CC=C3N(C)c4ccccc4C3(C)C;Oc1ccc(Nc2ccc(cc2)C3CCCCC3)c4C(=O)c5ccccc5C(=O)c14","12388;19902","[M+CH2O2-H]-;[M]-","0;0","0;0","0;0.5","1;0","-0.03450235841571;-5.04880674933772",NA,NA,""
397.2269084,6.230866667,508190.6875,337984.3125,23125597.5625,530204.1875,100,277857.0005,5415295.0625,1084120.3125,315572.5625,3,"C21H35ClN2O3","-0.073874092","-3.56982841","-4.117386712","[Cl-].CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1","12289","[M-H]-","0","-0.5","1","0","0",NA,NA,""
395.2477112,9.784783333,228699.648656641,120095.476856641,1352693.57055664,148022.914356641,100,100,100,146855.398656641,100,3,"C19H40O6S;C18H38O4S","-0.011299783022877;-0.011299783022877","-2.22133833421282;-2.84766087853258","-2.86900175359934;-3.67714247973728","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O;CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O","40161;4234","[M-H]-;[M+CH2O2-H]-","0;0","0;0","1;0","1;1","-0.86900175359934;-2.67714247973728",NA,NA,""
396.2510986,9.784783333,145035.253101758,100,822047.596801758,104609.846801758,100,100,100,100,100,3,"C19H40O6S;C18H38O4S","0.00715478751648124;0.00715478751648124","-2.53564686292435;-3.20703537337504","-2.52849207540787;-3.19988058585856","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O;CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O","40161;4234","[M-H]-;[M+CH2O2-H]-","0;0","0;0","1;0","0;0","-1.52849207540787;-3.19988058585856",NA,NA,""
397.3324585,7.960666667,100,100,100,100,100,100,289136.498046875,125552.623046875,100,7,"C24H46O4;C24H48O5;C24H48O5;C23H44O2;C23H44O2;C24H46O4;C24H46O4;C24H46O4;C24H46O4;C24H46O4;C24H46O4;C24H46O4","0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159;0.00975591543762159","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","0.26970624629079;0.26970624629079;0.26970624629079;-0.23029375370921;-0.23029375370921;0.26970624629079;0.26970624629079;0.26970624629079;0.26970624629079;0.26970624629079;0.26970624629079;0.26970624629079","CCCCCCCC\C=C/CCCCCCCC(=O)OCC(CC)(CO)CO;CCCCCCCC\C=C/CCCCCCCC(O)=O.CCC(CO)(CO)CO;CCCCCCCC/C=C/CCCCCCCCOC(CO)COCC(O)CO;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OC;CCCCCCCCCCCCCCCCCCCCOC(=O)C=C;CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCC;CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC;CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C;CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C;CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC;CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCC;CCCC[C@@H](CC)CCOC(=O)CCCCC(=O)OCCC(CCC)CCC","2744;20117;25952;40524;40940;773;1964;8668;9198;10513;11593;19799","[M-H]-;[M-H-H2O]-;[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-","0;0.5;0;0;0;0;0;0;0;0;0;0","0;0;0;0;0;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5","1;0;0;0;0;1;1;1;1;1;1;1","1;1;1;1;1;1;1;1;1;1;1;1","2.26970624629079;1.66970624629079;1.26970624629079;0.76970624629079;0.76970624629079;0;0;0;0;0;0;0",NA,NA,""
397.8896281,0.66635,100,100,102178.71875,100,100,100,100,100,163893.84375,9,"C14H7BrClNO4S","-0.967845654","0.009950331","-0.957895323","Nc1c2C(=O)c3ccccc3C(=O)c2c(Br)cc1[S](Cl)(=O)=O","20547","[M-H]-","0","0","1","0","0",NA,NA,""
398.17158,5.981866667,100,100,100,100,100,100,118028.237999609,100,100,7,"C26H23NO3;C21H27N3O6;C20H23N3O3;C22H25ClN2","0.00379995781797862;-4.54109574167312;-4.54109574167312;-0.0467425276006894","0.00995033085316809;-3.34307451064797;-4.10554753552271;-4.33229771888073","0.0137502886711467;-7.88417025232109;-8.64664327719584;-4.37904024648142","Oc1ccc(Nc2ccc(cc2)C3CCCCC3)c4C(=O)c5ccccc5C(=O)c14;CC(=C)C(=O)OCCc1nc(CCOC(=O)C(C)=C)nc(CCOC(=O)C(C)=C)n1;COC(=O)CCc1cc(n2nc3ccccc3n2)c(O)c(c1)C(C)(C)C;[Cl-].CC1Cc2ccccc2[N+]1=CC=C3N(C)c4ccccc4C3(C)C","19902;32231;37548;12388","[M]-;[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-","0;0;0;0","0;0;0;0","0.5;0;0;0","0;0;0;0","0.513750288671147;0;0;-4.37904024648142",NA,NA,""
397.2268372,6.230866667,100,100,3989653.0625,100,100,100,558963.5625,100,100,3,"C21H35ClN2O3","-0.044217768","-2.866572879","-2.910790648","[Cl-].CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1","12289","[M-H]-","0","-0.5","1","0","0",NA,NA,""
396.250946,9.843416667,100,100,175941.831201758,100,100,100,100,100,100,3,"C19H40O6S;C18H38O4S","0.00786481859476449;0.00786481859476449","0.00995033085316809;0.00995033085316809","0.0178151494479326;0.0178151494479326","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O;CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O","40161;4234","[M-H]-;[M+CH2O2-H]-","0;0","0;0","1;0","0;0","1.01781514944793;0.0178151494479326",NA,NA,""
397.1891174,6.22795,100,100,100,100,100,100,261594.2344,372167.3438,152955,8,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
401.1229757,5.208633333,138812.53125,100,100,100,100,100,100,100,116122.15625,1,"C23H17NO3","-0.483878341","-4.190184961","-4.674063301","COC(=O)c1ccc(/C=C/c2ccc(cc2)c3oc4ccccc4n3)cc1","21035","[M+CH2O2-H]-","0","0","0","0","-4.674063301",NA,NA,""
405.1930644,7.10715,100,100,242571.1328625,100,100,100,197099.9921625,174118.1640625,108901.2499625,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
407.1203206,7.4855,204247.3906,139879.0625,619284.3125,141161.0469,100,100,100,100,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
407.1876017,6.873916667,197592.434620313,100,325813.528320312,100,100,175801.059620313,261063.278320312,214663.700220312,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
408.1223958,7.543916667,100,100,145497.4219,100,100,100,100,100,100,3,"C24H16N4O3;C19H21ClN2O3","-4.59398201848722;-0.507587154505796","0.00995033085316809;0.00995033085316809","-4.58403168763405;-0.497636823652627","CC1=NN(c2ccccc2)C(=O)C1N=Nc3cccc4C(=O)c5ccccc5C(=O)c34;[H+].[Cl-].CN(C)CCCNc1ccc(O)c2C(=O)c3ccccc3C(=O)c12","16414;42935","[M]-;[M+CH2O2-H]-","0;0","0;0","0.5;0","0;0","0;-0.497636823652627",NA,NA,""
407.1203918,7.543916667,100,100,136338.2188,100,100,100,100,100,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
409.0996094,5.680033333,100,100,244038.543945312,100,100,100,100,100,100,3,"C27H18O2;C20H19ClN6O3","-0.0881385746825813;-0.509493793488618","-2.93672373449489;0.00995033085316809","-3.02486230917747;-0.49954346263545","Oc1ccc(c2ccccc12)\C(c3ccccc3)=C\4C=CC(=O)c5ccccc45;CC(=O)Nc1cc(ccc1N=Nc2ccc(cc2Cl)[N+]([O-])=O)N(CCC","","","","","","","",NA,NA,""
409.1218363,5.448883333,100,100,107975.0313,100,100,100,100,100,100,3,"C24H22O4;C19H25Cl2N5O2;C19H22ClN5O","-0.0780298347935144;-0.71126350620671;-0.71126350620671","-4.29858733498422;-4.38438551360898;-4.56963144218402","-4.37661716977774;-5.09564901981569;-5.28089494839073","O=C(Cc1ccccc1)OCC(OC(=O)Cc2ccccc2)c3ccccc3;[Cl-].CCN(CC[N+](C)(C)C)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+]([O-])=O;[Cl-].CC1=NN(c2ccccc2)C(=O)C1N=Nc3cccc(c3)[N+](C)(C)C","13289;17357;26918","[M+Cl]-;[M-H-H2O]-;[M+Cl]-","0;0;0","-0.5;0;-0.5","0;0;0","0;0;0","0;0;0",NA,NA,""
409.2266947,8.295866667,100,100,106858.1797,255358.5,100,100,100,100,100,4,"C18H36O5S","0.007042713","0.009950331","0.016993044","CCCCCCCCCCCCCCCCC(C(O)=O)[S](O)(=O)=O","6717","[M+CH2O2-H]-","0","0","0","0","0.016993044",NA,NA,""
409.226766,7.892916667,100,100,173588.9844,100,100,100,100,100,100,3,"C18H36O5S","0.002888831","0.009950331","0.012839162","CCCCCCCCCCCCCCCCC(C(O)=O)[S](O)(=O)=O","6717","[M+CH2O2-H]-","0","0","0","0","0.012839162",NA,NA,""
409.2633769,11.14241667,125595.374267578,100,1680222.18676758,100,100,100,1267327.06176758,734927.311767578,350406.905567578,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
409.3113912,8.77345,394750.4296875,100,100,100,100,100,100,100,100,1,"C28H42O2;C28H42O2;C28H42O2","0.0098815202298973;0.0098815202298973;0.0098815202298973","0.00995033085316809;0.00995033085316809;0.00995033085316809","0.0198318510830654;0.0198318510830654;0.0198318510830654","CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@]1(C)CCc2c(C)c(O)cc(C)c2O1;CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)c2cc(cc(c2O)C(C)(C)C)C(C)(C)C;CC(C)=CCC/C(C)=C/CO[C@H](Cc1ccccc1)OC\C=C(C)\CCC=C(C)C","4768;12424;12856","[M-H]-;[M-H]-;[M-H]-","0;0;0","0;0;-0.5","1;1;1","0;0;0","1.01983185108307;1.01983185108307;0",NA,NA,""
410.2666016,11.14241667,100,100,344733.62097168,100,100,100,291245.99597168,173213.07407168,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
411.0939941,5.564266667,109174.79294375,100,458890.90234375,100,100,100,100,100,100,3,"C30H17Cl;C18H14N4O5;C18H14N4O5","-0.0611355371110818;0.000825609572203969;0.000825609572203969","-3.7737155271021;-4.34923003449336;-4.34923003449336","-3.83485106421318;-4.34840442492116;-4.34840442492116","Clc1cccc2c(C","","","","","","","",NA,NA,""
411.2426758,7.31115,796694,581452.75,4079533,1892662.75,309670.6875,100,321436.2188,519544.1563,186769.8438,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
411.2521566,5.677116667,100,100,100,100,100,100,281362.75,340267.25,2090625,9,"C18H39O5P;C24H33N3O3","-0.0429883114535007;-0.0433714375180827","-2.799455671795;-3.58567328044218","-2.8424439832485;-3.62904471796026","CCCCCCCC\C=C/CCCCCCCCO.O[P](O)(O)=O;CCCCCCCCCCCCC1=CC(=N/Nc2ccccc2[N+]([O-])=O)\C(=O)C=C1","21719;23317","[M+CH2O2-H]-;[M]-","0;0","0;0","0;0.5","0;0","-2.8424439832485;-3.12904471796026",NA,NA,""
411.2523804,5.682983333,100,100,100,100,100,100,3424300.75,2879562,2090625,7,"C24H33N3O3;C18H39O5P","-0.0408340191679934;-0.0373426424161877","0.00995033085316809;-4.49003707290745","-0.0308836883148253;-4.52737971532363","CCCCCCCCCCCCC1=CC(=N/Nc2ccccc2[N+]([O-])=O)\C(=O)C=C1;CCCCCCCC\C=C/CCCCCCCCO.O[P](O)(O)=O","23317;21719","[M]-;[M+CH2O2-H]-","0;0","0;0","0.5;0","0;0","0.469116311685175;-4.52737971532363",NA,NA,""
412.0964762,5.5355,100,100,130603.09770625,100,100,100,100,100,100,3,"C26H12N4O2;C26H12N4O2;C16H26Cl3N3O3;C20H21N3O6S;C20H19N3O5S","-4.41136374112066;-4.41136374112066;-4.48303307942029;-4.40859543678808;-4.40859543678808","0.00995033085316809;0.00995033085316809;0.00995033085316809;-4.49143598792096;-4.5410872946203","-4.4014134102675;-4.4014134102675;-4.47308274856712;-8.90003142470904;-8.94968273140837","O=C1n2c3ccccc3nc2c4ccc5c6nc7ccccc7n6C(=O)c8ccc1c4c58;O=C1n2c3ccccc3nc2c4ccc5c6nc7ccccc7n6C(=O)c8ccc1c4c58;ClC(C(N1CCOCC1)N2CCOCC2)C(N3CCOCC3)=C(Cl)Cl;N.CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3oc4ccc(cc4n3)[S](O)(=O)=O;CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3oc4ccc(cc4n3)[S](N)(=O)=O","11077;13619;37005;27604;26351","[M]-;[M]-;[M-H]-;[M-H-H2O]-;[M-H]-","0;0;0;0;0","0;0;-0.5;0;-0.5","0.5;0.5;1;0;1","0;0;0;0;0","0;0;0;0;0",NA,NA,""
411.2427063,7.31115,172630.0781,135080.7656,1029746.5,421058.3125,100,100,100,115504.7188,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
413.078776,5.071816667,100,100,144659.1484375,100,100,100,100,100,100,3,"C17H19ClN4O4","-0.221713159","0.009950331","-1.211762828","Cc1cc(ccc1N=Nc2ccc(cc2Cl)[N+]([O-])=O)N(CCO)CCO","11041","[M+Cl]-","0","0","0","0","-1.211762828",NA,NA,""
413.2373657,7.31115,100,100,159454.375,100,100,100,100,100,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
412.2458191,7.31115,100,100,131004.4453,100,100,100,100,100,100,3,"C20H35N3O6","-4.603927873","-2.840482679","-7.444410552","CCCCCCC[C+]1N(CCN(CCC(O)=O)CCC(O)=O)CCN1CC([O-])=O","31209","[M-H]-","0","0","1","0","0",NA,NA,""
415.1386719,5.448883333,100,100,348405.053955078,103397.514855078,100,100,100,100,100,3,"C17H24N4O6;C24H19NO3","-0.0660940012615861;-0.483865850923715","0.00995033085316809;-4.31390691340558","-0.056143670408418;-4.7977727643293","O=C=NCCCCCCN1C(=O)OC(=O)N(CCCCCCN=C=O)C1=O;COC(=O)c1ccc(/C=C/c2ccc(cc2)c3oc4ccc(C)cc4n3)cc1","8512;12206","[M+Cl]-;[M+CH2O2-H]-","0;0","-0.5;0","0;0","0;0","0;-4.7977727643293",NA,NA,""
415.2705485,5.09905,100,100,100,100,100,100,100,159601.355957031,100,8,"C22H42O8;C22H40O7","0.0078049994591151;0.0078049994591151","0.00995033085316809;-1.9614283259062","0.0177553303122832;-1.95362332644708","CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC;CCCCCCCCCCCCOCCOCCOCCOC(=O)\C=C/C(O)=O","4137;29223","[M-H-H2O]-;[M-H]-","0;0","0;0","0;1","0;0","0.0177553303122832;-0.95362332644708",NA,NA,""
415.3181559,6.4053,100,100,680586.599609375,100,100,100,480565.537109375,972610.599609375,430404.443409375,8,"C21H42N2O3;C23H46NO3P","0.00987433875432026;-0.484600941487805","-2.38842703253698;-3.18139672428531","-1.37855269378266;-3.99933099910645","[NH4+].CCCCCCCC/C=C/CCCCCCCC(=O)N(C)CC([O-])=O;CCCCCCCC/C=C/CCCCCCCCN[P]1(=O)OCC(C)(C)CO1","39548;38751","[M+CH2O2-H]-;[M-H]-","0.5;0","0;-0.5","1;0","0.915135395235463;0","0.936582701452803;0",NA,NA,""
417.1559753,3.722483333,100,100,100,176534.7813,100,100,100,100,100,4,"C22H26O8;C22H28O9;C21H24O6","0.0094433322902919;0.0094433322902919;0.0094433322902919","-2.52167172466185;-2.33131625832784;-3.15436797930503","-2.51222839237156;-2.32187292603755;-3.14492464701474","CCOC(=O)C(=Cc1ccc(cc1)C=C(C(=O)OCC)C(=O)OCC)C(=O)OCC;CCC(CO)(CO)CO.O=C1OC(=O)C2CCCCC12.O=C3OC(=O)c4ccccc34;CC1(C)CC2(CC(C)(C)c3cc(O)c(O)c(O)c23)c4c(O)c(O)c(O)cc14","10768;19097;20271","[M-H]-;[M-H-H2O]-;[M+CH2O2-H]-","0;0;0","-0.5;0;0","1;0;0","0;0;0","0;-2.32187292603755;-3.14492464701474",NA,NA,""
417.193339,6.6395,100,100,216491.1719,100,100,100,100,100,100,3,"C15H35ClN4O8","-0.497200126","0.009950331","-0.820583128","N.NCCNCCN.OC=O.OC(=O)CCCCC(O)=O.ClCC1CO1.C=O","43201","[M-H-H2O]-","0","0","0","0","-0.820583128",NA,NA,""
417.193339,6.6395,100,100,216491.1719,100,100,100,100,100,100,3,"C15H35ClN4O8","-0.497200126","0.009950331","-0.487249795","N.NCCNCCN.OC=O.OC(=O)CCCCC(O)=O.ClCC1CO1.C=O","43201","[M-H-H2O]-","0","0","0","0","-0.487249795",NA,NA,""
417.2858988,5.331083333,100,100,100,100,100,100,100,195141.5469,100,8,"C21H40O5;C21H40O5;C22H42O7;C28H36N2O;C28H36N2O","0.00795033375825468;0.00795033375825468;0.00795033375825468;-0.485203176897217;-0.485203176897217","0.00995033085316809;0.00995033085316809;0.00995033085316809;-4.4965198241056;-4.4965198241056","0.0179006646114228;0.0179006646114228;0.0179006646114228;-4.98172300100282;-4.98172300100282","CCCCCCC(O)C/C=C/CCCCCCCC(=O)OCC(O)CO;CCCCCC[C@@H](O)C\C=C/CCCCCCCC(=O)OCC(O)CO;CCCCCCC(=O)OCCOCCOCCOCCOC(=O)CCCCCC;CCCCCCCCCCCCc1ccc(N\N=C2\C(=O)C=Cc3ccccc23)cc1;C[C@@H](CCCC(C)(C)O)CC(n1cc(C)c2ccccc12)n3cc(C)c4ccccc34","4128;7196;37273;26126;36379","[M+CH2O2-H]-;[M+CH2O2-H]-;[M-H]-;[M]-;[M]-","0;0;0;0;0","0;0;-0.5;0;0","0;0;1;0.5;0.5","0;0;0;0;0","0.0179006646114228;0.0179006646114228;0;-4.48172300100282;-4.48172300100282",NA,NA,""
417.0867004,5.448883333,100,100,203047.8906,100,100,100,100,100,100,3,"C19H22N4O4S2","-1.975649193","-2.479438415","-4.455087608","CO[S]([O-])(=O)=O.CN(Cc1ccccc1)c2ccc(cc2)N=Nc3scc[n+]3C","12428","[M-H-H2O]-","0","0","0","0","0",NA,NA,""
417.0867004,5.448883333,100,100,203047.8906,100,100,100,100,100,100,3,"C19H22N4O4S2","-1.975649193","-2.479438415","-4.455087608","CO[S]([O-])(=O)=O.CN(Cc1ccccc1)c2ccc(cc2)N=Nc3scc[n+]3C","12428","[M-H-H2O]-","0","0","0","0","0",NA,NA,""
421.1361389,8.428766667,100,100,100,100,100,100,120297.165270703,100381.938770703,100,7,"C23H20N2O6;C17H20N4O6","-0.488454320468218;-0.00138679480371576","0.00995033085316809;0.00995033085316809","-0.47850398961505;0.00856353604945233","[O-]C(=O)CC[n+]1c(CC=Cc2oc3ccccc3[n+]2CCC([O-])=O)oc4ccccc14;Cc1cc2N=C3C(=O)NC(=O)N=C3N(CC(O)C(O)C(O)CO)c2cc1C","24128;1269","[M]-;[M+CH2O2-H]-","0;0","0;0","0.5;0","0;0","0.02149601038495;0.00856353604945233",NA,NA,""
421.1879883,6.028833333,100,100,1969172.58984375,100,100,100,523967.15234375,126100.85544375,140568.65234375,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
421.2266744,6.17305,100,100,600020.481933594,100,100,100,526971.794433594,225438.122533594,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
421.2812093,5.682983333,100,100,100,100,100,100,31599660.65625,27728028.65625,29581296.65625,7,"C21H44O9","0.009306413","-2.599448617","-2.590142204","CCC(CO)(CO)CO.CC(C)(CO)CO.OC(=O)CCCCCCCCC(O)=O","29890","[M-H-H2O]-","0","0","0","0","-2.590142204",NA,NA,""
421.2811076,5.68805,100,100,100,100,100,100,3396688.90625,4371970.65625,3502587.65625,8,"C21H44O9","0.009210256","0.009950331","0.019160587","CCC(CO)(CO)CO.CC(C)(CO)CO.OC(=O)CCCCCCCCC(O)=O","29890","[M-H-H2O]-","0","0","0","0","0.019160587",NA,NA,""
421.1880188,6.028833333,100,100,301783.37114375,100,100,100,100,100,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
422.2297567,6.17305,100,100,130776.3906,100,100,100,121368.1016,100,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
422.2846476,5.682983333,100,100,100,100,100,100,7397565,6599728.5,7194298.5,7,"C31H39NO;C21H44O9","-4.59469550831696;0.00854311101391618","-3.94802520721546;-3.34985854334921","-8.54272071553241;-3.3413154323353","CCc1ccccc1C=C.CN(C)CO.C=Cc2ccccc2.C=Cc3ccccc3C=C;CCC(CO)(CO)CO.CC(C)(CO)CO.OC(=O)CCCCCCCCC(O)=O","35643;29890","[M-H-H2O]-;[M-H-H2O]-","0;0","0;0","0;0","0;0","0;-3.3413154323353",NA,NA,""
423.1154887,6.376466667,100,100,122061.454064063,100,100,100,100,100,100,3,"C28H20O2","-0.049978892","0.009950331","-1.040028561","O=C1c2ccccc2C(=O)c3cc(Cc4ccc(Cc5ccccc5)cc4)ccc13","39851","[M+Cl]-","0","-0.5","0","0","0",NA,NA,""
425.1097616,6.1154,100,100,1077137.54296875,100,100,100,100,100,100,3,"C30H18O4;C19H24O12","-0.535493947922981;0.00717855400159516","0.00995033085316809;-4.50611816660148","-1.52554361706981;-5.49893961259988","Cc1ccc2C(=O)c3ccccc3C(=O)c2c1c4c(C)ccc5C(=O)c6ccccc6C(=O)c45;OCCOCCO.OCC(O)CO.O=C1OC(=O)C=C1.O=C2OC(=O)c3ccccc23","3715;1162","[M-H-H2O]-;[M-H-H2O]-","0;0","0;0","0;0","1;0.56709272097777","-0.52554361706981;-4.93184689162211",NA,NA,""
425.1097616,6.1154,100,100,262270.16796875,100,100,100,100,100,100,3,"C30H18O4;C19H24O12","-0.535493947922981;0.00717855400159516","0.00995033085316809;-4.50611816660148","-1.52554361706981;-5.49893961259988","Cc1ccc2C(=O)c3ccccc3C(=O)c2c1c4c(C)ccc5C(=O)c6ccccc6C(=O)c45;OCCOCCO.OCC(O)CO.O=C1OC(=O)C=C1.O=C2OC(=O)c3ccccc23","3715;1162","[M-H-H2O]-;[M-H-H2O]-","0;0","0;0","0;0","1;0.592085395801188","-0.52554361706981;-4.90685421679869",NA,NA,""
425.2584839,8.750083333,2119749.9375,1365668.9375,9279681.9375,4221712.9375,829261.5625,100,4927592.4375,4929800.4375,1914069.4375,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
426.1124268,6.1154,100,100,104462.12894375,100,100,100,100,100,100,3,"C19H24O12;C18H20O9","-0.0264904347699819;-0.0264904347699819","0.00995033085316809;0.00995033085316809","-1.01654010391681;-1.01654010391681","OCCOCCO.OCC(O)CO.O=C1OC(=O)C=C1.O=C2OC(=O)c3ccccc23;CC(O)COCC(C)O.O=C1OC(=O)C=C1.O=C2OC(=O)c3ccccc23","21123;17893","[M-H-H2O]-;[M+CH2O2-H]-","0;0","0;0","0;0","0.568010347735351;0","-0.448529756181459;-1.01654010391681",NA,NA,""
425.1097412,6.1154,100,100,218687.32426875,100,100,100,100,100,100,3,"C30H18O4;C19H24O12","-0.535493947922981;0.00717855400159516","0.00995033085316809;-4.46923418107825","-1.52554361706981;-5.46205562707665","Cc1ccc2C(=O)c3ccccc3C(=O)c2c1c4c(C)ccc5C(=O)c6ccccc6C(=O)c45;OCCOCCO.OCC(O)CO.O=C1OC(=O)C=C1.O=C2OC(=O)c3ccccc23","3715;1162","[M-H-H2O]-;[M-H-H2O]-","0;0","0;0","0;0","1;0.592085395801188","-0.52554361706981;-4.86997023127546",NA,NA,""
425.2584534,8.750083333,100,100,1769879.9375,612106.4375,100,100,701259.0625,755167.3125,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
425.0942688,5.448883333,100,100,123686.3516,100,100,100,100,100,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
427.1796163,6.853783333,100,100,100,100,100,100,470992.725830078,979608.788330078,273321.944630078,8,"C23H27ClN2O","-0.045474795","0.009950331","-0.902191131","[Cl-].COc1ccc2N(CCCc2c1)C=CC3=[N+](C)c4ccccc4C3(C)C","16135","[M+CH2O2-H]-","0","0","0","0","-0.902191131",NA,NA,""
427.2535604,8.750083333,100,100,289083.2734875,141253.9921875,100,100,163331.6015875,151221.7109875,100,3,"C22H37NO7;C21H46BrN","-4.60517018595546;-4.60517018582964","-2.37568376074496;-3.56827642084458","-7.48085394670041;-9.17344660667422","CCC(CO)(COC(=O)CCCCCN)COC(=O)C1C2CC(C)C(C2)C1C(O)=O;[Br-].CCCCCCCCCCCCCCCCCC[N+](C)(C)C","35982;6770","[M-H]-;[M+Cl]-","0;0","0;-0.5","1;0","0;0","0;0",NA,NA,""
426.2616577,8.750083333,100,100,155102.48833125,100,100,100,100,100,100,3,"C18H44Cl2N2O4;C23H38O7","-0.807609418974084;-4.5970961146413","-4.52818535748578;-3.90520480064024","-5.33579477645987;-8.50230091528154","[Cl].[Cl].[H].[H].C[N+](C)(C)CC(O)COCCCCCCOCC(O)C[N+](C)(C)C;CCC(C)CC(C)(C)C.OCCOCCOCCO.O=C1OC(=O)c2ccccc12","23950;41632","[M]-;[M]-","0;0","0;0","0.5;0.5","0;0","0;0",NA,NA,""
429.1541036,6.368833333,100,100,136122.844751562,100,100,100,140059.891651563,134824.204151563,100,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
