"mz","rt","X700_900_Neg_JeansA.mzXML","X700_900_Neg_JeansB.mzXML","X700_900_Neg_JeansC.mzXML","X700_900_Neg_JeansD.mzXML","X700_900_Neg_JeansDx.mzXML","X700_900_Neg_JeansE.mzXML","X700_900_Neg_JeansF.mzXML","X700_900_Neg_JeansG.mzXML","X700_900_Neg_JeansGx.mzXML","SampleID","formula.pred","isoscore","mserror","ms1score","SMILES","DbID","Adducts","neutralscore","ionmodescore","adductscore","MS2score","allscore"
747.457560221354,11.1348833333333,100,100,463499.71875,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
748.460774739583,11.1348833333333,100,100,171373.34375,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
750.589436848958,8.16746666666667,100,100,295479.46875,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
752.535705566406,5.74765,100,100,813722.25,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
752.605224609375,8.74171666666667,100,100,540827.25,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
753.608642578125,8.6823,100,100,266189.84375,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
753.608642578125,8.6823,100,100,249241.578125,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
754.529927571615,5.80718333333333,100,100,875804.5625,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
754.620747884115,10.2235166666667,100,100,244947.25,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
754.529846191406,5.80718333333333,100,100,423626.25,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
755.623840332031,10.2235166666667,100,100,151456.875,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
756.600056966146,8.28866666666667,100,100,186047.703125,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
756.636474609375,7.8704,100,100,100,114514.1171875,100,100,100,100,100,4,"0",0,0,0,"0",0,"0",0,0,0,0,0
756.636474609375,7.8704,100,100,100,345241.84375,100,100,100,100,100,4,"0",0,0,0,"0",0,"0",0,0,0,0,0
756.636474609375,7.8704,100,100,100,122218.2421875,100,100,100,100,100,4,"0",0,0,0,"0",0,"0",0,0,0,0,0
757.640075683594,7.8704,100,100,100,159942.578125,100,100,100,100,100,4,"0",0,0,0,"0",0,"0",0,0,0,0,0
758.615926106771,9.3464,100,100,346077.4375,100,100,107565.15625,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
759.619283040365,9.3464,100,100,173327.53125,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
768.54579671224,5.9561,100,100,302243.84375,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
768.600382486979,7.95551666666667,100,100,100178.375,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
768.600382486979,7.95551666666667,100,100,126008.8984375,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
770.561401367188,6.34185,100,100,337742.40625,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
771.564493815104,6.34185,100,100,164392.578125,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
782.546305338542,5.68848333333333,100,100,287512.9375,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
782.546081542969,5.68848333333333,100,100,257636.859375,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
785.54384358724,5.68848333333333,100,100,133419.71875,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
786.574076334635,11.7575166666667,100,100,100,100,100,100,103400.1640625,100,100,7,"0",0,0,0,"0",0,"0",0,0,0,0,0
786.574076334635,11.7575166666667,100,100,100,100,100,100,103400.1640625,100,100,7,"0",0,0,0,"0",0,"0",0,0,0,0,0
791.483703613281,11.2564,100,100,219255.046875,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
792.486938476562,11.2869333333333,100,100,102102.546875,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
792.56748453776,9.74095,100,100,100,100,100,100,131863.328125,100,100,7,"0",0,0,0,"0",0,"0",0,0,0,0,0
804.640055338542,11.6608666666667,100,100,100,100,100,100,172014.6875,178441.453125,100,8,"0",0,0,0,"0",0,"0",0,0,0,0,0
814.605794270833,9.65113333333333,100,100,100,100,100,100,144059.530273438,100,100,7,"0",0,0,0,"0",0,"0",0,0,0,0,0
820.522827148438,5.80718333333333,100,100,105636.484375,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
835.51015218099,11.2869333333333,100,100,137782.578125,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
845.702840169271,11.1616666666667,100,100,100,624889.671875,499070.796875,100,100,341529.109375,100,4,"0",0,0,0,"0",0,"0",0,0,0,0,0
846.706095377604,11.1616666666667,100,100,100,360012.859375,279915.484375,100,100,200750.515625,100,4,"0",0,0,0,"0",0,"0",0,0,0,0,0
847.708292643229,11.1013,100,100,100,111494.833984375,100,100,100,100,100,4,"0",0,0,0,"0",0,"0",0,0,0,0,0
873.734232584635,11.6306,100,100,100,100,238549.566162109,414953.534912109,100,100,439378.722412109,9,"0",0,0,0,"0",0,"0",0,0,0,0,0
874.737670898438,11.6306,100,100,100,100,143083.2265625,239928.1640625,100,100,254844.4453125,9,"0",0,0,0,"0",0,"0",0,0,0,0,0
