mz,,,,max,step 0.002,upper,lower,Match?,Match total,,step 0.001,upper,lower,Match?,Match total,,step 0.0005,upper,lower,Match?,Match total,,step 0.0002,step 0.0001
100.7473145,FALSE,100.7473,1,,100.66,100.6605,100.6595,FALSE,,,100.33,100.3305,100.3295,FALSE,,,100.165,100.1655,100.1645,FALSE,,,,
100.7634659,FALSE,100.7635,1,,100.662,100.6625,100.6615,FALSE,,,100.331,100.3315,100.3305,FALSE,,,100.1655,100.166,100.165,FALSE,,,,
100.7677383,FALSE,100.7677,1,,100.664,100.6645,100.6635,FALSE,,,100.332,100.3325,100.3315,FALSE,,,100.166,100.1665,100.1655,TRUE,,,,
100.8074493,FALSE,100.8074,1,,100.666,100.6665,100.6655,FALSE,,,100.333,100.3335,100.3325,FALSE,,,100.1665,100.167,100.166,TRUE,,,,
100.8095932,FALSE,100.8096,1,,100.668,100.6685,100.6675,FALSE,,,100.334,100.3345,100.3335,FALSE,,,100.167,100.1675,100.1665,FALSE,,,,
100.8191833,FALSE,100.8192,1,,100.67,100.6705,100.6695,FALSE,,,100.335,100.3355,100.3345,FALSE,,,100.1675,100.168,100.167,FALSE,,,,
100.8244629,FALSE,100.8245,1,,100.672,100.6725,100.6715,FALSE,,,100.336,100.3365,100.3355,TRUE,,,100.168,100.1685,100.1675,FALSE,,,,
100.8625031,FALSE,100.8625,1,,100.674,100.6745,100.6735,FALSE,,,100.337,100.3375,100.3365,FALSE,,,100.1685,100.169,100.168,FALSE,,,,
100.90271,FALSE,100.9027,1,,100.676,100.6765,100.6755,FALSE,,,100.338,100.3385,100.3375,FALSE,,,100.169,100.1695,100.1685,FALSE,,,,
100.9036102,FALSE,100.9036,1,,100.678,100.6785,100.6775,FALSE,,,100.339,100.3395,100.3385,FALSE,,,100.1695,100.17,100.169,FALSE,,,,
100.9054871,FALSE,100.9055,1,,100.68,100.6805,100.6795,FALSE,,,100.34,100.3405,100.3395,FALSE,,,100.17,100.1705,100.1695,FALSE,,,,
100.9068451,FALSE,100.9068,1,,100.682,100.6825,100.6815,FALSE,,,100.341,100.3415,100.3405,FALSE,,,100.1705,100.171,100.17,FALSE,,,,
100.9239273,FALSE,100.9239,1,,100.684,100.6845,100.6835,FALSE,,,100.342,100.3425,100.3415,FALSE,,,100.171,100.1715,100.1705,FALSE,,,,
100.9243698,TRUE,100.9244,3,,100.686,100.6865,100.6855,FALSE,,,100.343,100.3435,100.3425,FALSE,,,100.1715,100.172,100.171,FALSE,,,,
100.9244156,TRUE,100.9244,3,,100.688,100.6885,100.6875,FALSE,,,100.344,100.3445,100.3435,FALSE,,,100.172,100.1725,100.1715,FALSE,,,,
100.9244385,TRUE,100.9244,3,,100.69,100.6905,100.6895,FALSE,,,100.345,100.3455,100.3445,FALSE,,,100.1725,100.173,100.172,FALSE,,,,
100.9244766,TRUE,100.9245,8,,100.692,100.6925,100.6915,FALSE,,,100.346,100.3465,100.3455,FALSE,,,100.173,100.1735,100.1725,FALSE,,,,
100.9244995,TRUE,100.9245,8,,100.694,100.6945,100.6935,FALSE,,,100.347,100.3475,100.3465,FALSE,,,100.1735,100.174,100.173,FALSE,,,,
100.9244995,TRUE,100.9245,8,,100.696,100.6965,100.6955,FALSE,,,100.348,100.3485,100.3475,FALSE,,,100.174,100.1745,100.1735,FALSE,,,,
100.9245148,TRUE,100.9245,8,,100.698,100.6985,100.6975,FALSE,,,100.349,100.3495,100.3485,FALSE,,,100.1745,100.175,100.174,FALSE,,,,
100.92453,TRUE,100.9245,8,,100.7,100.7005,100.6995,FALSE,,,100.35,100.3505,100.3495,FALSE,,,100.175,100.1755,100.1745,FALSE,,,,
100.92453,TRUE,100.9245,8,,100.702,100.7025,100.7015,FALSE,,,100.351,100.3515,100.3505,FALSE,,,100.1755,100.176,100.175,FALSE,,,,
100.92453,TRUE,100.9245,8,,100.704,100.7045,100.7035,FALSE,,,100.352,100.3525,100.3515,FALSE,,,100.176,100.1765,100.1755,FALSE,,,,
100.9245453,TRUE,100.9245,8,,100.706,100.7065,100.7055,FALSE,,,100.353,100.3535,100.3525,FALSE,,,100.1765,100.177,100.176,FALSE,,,,
100.9245911,FALSE,100.9246,1,,100.708,100.7085,100.7075,FALSE,,,100.354,100.3545,100.3535,FALSE,,,100.177,100.1775,100.1765,FALSE,,,,
100.9278107,FALSE,100.9278,1,,100.71,100.7105,100.7095,FALSE,,,100.355,100.3555,100.3545,FALSE,,,100.1775,100.178,100.177,FALSE,,,,
100.9286652,FALSE,100.9287,1,,100.712,100.7125,100.7115,FALSE,,,100.356,100.3565,100.3555,FALSE,,,100.178,100.1785,100.1775,FALSE,,,,
100.9293671,FALSE,100.9294,1,,100.714,100.7145,100.7135,FALSE,,,100.357,100.3575,100.3565,FALSE,,,100.1785,100.179,100.178,FALSE,,,,
100.9296341,TRUE,100.9296,1,,100.716,100.7165,100.7155,FALSE,,,100.358,100.3585,100.3575,FALSE,,,100.179,100.1795,100.1785,FALSE,,,,
100.9297714,FALSE,100.9298,1,,100.718,100.7185,100.7175,FALSE,,,100.359,100.3595,100.3585,FALSE,,,100.1795,100.18,100.179,FALSE,,,,
100.9303131,TRUE,100.9303,1,,100.72,100.7205,100.7195,FALSE,,,100.36,100.3605,100.3595,FALSE,,,100.18,100.1805,100.1795,FALSE,,,,
100.930481,TRUE,100.9305,4,,100.722,100.7225,100.7215,FALSE,,,100.361,100.3615,100.3605,FALSE,,,100.1805,100.181,100.18,FALSE,,,,
100.930481,TRUE,100.9305,4,,100.724,100.7245,100.7235,FALSE,,,100.362,100.3625,100.3615,FALSE,,,100.181,100.1815,100.1805,FALSE,,,,
100.9305344,TRUE,100.9305,4,,100.726,100.7265,100.7255,FALSE,,,100.363,100.3635,100.3625,FALSE,,,100.1815,100.182,100.181,FALSE,,,,
100.9305344,TRUE,100.9305,4,,100.728,100.7285,100.7275,FALSE,,,100.364,100.3645,100.3635,FALSE,,,100.182,100.1825,100.1815,FALSE,,,,
100.9305954,TRUE,100.9306,2,,100.73,100.7305,100.7295,FALSE,,,100.365,100.3655,100.3645,FALSE,,,100.1825,100.183,100.182,FALSE,,,,
100.9306335,TRUE,100.9306,2,,100.732,100.7325,100.7315,FALSE,,,100.366,100.3665,100.3655,FALSE,,,100.183,100.1835,100.1825,FALSE,,,,
100.9306717,TRUE,100.9307,3,,100.734,100.7345,100.7335,FALSE,,,100.367,100.3675,100.3665,FALSE,,,100.1835,100.184,100.183,FALSE,,,,
100.9307175,TRUE,100.9307,3,,100.736,100.7365,100.7355,FALSE,,,100.368,100.3685,100.3675,FALSE,,,100.184,100.1845,100.1835,FALSE,,,,
100.9307327,FALSE,100.9307,3,,100.738,100.7385,100.7375,FALSE,,,100.369,100.3695,100.3685,FALSE,,,100.1845,100.185,100.184,FALSE,,,,
100.9309616,TRUE,100.931,2,,100.74,100.7405,100.7395,FALSE,,,100.37,100.3705,100.3695,FALSE,,,100.185,100.1855,100.1845,FALSE,,,,
100.9309692,FALSE,100.931,2,,100.742,100.7425,100.7415,FALSE,,,100.371,100.3715,100.3705,TRUE,,,100.1855,100.186,100.185,FALSE,,,,
100.9319077,TRUE,100.9319,1,,100.744,100.7445,100.7435,FALSE,,,100.372,100.3725,100.3715,FALSE,,,100.186,100.1865,100.1855,FALSE,,,,
100.9320145,TRUE,100.932,6,,100.746,100.7465,100.7455,FALSE,,,100.373,100.3735,100.3725,FALSE,,,100.1865,100.187,100.186,FALSE,,,,
100.9320221,TRUE,100.932,6,,100.748,100.7485,100.7475,FALSE,,,100.374,100.3745,100.3735,FALSE,,,100.187,100.1875,100.1865,FALSE,,,,
100.9320297,TRUE,100.932,6,,100.75,100.7505,100.7495,FALSE,,,100.375,100.3755,100.3745,FALSE,,,100.1875,100.188,100.187,FALSE,,,,
100.9320297,TRUE,100.932,6,,100.752,100.7525,100.7515,FALSE,,,100.376,100.3765,100.3755,FALSE,,,100.188,100.1885,100.1875,FALSE,,,,
100.9320374,TRUE,100.932,6,,100.754,100.7545,100.7535,FALSE,,,100.377,100.3775,100.3765,FALSE,,,100.1885,100.189,100.188,FALSE,,,,
100.9320374,TRUE,100.932,6,,100.756,100.7565,100.7555,FALSE,,,100.378,100.3785,100.3775,FALSE,,,100.189,100.1895,100.1885,FALSE,,,,
100.9320679,TRUE,100.9321,123,,100.758,100.7585,100.7575,FALSE,,,100.379,100.3795,100.3785,FALSE,,,100.1895,100.19,100.189,FALSE,,,,
100.9320679,TRUE,100.9321,123,,100.76,100.7605,100.7595,FALSE,,,100.38,100.3805,100.3795,FALSE,,,100.19,100.1905,100.1895,FALSE,,,,
100.9320755,TRUE,100.9321,123,,100.762,100.7625,100.7615,FALSE,,,100.381,100.3815,100.3805,FALSE,,,100.1905,100.191,100.19,FALSE,,,,
100.9320755,TRUE,100.9321,123,,100.764,100.7645,100.7635,FALSE,,,100.382,100.3825,100.3815,FALSE,,,100.191,100.1915,100.1905,FALSE,,,,
100.9320755,TRUE,100.9321,123,,100.766,100.7665,100.7655,FALSE,,,100.383,100.3835,100.3825,FALSE,,,100.1915,100.192,100.191,FALSE,,,,
100.9320755,TRUE,100.9321,123,,100.768,100.7685,100.7675,TRUE,,,100.384,100.3845,100.3835,FALSE,,,100.192,100.1925,100.1915,FALSE,,,,
100.9320831,TRUE,100.9321,123,,100.77,100.7705,100.7695,FALSE,,,100.385,100.3855,100.3845,FALSE,,,100.1925,100.193,100.192,FALSE,,,,
100.9320831,TRUE,100.9321,123,,100.772,100.7725,100.7715,FALSE,,,100.386,100.3865,100.3855,FALSE,,,100.193,100.1935,100.1925,FALSE,,,,
100.9320831,TRUE,100.9321,123,,100.774,100.7745,100.7735,FALSE,,,100.387,100.3875,100.3865,TRUE,,,100.1935,100.194,100.193,FALSE,,,,
100.9320908,TRUE,100.9321,123,,100.776,100.7765,100.7755,FALSE,,,100.388,100.3885,100.3875,FALSE,,,100.194,100.1945,100.1935,FALSE,,,,
100.9320908,TRUE,100.9321,123,,100.778,100.7785,100.7775,FALSE,,,100.389,100.3895,100.3885,FALSE,,,100.1945,100.195,100.194,FALSE,,,,
100.9320908,TRUE,100.9321,123,,100.78,100.7805,100.7795,FALSE,,,100.39,100.3905,100.3895,FALSE,,,100.195,100.1955,100.1945,FALSE,,,,
100.9320908,TRUE,100.9321,123,,100.782,100.7825,100.7815,FALSE,,,100.391,100.3915,100.3905,FALSE,,,100.1955,100.196,100.195,TRUE,,,,
100.9320984,TRUE,100.9321,123,,100.784,100.7845,100.7835,FALSE,,,100.392,100.3925,100.3915,FALSE,,,100.196,100.1965,100.1955,TRUE,,,,
100.9320984,TRUE,100.9321,123,,100.786,100.7865,100.7855,FALSE,,,100.393,100.3935,100.3925,FALSE,,,100.1965,100.197,100.196,FALSE,,,,
100.9320984,TRUE,100.9321,123,,100.788,100.7885,100.7875,FALSE,,,100.394,100.3945,100.3935,FALSE,,,100.197,100.1975,100.1965,FALSE,,,,
100.9320984,TRUE,100.9321,123,,100.79,100.7905,100.7895,FALSE,,,100.395,100.3955,100.3945,FALSE,,,100.1975,100.198,100.197,FALSE,,,,
100.9320984,TRUE,100.9321,123,,100.792,100.7925,100.7915,FALSE,,,100.396,100.3965,100.3955,FALSE,,,100.198,100.1985,100.1975,FALSE,,,,
100.9320984,TRUE,100.9321,123,,100.794,100.7945,100.7935,FALSE,,,100.397,100.3975,100.3965,FALSE,,,100.1985,100.199,100.198,FALSE,,,,
100.9320984,TRUE,100.9321,123,,100.796,100.7965,100.7955,FALSE,,,100.398,100.3985,100.3975,FALSE,,,100.199,100.1995,100.1985,FALSE,,,,
100.9320984,TRUE,100.9321,123,,100.798,100.7985,100.7975,FALSE,,,100.399,100.3995,100.3985,TRUE,,,100.1995,100.2,100.199,FALSE,,,,
100.932106,TRUE,100.9321,123,,100.8,100.8005,100.7995,FALSE,,,100.4,100.4005,100.3995,FALSE,,,100.2,100.2005,100.1995,FALSE,,,,
100.932106,TRUE,100.9321,123,,100.802,100.8025,100.8015,FALSE,,,100.401,100.4015,100.4005,FALSE,,,100.2005,100.201,100.2,FALSE,,,,
100.932106,TRUE,100.9321,123,,100.804,100.8045,100.8035,FALSE,,,100.402,100.4025,100.4015,FALSE,,,100.201,100.2015,100.2005,TRUE,,,,
100.932106,TRUE,100.9321,123,,100.806,100.8065,100.8055,FALSE,,,100.403,100.4035,100.4025,FALSE,,,100.2015,100.202,100.201,TRUE,,,,
100.932106,TRUE,100.9321,123,,100.808,100.8085,100.8075,FALSE,,,100.404,100.4045,100.4035,FALSE,,,100.202,100.2025,100.2015,FALSE,,,,
100.932106,TRUE,100.9321,123,,100.81,100.8105,100.8095,TRUE,,,100.405,100.4055,100.4045,FALSE,,,100.2025,100.203,100.202,FALSE,,,,
100.9321136,TRUE,100.9321,123,,100.812,100.8125,100.8115,FALSE,,,100.406,100.4065,100.4055,TRUE,,,100.203,100.2035,100.2025,FALSE,,,,
100.9321136,TRUE,100.9321,123,,100.814,100.8145,100.8135,FALSE,,,100.407,100.4075,100.4065,FALSE,,,100.2035,100.204,100.203,FALSE,,,,
100.9321136,TRUE,100.9321,123,,100.816,100.8165,100.8155,FALSE,,,100.408,100.4085,100.4075,FALSE,,,100.204,100.2045,100.2035,FALSE,,,,
100.9321136,TRUE,100.9321,123,,100.818,100.8185,100.8175,FALSE,,,100.409,100.4095,100.4085,FALSE,,,100.2045,100.205,100.204,FALSE,,,,
100.9321136,TRUE,100.9321,123,,100.82,100.8205,100.8195,FALSE,,,100.41,100.4105,100.4095,FALSE,,,100.205,100.2055,100.2045,FALSE,,,,
100.9321136,TRUE,100.9321,123,,100.822,100.8225,100.8215,FALSE,,,100.411,100.4115,100.4105,FALSE,,,100.2055,100.206,100.205,FALSE,,,,
100.9321136,TRUE,100.9321,123,,100.824,100.8245,100.8235,TRUE,,,100.412,100.4125,100.4115,FALSE,,,100.206,100.2065,100.2055,FALSE,,,,
100.9321136,TRUE,100.9321,123,,100.826,100.8265,100.8255,FALSE,,,100.413,100.4135,100.4125,FALSE,,,100.2065,100.207,100.206,FALSE,,,,
100.9321136,TRUE,100.9321,123,,100.828,100.8285,100.8275,FALSE,,,100.414,100.4145,100.4135,FALSE,,,100.207,100.2075,100.2065,FALSE,,,,
100.9321213,TRUE,100.9321,123,,100.83,100.8305,100.8295,FALSE,,,100.415,100.4155,100.4145,FALSE,,,100.2075,100.208,100.207,FALSE,,,,
100.9321213,TRUE,100.9321,123,,100.832,100.8325,100.8315,FALSE,,,100.416,100.4165,100.4155,FALSE,,,100.208,100.2085,100.2075,FALSE,,,,
100.9321213,TRUE,100.9321,123,,100.834,100.8345,100.8335,FALSE,,,100.417,100.4175,100.4165,FALSE,,,100.2085,100.209,100.208,TRUE,,,,
100.9321213,TRUE,100.9321,123,,100.836,100.8365,100.8355,FALSE,,,100.418,100.4185,100.4175,FALSE,,,100.209,100.2095,100.2085,TRUE,,,,
100.9321213,TRUE,100.9321,123,,100.838,100.8385,100.8375,FALSE,,,100.419,100.4195,100.4185,FALSE,,,100.2095,100.21,100.209,FALSE,,,,
100.9321213,TRUE,100.9321,123,,100.84,100.8405,100.8395,FALSE,,,100.42,100.4205,100.4195,FALSE,,,100.21,100.2105,100.2095,FALSE,,,,
100.9321213,TRUE,100.9321,123,,100.842,100.8425,100.8415,FALSE,,,100.421,100.4215,100.4205,FALSE,,,100.2105,100.211,100.21,FALSE,,,,
100.9321213,TRUE,100.9321,123,,100.844,100.8445,100.8435,FALSE,,,100.422,100.4225,100.4215,FALSE,,,100.211,100.2115,100.2105,FALSE,,,,
100.9321213,TRUE,100.9321,123,,100.846,100.8465,100.8455,FALSE,,,100.423,100.4235,100.4225,FALSE,,,100.2115,100.212,100.211,FALSE,,,,
100.9321213,TRUE,100.9321,123,,100.848,100.8485,100.8475,FALSE,,,100.424,100.4245,100.4235,FALSE,,,100.212,100.2125,100.2115,FALSE,,,,
100.9321213,TRUE,100.9321,123,,100.85,100.8505,100.8495,FALSE,,,100.425,100.4255,100.4245,FALSE,,,100.2125,100.213,100.212,FALSE,,,,
100.9321213,TRUE,100.9321,123,,100.852,100.8525,100.8515,FALSE,,,100.426,100.4265,100.4255,FALSE,,,100.213,100.2135,100.2125,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.854,100.8545,100.8535,FALSE,,,100.427,100.4275,100.4265,FALSE,,,100.2135,100.214,100.213,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.856,100.8565,100.8555,FALSE,,,100.428,100.4285,100.4275,FALSE,,,100.214,100.2145,100.2135,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.858,100.8585,100.8575,FALSE,,,100.429,100.4295,100.4285,FALSE,,,100.2145,100.215,100.214,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.86,100.8605,100.8595,FALSE,,,100.43,100.4305,100.4295,FALSE,,,100.215,100.2155,100.2145,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.862,100.8625,100.8615,FALSE,,,100.431,100.4315,100.4305,FALSE,,,100.2155,100.216,100.215,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.864,100.8645,100.8635,FALSE,,,100.432,100.4325,100.4315,FALSE,,,100.216,100.2165,100.2155,TRUE,,,,
100.9321289,TRUE,100.9321,123,,100.866,100.8665,100.8655,FALSE,,,100.433,100.4335,100.4325,TRUE,,,100.2165,100.217,100.216,TRUE,,,,
100.9321289,TRUE,100.9321,123,,100.868,100.8685,100.8675,FALSE,,,100.434,100.4345,100.4335,FALSE,,,100.217,100.2175,100.2165,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.87,100.8705,100.8695,FALSE,,,100.435,100.4355,100.4345,FALSE,,,100.2175,100.218,100.217,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.872,100.8725,100.8715,FALSE,,,100.436,100.4365,100.4355,FALSE,,,100.218,100.2185,100.2175,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.874,100.8745,100.8735,FALSE,,,100.437,100.4375,100.4365,FALSE,,,100.2185,100.219,100.218,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.876,100.8765,100.8755,FALSE,,,100.438,100.4385,100.4375,FALSE,,,100.219,100.2195,100.2185,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.878,100.8785,100.8775,FALSE,,,100.439,100.4395,100.4385,FALSE,,,100.2195,100.22,100.219,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.88,100.8805,100.8795,FALSE,,,100.44,100.4405,100.4395,FALSE,,,100.22,100.2205,100.2195,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.882,100.8825,100.8815,FALSE,,,100.441,100.4415,100.4405,TRUE,,,100.2205,100.221,100.22,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.884,100.8845,100.8835,FALSE,,,100.442,100.4425,100.4415,FALSE,,,100.221,100.2215,100.2205,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.886,100.8865,100.8855,FALSE,,,100.443,100.4435,100.4425,FALSE,,,100.2215,100.222,100.221,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.888,100.8885,100.8875,FALSE,,,100.444,100.4445,100.4435,FALSE,,,100.222,100.2225,100.2215,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.89,100.8905,100.8895,FALSE,,,100.445,100.4455,100.4445,FALSE,,,100.2225,100.223,100.222,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.892,100.8925,100.8915,FALSE,,,100.446,100.4465,100.4455,FALSE,,,100.223,100.2235,100.2225,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.894,100.8945,100.8935,FALSE,,,100.447,100.4475,100.4465,FALSE,,,100.2235,100.224,100.223,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.896,100.8965,100.8955,FALSE,,,100.448,100.4485,100.4475,FALSE,,,100.224,100.2245,100.2235,FALSE,,,,
100.9321289,TRUE,100.9321,123,,100.898,100.8985,100.8975,FALSE,,,100.449,100.4495,100.4485,FALSE,,,100.2245,100.225,100.224,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.9,100.9005,100.8995,FALSE,,,100.45,100.4505,100.4495,FALSE,,,100.225,100.2255,100.2245,TRUE,,,,
100.9321365,TRUE,100.9321,123,,100.902,100.9025,100.9015,FALSE,,,100.451,100.4515,100.4505,FALSE,,,100.2255,100.226,100.225,TRUE,,,,
100.9321365,TRUE,100.9321,123,,100.904,100.9045,100.9035,TRUE,,,100.452,100.4525,100.4515,FALSE,,,100.226,100.2265,100.2255,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.906,100.9065,100.9055,FALSE,,,100.453,100.4535,100.4525,FALSE,,,100.2265,100.227,100.226,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.908,100.9085,100.9075,FALSE,,,100.454,100.4545,100.4535,FALSE,,,100.227,100.2275,100.2265,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.91,100.9105,100.9095,FALSE,,,100.455,100.4555,100.4545,FALSE,,,100.2275,100.228,100.227,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.912,100.9125,100.9115,FALSE,,,100.456,100.4565,100.4555,TRUE,,,100.228,100.2285,100.2275,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.914,100.9145,100.9135,FALSE,,,100.457,100.4575,100.4565,FALSE,,,100.2285,100.229,100.228,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.916,100.9165,100.9155,FALSE,,,100.458,100.4585,100.4575,TRUE,,,100.229,100.2295,100.2285,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.918,100.9185,100.9175,FALSE,,,100.459,100.4595,100.4585,FALSE,,,100.2295,100.23,100.229,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.92,100.9205,100.9195,FALSE,,,100.46,100.4605,100.4595,FALSE,,,100.23,100.2305,100.2295,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.922,100.9225,100.9215,FALSE,,,100.461,100.4615,100.4605,TRUE,,,100.2305,100.231,100.23,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.924,100.9245,100.9235,TRUE,,,100.462,100.4625,100.4615,FALSE,,,100.231,100.2315,100.2305,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.926,100.9265,100.9255,FALSE,,,100.463,100.4635,100.4625,FALSE,,,100.2315,100.232,100.231,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.928,100.9285,100.9275,TRUE,,,100.464,100.4645,100.4635,FALSE,,,100.232,100.2325,100.2315,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.93,100.9305,100.9295,TRUE,,,100.465,100.4655,100.4645,FALSE,,,100.2325,100.233,100.232,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.932,100.9325,100.9315,TRUE,,,100.466,100.4665,100.4655,FALSE,,,100.233,100.2335,100.2325,FALSE,,,FALSE,
100.9321365,TRUE,100.9321,123,,100.934,100.9345,100.9335,TRUE,,,100.467,100.4675,100.4665,FALSE,,,100.2335,100.234,100.233,FALSE,,,TRUE,
100.9321365,TRUE,100.9321,123,,100.936,100.9365,100.9355,FALSE,,,100.468,100.4685,100.4675,FALSE,,,100.234,100.2345,100.2335,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.938,100.9385,100.9375,FALSE,,,100.469,100.4695,100.4685,FALSE,,,100.2345,100.235,100.234,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.94,100.9405,100.9395,FALSE,,,100.47,100.4705,100.4695,FALSE,,,100.235,100.2355,100.2345,FALSE,,,,
100.9321365,TRUE,100.9321,123,,100.942,100.9425,100.9415,FALSE,,,100.471,100.4715,100.4705,FALSE,,,100.2355,100.236,100.235,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.944,100.9445,100.9435,FALSE,,,100.472,100.4725,100.4715,FALSE,,,100.236,100.2365,100.2355,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.946,100.9465,100.9455,FALSE,,,100.473,100.4735,100.4725,FALSE,,,100.2365,100.237,100.236,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.948,100.9485,100.9475,FALSE,,,100.474,100.4745,100.4735,FALSE,,,100.237,100.2375,100.2365,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.95,100.9505,100.9495,TRUE,,,100.475,100.4755,100.4745,FALSE,,,100.2375,100.238,100.237,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.952,100.9525,100.9515,FALSE,,,100.476,100.4765,100.4755,FALSE,,,100.238,100.2385,100.2375,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.954,100.9545,100.9535,TRUE,,,100.477,100.4775,100.4765,FALSE,,,100.2385,100.239,100.238,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.956,100.9565,100.9555,FALSE,,,100.478,100.4785,100.4775,FALSE,,,100.239,100.2395,100.2385,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.958,100.9585,100.9575,FALSE,,,100.479,100.4795,100.4785,FALSE,,,100.2395,100.24,100.239,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.96,100.9605,100.9595,FALSE,,,100.48,100.4805,100.4795,FALSE,,,100.24,100.2405,100.2395,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.962,100.9625,100.9615,FALSE,,,100.481,100.4815,100.4805,FALSE,,,100.2405,100.241,100.24,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.964,100.9645,100.9635,FALSE,,,100.482,100.4825,100.4815,FALSE,,,100.241,100.2415,100.2405,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.966,100.9665,100.9655,FALSE,,,100.483,100.4835,100.4825,FALSE,,,100.2415,100.242,100.241,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.968,100.9685,100.9675,FALSE,,,100.484,100.4845,100.4835,FALSE,,,100.242,100.2425,100.2415,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.97,100.9705,100.9695,FALSE,,,100.485,100.4855,100.4845,FALSE,,,100.2425,100.243,100.242,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.972,100.9725,100.9715,FALSE,,,100.486,100.4865,100.4855,FALSE,,,100.243,100.2435,100.2425,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.974,100.9745,100.9735,FALSE,,,100.487,100.4875,100.4865,FALSE,,,100.2435,100.244,100.243,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.976,100.9765,100.9755,FALSE,,,100.488,100.4885,100.4875,FALSE,,,100.244,100.2445,100.2435,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.978,100.9785,100.9775,FALSE,,,100.489,100.4895,100.4885,FALSE,,,100.2445,100.245,100.244,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.98,100.9805,100.9795,FALSE,,,100.49,100.4905,100.4895,TRUE,,,100.245,100.2455,100.2445,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.982,100.9825,100.9815,FALSE,,,100.491,100.4915,100.4905,FALSE,,,100.2455,100.246,100.245,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.984,100.9845,100.9835,FALSE,,,100.492,100.4925,100.4915,FALSE,,,100.246,100.2465,100.2455,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.986,100.9865,100.9855,TRUE,,,100.493,100.4935,100.4925,FALSE,,,100.2465,100.247,100.246,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.988,100.9885,100.9875,TRUE,,,100.494,100.4945,100.4935,FALSE,,,100.247,100.2475,100.2465,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.99,100.9905,100.9895,FALSE,,,100.495,100.4955,100.4945,FALSE,,,100.2475,100.248,100.247,FALSE,,,,
