mz,rt,X300_500_Neg_JeansA.mzXML,X300_500_Neg_JeansB.mzXML,X300_500_Neg_JeansC.mzXML,X300_500_Neg_JeansD.mzXML,X300_500_Neg_JeansDx.mzXML,X300_500_Neg_JeansE.mzXML,X300_500_Neg_JeansF.mzXML,X300_500_Neg_JeansG.mzXML,X300_500_Neg_JeansGx.mzXML,SampleID,formula.pred,isoscore,mserror,ms1score,SMILES,DbID,Adducts,neutralscore,ionmodescore,adductscore,MS2score,allscore,,460,rows
327.2544149,5.653933333,102422.9453,122078.8828,72751.95313,112073.5,87791.15625,126188.2891,138633.5781,74552.73438,126973.9688,7,C19H36O4;C19H36O4;C19H36O4;C19H36O4;C18H34O2;C18H34O2;C18H34O2;C18H34O2;C18H34O2;C18H34O2;C18H34O2;C18H34O2;C18H34O2;C18H34O2;C18H34O2;C18H34O2;C18H34O2;C18H34O2,-0.0111513451495143;-0.0111513451495143;-0.0111513451495143;-0.0111513451495143;-0.0111513451495143;-0.0111513451495143;-0.0111513451495143;-0.0111513451495143;-0.0111513451495143;-0.0111513451495143;-0.0111513451495143;-0.0111513451495143;-0.0111513451495143;-0.0111513451495143;-0.0111513451495143;-0.0111513451495143;-0.0111513451495143;-0.0111513451495143,-1.96326115021268;-1.96326115021268;-1.96326115021268;-1.96326115021268;-2.68127626893496;-2.68127626893496;-2.68127626893496;-2.68127626893496;-2.68127626893496;-2.68127626893496;-2.68127626893496;-2.68127626893496;-2.68127626893496;-2.68127626893496;-2.68127626893496;-2.68127626893496;-2.68127626893496;-2.68127626893496,-2.9744124953622;-2.9744124953622;-2.9744124953622;-2.9744124953622;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447,CCCCCCCC(=O)OCC(C)OC(=O)CCCCCCC;CCCCCCCCOC(=O)CC(=O)OCCCCCCCC;CCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCC;CCCCCCCCCC(CCCCCCCC(O)=O)C(O)=O;CCCCCCCC/C=C/CCCCCCCC(O)=O;CCCCCCCCCCCCCCCC(=O)OC=C;CCCCCCCC/C=C/CCCCCCCC(O)=O;CCCCCCCCCCCCCCOC(=O)C(C)=C;CCCCC(CC)C(O)C#CC(O)C(CC)CCCC;CCCCCCCCC\C=C/CCCCCCC(O)=O;CCCC\C=C/CCCCCCCCCCOC(C)=O;CCCCCCCCC#CCCCCCC(OC)OC;CCCCCCCOC(=O)CCCCCCCCC=C;CCCCCCCC\C=C/CCCCCCCC(O)=O;CCCCC#CCCCCCCCC(OCC)OCC;CCCCC#CCCCCCCCCCC(OC)OC;CCCCCCC#CCCCCCCCC(OC)OC;CCOC(CCCCCCCCCC#CCC)OCC,12965;15166;18526;22652;719;6035;7516;9000;14995;17509;18204;21001;23152;24381;27283;36341;38630;38838,[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,-0.5;-0.5;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;-1.9744124953622;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447;-3.69242761408447,,,
327.9229635,0.876563333,20888.98242,26787.23047,25937.47656,28002.82422,24128.13086,22889.45898,185894.5156,47587.35938,37682.9375,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
326.1880798,6.1154,67455.27344,45864.02344,688742.75,47469.57031,40011.58203,56342.91016,46260.37109,74810.92188,56388.69531,3,C18H30O3S;C18H30O3S;C18H30O3S;C18H30O3S,0.00868142882644489;0.00868142882644489;0.00868142882644489;0.00868142882644489,-3.24323477211755;-3.24323477211755;-3.24323477211755;-3.24323477211755,-3.23455334329111;-3.23455334329111;-3.23455334329111;-3.23455334329111,CCCCCCCCCCCCO[S](=O)(=O)c1ccccc1;CCCCCCCCCCCCc1ccc(cc1)[S](O)(=O)=O;CCCCCCCCCC(CC)c1ccc(cc1)[S](O)(=O)=O;CCC(C(C)CC(C)CC(C)C)c1ccc(cc1)[S](O)(=O)=O,3371;18336;8002;24641,[M-H]-;[M-H]-;[M-H]-;[M-H]-,0;0;0;0,-0.5;0;0;0,1;1;1;1,0;0;0;0,0;-2.23455334329111;-2.23455334329111;-2.23455334329111,,,
328.1930542,6.086483333,15225.19922,10358.69043,134359.7344,8270.487305,8225.827148,10227.56055,21056.70703,18383.25586,10561.48145,3,C11H28ClN5O,-4.605170186,-3.940136313,-8.545306499,NCCNCCNCCNCCN.ClCC1CO1,34800,[M+CH2O2-H]-,0,0,0,0,0,,,
328.9041443,2.375433333,96411.73438,164216.7344,57173.10547,146160.9063,143746.3906,140159.875,78013.36719,75342.0625,147422.9063,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
328.9045308,0.66635,441753.3125,438741.7813,448099.5,449887.125,494908.3125,452938.3125,467501.9063,503393.4375,525398.3125,9,0,0,0,0,0,0,0,0,0,0,0,0,,,
329.1608582,7.87395,32845.16797,72534.53906,100721.2969,101937.2656,43206.99219,75933.04688,129352.8359,87263.10938,70889.46875,7,C16H26O7;C16H26O7,-0.00507371078015374;-0.00507371078015374,0.00995033085316809;0.00995033085316809,0.00487662007301435;0.00487662007301435,CCC(=C)C(O)=O.COC(=O)C(C)=C.CC(=C)C(=O)OCCO;CC(=C)C(=O)OCCOCCOCCOCCOC(=O)C(C)=C,18271;2919,[M-H]-;[M-H]-,0;0,0;-0.5,1;1,0;0,1.00487662007301;0,,,
329.2339579,3.689266667,123016.0469,107999.8125,88860.53906,124091.5313,22554.24805,84369.35938,277158.1563,115842.4453,131311.4375,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
329.2339579,3.689266667,141335.2031,138059.8125,109730.8125,152701.8594,122648.6719,116918.9688,277158.1563,153666.375,164515.9219,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
329.9022522,1.536548333,160652.5938,166940.2969,83716.32031,174190.4063,161993.4844,142340.5781,251216.0313,243816.5938,172407.9688,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
329.9022929,0.66626,738439.6875,726539.8125,856969.6875,722714.8125,826586.4375,761950.5625,717006,858791.625,845979.75,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
330.8992208,0.666386667,172608.3594,184940.7813,174604.2813,183975.5156,185779.1875,169669.9063,159696.0781,169863.0625,177000.5,5,0,0,0,0,0,0,0,0,0,0,0,0,,,
330.8992615,2.889416667,125043.3828,118207.2969,43905.92188,106664.4219,99634.9375,141410.6875,59128.26172,108047.0078,71420.57031,6,0,0,0,0,0,0,0,0,0,0,0,0,,,
330.8992004,0.66668,171441.8906,162985.5469,179140.6406,165811.7656,163573.4375,163150.1563,168043.5625,165867.9375,160955.2344,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
333.1358948,11.64683333,4734337.5,4639947.5,5670360,3934385.5,4062559,4171461.5,3713909.25,4423854.5,4747127.5,3,C24H16N2;C24H16N2;C24H16N2;C24H16N2;C24H16N2,-0.484159977866987;-0.484159977866987;-0.484159977866987;-0.484159977866987;-0.484159977866987,-4.54895295108933;-4.54895295108933;-4.54895295108933;-4.54895295108933;-4.54895295108933,-5.03311292895632;-5.03311292895632;-5.03311292895632;-5.03311292895632;-5.03311292895632,N#Cc1ccccc1/C=C/c2ccc(cc2)/C=C/c3ccccc3C#N;N#Cc1ccccc1/C=C/c2ccc(cc2)/C=C/c3ccccc3C#N;c1ccc(cc1)c2ccnc3c2ccc4c(ccnc34)c5ccccc5;C#Cc1cccc(c1)N=Cc2ccc(cc2)C=Nc3cccc(c3)C#C;N#Cc1cccc(/C=C/c2ccc(cc2)/C=C/c3ccccc3C#N)c1,14626;14627;26114;41622;43518,[M]-;[M]-;[M]-;[M]-;[M]-,0;0;0;0;0,0;0;0;0;0,0.5;0.5;0.5;0.5;0.5,0;0;0;0;0,-4.53311292895632;-4.53311292895632;-4.53311292895632;-4.53311292895632;-4.53311292895632,,,
333.22052,6.398366667,4834.228027,14295.80664,28946.04883,8207.186523,5878.789063,7888.86377,188469.9844,186481.1563,95802.73438,7,C17H36N2S2;C18H34O3;C18H34O3;C22H27N3,-0.500960214145286;0.00938825611324011;0.00938825611324011;-0.0456729648925116,0.00995033085316809;-2.2917519256191;-2.2917519256191;-4.08003169501512,-0.491009883292118;-2.28236366950586;-2.28236366950586;-4.12570465990763,CCCCN(CCCC)C(S)=S.CN(C)C1CCCCC1;CCCCCC[C@@H](O)C\C=C/CCCCCCCC(O)=O;CCCCCC[C@H](O)C/C=C/CCCCCCCC(O)=O;CCCCCC1CCC(CC1)c2cnc(nc2)c3ccc(cc3)C#N,3702;4142;19934;40824,[M-H]-;[M+Cl]-;[M+Cl]-;[M]-,0;0;0;0,0;-0.5;-0.5;0,1;0;0;0.5,0;0;0;0,0.508990116707882;0;0;-3.62570465990763,,,
334.13915,5.071816667,651156.75,642329.375,789604.75,561992.6875,554775.4375,562155.5,567782.25,701470.9375,654785.75,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
334.1392517,5.17445,78055.28906,168345.875,60030.14844,143116.5938,146117.6563,125700.8594,82347.60156,97714.40625,154358.8125,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
333.1358032,5.071816667,208980.8125,178825.1406,246392.5938,171248.3438,189456.8438,200327.625,178554.2813,180234.7344,197928.8125,3,C24H16N2;C24H16N2;C24H16N2;C24H16N2;C24H16N2,-0.484225488286332;-0.484225488286332;-0.484225488286332;-0.484225488286332;-0.484225488286332,-4.25787754322167;-4.25787754322167;-4.25787754322167;-4.25787754322167;-4.25787754322167,-4.742103031508;-4.742103031508;-4.742103031508;-4.742103031508;-4.742103031508,N#Cc1ccccc1/C=C/c2ccc(cc2)/C=C/c3ccccc3C#N;N#Cc1ccccc1/C=C/c2ccc(cc2)/C=C/c3ccccc3C#N;c1ccc(cc1)c2ccnc3c2ccc4c(ccnc34)c5ccccc5;C#Cc1cccc(c1)N=Cc2ccc(cc2)C=Nc3cccc(c3)C#C;N#Cc1cccc(/C=C/c2ccc(cc2)/C=C/c3ccccc3C#N)c1,14626;14627;26114;41622;43518,[M]-;[M]-;[M]-;[M]-;[M]-,0;0;0;0;0,0;0;0;0;0,0.5;0.5;0.5;0.5;0.5,0;0;0;0;0,-4.242103031508;-4.242103031508;-4.242103031508;-4.242103031508;-4.242103031508,,,
335.1414998,5.12935,82613.99219,71608.30469,100559.0859,70489.61719,79917.14063,82549.99219,72827.28125,88932.49219,77294.5625,3,C16H31BrO2;C21H18N6;C19H24O3;C18H27O5P,-0.51249894803195;-0.00896957527377022;NA;-0.0639454646215596,0.00995033085316809;0.00995033085316809;-3.78793556696086;0.00995033085316809,-0.502548617178782;0.000980755579397868;-4.30043451499281;-0.0539951337683916,CCCCCCCCCCCCCCC(Br)C(O)=O;N(c1ccccc1)c2nc(Nc3ccccc3)nc(Nc4ccccc4)n2;CC1CO1.C2CO2.C(OCc3ccccc3)c4ccccc4;CCC1(COC1)COP(OCC2(CC)COC2)Oc3ccccc3,15552;8084;28651;20583,[M-H]-;[M-H-H2O]-;[M+Cl]-;[M-H-H2O]-,0;0;0;0,0;0;-0.5;0,1;0;0;0,0;0;0;0,0.497451382821218;0.000980755579397868;0;-0.0539951337683916,,,
335.1902059,6.251116667,5136.658203,14357.36523,58193.64453,5438.643555,100,100,176762.9688,115298.0625,40146.22266,7,C16H32O5S,0.007337306,-3.113580336,-3.10624303,CCCCCCCCCCCCCC(=O)OCC[S](O)(=O)=O,21838,[M-H]-,0,0,1,0,-2.10624303,,,
335.2267354,8.757333333,1150910.375,6532159,690285.75,26010.5625,6957.237793,4374.589844,657665.9375,526586.1875,170980.6719,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
336.2300924,8.757333333,211917.8438,1217748.625,123838.5391,5709.351563,100,100,99228.42188,107375.8203,26828.76758,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
337.1222127,5.448883333,11513.37012,16745.06641,118025.1719,35450.03125,4652.988281,100,6902.02832,11933.97656,7532.145508,3,C18H22ClNO3;C17H20ClNO;C17H20ClNO,-0.553102704462038;-0.553102704462038;-0.553102704462038,0.00995033085316809;0.00995033085316809;0.00995033085316809,-1.54315237360887;-1.54315237360887;-1.54315237360887,CCCCCC(C)OC(=O)COc1ccc(Cl)c2cccnc12;Clc1cccc(c1)C(=O)NC23CC4CC(CC(C4)C2)C3;[Cl-].C[N+](C)(C)Cc1ccc(cc1)C(=O)c2ccccc2,45450;11375;43510,[M-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-,0;0;0,-0.5;0;0,1;0;0,0;0;0,0;-1.54315237360887;-1.54315237360887,,,
337.1847636,5.99995,41750.53125,25936.93945,725321.5625,20132.12109,19712.38281,21865.62891,54370.88672,34474.32813,25962.88477,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
337.2061056,7.980566667,2552030,2271849.75,20827782,4864518,1431257.375,528380,12264933,10090845,4823417,3,C15H31NO7,-0.489580883,0.009950331,-0.479630552,OCCN(CCO)CCO.OC(=O)CCCCCCCC(O)=O,32157,[M-H]-,0,0,1,0,0.520369448,,,
337.2059631,7.523566667,74821.20313,61642.33984,87846.35156,86409.53906,51456.48438,80721.90625,134469.2188,106555.8438,51167.87891,7,C15H31NO7;C16H34O5S;C15H32O3S,-0.483978723842818;0.00879968380973242;0.00879968380973242,0.00995033085316809;-4.15354492434985;-4.52185410133997,-1.47402839298965;-4.89474524054011;-5.26305441753023,OCCN(CCO)CCO.OC(=O)CCCCCCCC(O)=O;CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O;CCCCCCCCCCCCCCC[S](O)(=O)=O,3578;32157;40162,[M-H]-;[M-H]-;[M+CH2O2-H]-,0;0;0,0;0;0,1;1;0,0;0;0,-0.47402839298965;-3.89474524054011;-5.26305441753023,,,
335.2267151,8.757333333,53261.07422,279117.2188,29975.2832,100,100,100,32091.00195,24627.0625,10512.84277,2,C16H34O2S,-0.006951015,-4.556013973,-5.562964989,CC(C)(C)CCCCCCCCSCCOCCO,10621,[M+CH2O2-H]-,0,0,0,0,-5.562964989,,,
336.2301025,8.757333333,17392.61328,126153.7344,4115.69043,100,100,100,5828.719238,6963.077637,100,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
336.2301025,8.757333333,27592.01758,118029.1094,6753.29541,100,100,100,15590.31348,10276.76953,100,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
337.1847839,5.99995,9069.460938,6894.097656,158205.2188,4754.519043,4950.265137,10280.78516,11537.54492,8126.088379,8153.105957,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
337.2060852,7.892916667,443153.75,411940.3125,3546670.75,878855.25,250056.7813,58652.17969,682350.9375,1627554.5,701726,3,C15H31NO7;C16H34O5S,-0.483980615784971;0.00880195231068118,0.00995033085316809;-4.56285483941721,-0.474030284931802;-4.55405288710653,OCCN(CCO)CCO.OC(=O)CCCCCCCC(O)=O;CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O,3578;32157,[M-H]-;[M-H]-,0;0,0;0,1;1,0;0,0.525969715068198;-3.55405288710653,,,
337.2060852,7.892916667,454463.2813,411940.3125,3546670.75,878855.25,250056.7813,88943.73438,2083793.625,1808599.75,857248.1875,3,C15H31NO7;C16H34O5S,-0.483980615784971;0.00880195231068118,0.00995033085316809;-4.56285483941721,-0.474030284931802;-4.55405288710653,OCCN(CCO)CCO.OC(=O)CCCCCCCC(O)=O;CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O,3578;32157,[M-H]-;[M-H]-,0;0,0;0,1;1,0;0,0.525969715068198;-3.55405288710653,,,
339.200297,7.297666667,1916362.125,746013.6875,570473.0625,1030742.875,504215.4375,1918497.25,4341179,6115986,2103087.75,8,C18H29NO5;C18H31NO6;C19H32O3S;C17H27NO3,-0.484064112933317;-0.484064112933317;0.00943062913710383;-0.484064112933317,-2.09923821986352;0.00995033085316809;-2.12089404407372;-2.68145225528147,-2.58330233279683;-0.474113782080149;-2.11146341493662;-3.16551636821479,CCCCOC(=O)\C=C/C(=O)OCCCC.C=CN1CCCC1=O;CCOC(=O)C=C.COC(=O)C(C)=C.CN(C)CCOC(=O)C(C)=C;CCCCCCCCCCC(CC)c1ccc(cc1)[S](O)(=O)=O;CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,22845;17903;16084;8653,[M-H]-;[M-H-H2O]-;[M-H]-;[M+CH2O2-H]-,0;0;0;0,-0.5;0;0;0,1;0;1;0,0;0;0;0,0;-0.474113782080149;-1.11146341493662;-3.16551636821479,,,
339.2003988,7.31115,3538034.75,1155107.25,18415916,715350.875,325623.4375,3751312.5,7302817.5,164893.8594,1263414,3,C18H29NO5;C18H31NO6;C17H27NO3;C19H32O3S,-0.484203167899557;-0.484203167899557;-0.484203167899557;0.0098971763208605,0.00995033085316809;0.00995033085316809;0.00995033085316809;-3.31975323059179,-0.474252837046389;-0.474252837046389;-0.474252837046389;-3.30985605427093,CCCCOC(=O)\C=C/C(=O)OCCCC.C=CN1CCCC1=O;CCOC(=O)C=C.COC(=O)C(C)=C.CN(C)CCOC(=O)C(C)=C;CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1;CCCCCCCCCCC(CC)c1ccc(cc1)[S](O)(=O)=O,22845;17903;8653;16084,[M-H]-;[M-H-H2O]-;[M+CH2O2-H]-;[M-H]-,0;0;0;0,-0.5;0;0;0,1;0;0;1,0;0;0;0,0;-0.474252837046389;-0.474252837046389;-2.30985605427093,,,
339.2110189,7.523566667,100,44314.59766,100,92959.70313,24936.87305,100,206826.4375,184434.1875,94922.95313,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
339.2541097,7.87395,9948.009766,33290.19922,148515.4844,17958.76367,4740.035156,3844.560059,413795.2813,241906.9063,48878.96875,7,C20H36O4;C20H36O4;C20H36O4;C20H36O4;C16H38NO4P;C16H38NO4P;C20H38O5;C20H38O5;C20H38O5;C19H34O2;C19H34O2;C19H34O2;C19H34O2;C20H36O4;C20H36O4;C20H36O4;C20H36O4;C20H36O4,0.00964378959018366;0.00964378959018366;0.00964378959018366;0.00964378959018366;0.00725983790070458;0.00725983790070458;0.00964378959018366;0.00964378959018366;0.00964378959018366;0.00964378959018366;0.00964378959018366;0.00964378959018366;0.00964378959018366;0.00964378959018366;0.00964378959018366;0.00964378959018366;0.00964378959018366;0.00964378959018366,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,0.0195941204433518;0.0195941204433518;0.0195941204433518;0.0195941204433518;0.0172101687538727;0.0172101687538727;0.0195941204433518;0.0195941204433518;0.0195941204433518;0.0195941204433518;0.0195941204433518;0.0195941204433518;0.0195941204433518;0.0195941204433518;0.0195941204433518;0.0195941204433518;0.0195941204433518;0.0195941204433518,[O-]C(=O)CCCCCCCCCCCCCCCCCCC([O-])=O;CCCC/C=C/CCCC(=O)OC(CCCC)CCCCC(O)=O;CCCCC(CCCCC(O)=O)OC(=O)CCCC\C=C\CCC;CCCCC/C=C/CCCCCC(CC(=O)OCC(C)C)C(O)=O;CCCC[N+](CCCC)(CCCC)CCCC.O[P](O)([O-])=O;[NH4+].CCCCC(CC)CO[P]([O-])(=O)OCC(CC)CCCC;CCCCOCCOC(=O)CCCCC(=O)OCC(CC)CCCC;CCCCCCC(=O)OC(C)COCC(C)OC(=O)CCCCCC;CCCCC(CC)C(=O)OCCOCCOC(=O)C(CC)CCCC;CCCCC/C=C\C\C=C/CCCCCCCC(=O)OC;CCCCC#CCCCCCCCCOC1CCCCO1;CCCCCCCCCCCCOC(=O)[C@H]1CCCC=C1;CCC#CCCCCCCCCCCOC1CCCCO1;CCCCC(CC)COC(=O)\C=C\C(=O)OCC(CC)CCCC;CCCCC(CC)COC(=O)\C=C/C(=O)OCC(CC)CCCC;CCCCCCCCOC(=O)\C=C/C(=O)OCCCCCCCC;CCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCC;CCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCC,8598;44198;44199;48052;10529;11499;26394;26729;40385;707;15816;30804;38350;4123;4186;9532;9636;31103,[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M]-;[M]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;-0.5;-0.5;-0.5;-0.5;-0.5,1;1;1;1;0.5;0.5;0;0;0;0;0;0;0;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1.01959412044335;1.01959412044335;1.01959412044335;1.01959412044335;0.517210168753873;0.517210168753873;0.0195941204433518;0.0195941204433518;0.0195941204433518;0.0195941204433518;0.0195941204433518;0.0195941204433518;0.0195941204433518;0;0;0;0;0,,,
340.2037455,7.31115,744691.125,238572.2031,3735793.75,201683.7344,48703.89844,756962.1875,1424679.25,1123370.5,402022.5,3,C19H32O3S,0.008745787,-3.208877209,-3.200131422,CCCCCCCCCCC(CC)c1ccc(cc1)[S](O)(=O)=O,16084,[M-H]-,0,0,1,0,-2.200131422,,,
340.8605347,0.0635615,189128.2031,188618.6875,190372.7969,204344.9531,187337.4688,174820.8438,195468.625,184698.4375,163874.8906,4,C6H4Br2N2O2,-0.24186421,-3.693081935,-3.934946145,Nc1c(Br)cc(cc1Br)[N+]([O-])=O,6276,[M+CH2O2-H]-,0,0,0,0,-3.934946145,,,
341.1428426,7.4945,19731.73242,28315.80859,100,11826.73047,6951.922852,8975.802734,694375.9375,550317.9375,300607.6563,7,C20H23ClN2O;C20H22N2O;C20H25ClN2O2;C20H25ClN2O2;C20H24ClN3O,-0.0460362204237714;-0.0460362204237714;-0.0460362204237714;-0.0460362204237714;-0.557380483363596,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;-3.5808027885559,-0.0360858895706034;-0.0360858895706034;-0.0360858895706034;-0.0360858895706034;-4.1381832719195,[Cl-].COc1ccc(NC=CC2=[N+](C)c3ccccc3C2(C)C)cc1;CCCCCCOc1ccc(cc1)C=Nc2ccc(cc2)C#N;[H+].[Cl-].COc1ccc2nccc(C(O)C3CC4(CCN3CC4)C=C)c2c1;[Cl-].COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1.[H+];[Cl-].COc1ccc(CNN=CC2=[N+](C)c3ccccc3C2(C)C)cc1,17617;21276;3922;11403;22079,[M-H]-;[M+Cl]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-,0;0;0;0;0,-0.5;-0.5;0;0;0,1;0;0;0;0,0;0;0;0;0,0;0;-0.0360858895706034;-0.0360858895706034;-4.1381832719195,,,
341.1798299,4.7745,44088.49219,39468.71875,101096.5469,46564.84375,42227.91406,31168.58008,33719.01172,39583.53125,45125.46484,3,C21H34Cl2;C18H32O5S,NA;0.00878478407766298,0.00995033085316809;-4.3892306006337,0.0187351149308311;-4.38044581655604,CCCCCCCCCCCCc1cc(CCl)c(C)c(CCl)c1;CCCCC/C=C(/C/C=C\CCCCCCCC(O)=O)[S](O)(=O)=O,25174;27951,[M-H-H2O]-;[M-H-H2O]-,0;0,0;0,0;0,0;0,0.0187351149308311;-4.38044581655604,,,
341.1959737,7.31115,162734.7656,61938.33594,791173.5625,47785.4375,35981.98047,172763.2188,334196.4375,288923.5,93778.96094,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
341.1959737,7.31115,65793.21094,47540.85547,342115.9375,48215.58984,19963.85742,95203.65625,204726.9844,207028.6875,61413.35547,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
340.2037659,7.31115,87714.95313,35116.5,414376.0313,23228.28711,12563.59766,80484.71875,159994.4531,126217.3203,22217.00781,3,C19H32O3S,0.008783686,-3.441230314,-3.432446629,CCCCCCCCCCC(CC)c1ccc(cc1)[S](O)(=O)=O,16084,[M-H]-,0,0,1,0,-2.432446629,,,
340.2037659,7.31115,87714.95313,35116.5,414376.0313,23228.28711,12989.93652,80484.71875,159994.4531,88642.25,42692.16797,3,C19H32O3S,0.008783686,-3.441230314,-3.432446629,CCCCCCCCCCC(CC)c1ccc(cc1)[S](O)(=O)=O,16084,[M-H]-,0,0,1,0,-2.432446629,,,
