mz,rt,X500_700_Neg_JeansA.mzXML,X500_700_Neg_JeansB.mzXML,X500_700_Neg_JeansC.mzXML,X500_700_Neg_JeansD.mzXML,X500_700_Neg_JeansDx.mzXML,X500_700_Neg_JeansE.mzXML,X500_700_Neg_JeansF.mzXML,X500_700_Neg_JeansG.mzXML,X500_700_Neg_JeansGx.mzXML,SampleID,formula.pred,isoscore,mserror,ms1score,SMILES,DbID,Adducts,neutralscore,ionmodescore,adductscore,MS2score,allscore,,214,rows
670.5746053,11.64673333,100,100,100,100,46807.02344,99962.07031,100,100,116217.5469,9,0,0,0,0,0,0,0,0,0,0,0,0,,,
673.3579915,6.099883333,13947.64063,8845.263672,107695.4219,31292.14258,14322.10547,28467.36914,77807.39844,54262.22656,20843.57813,3,C30H50N4O10,-0.539518317,0.009950331,-0.429567986,CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O.OCCCCO.OC(=O)CCCCC(O)=O.O=C=NCCCCCCN=C=O,45901,[M+CH2O2-H]-,0,0,0,0,-0.429567986,,,
673.3579915,6.099883333,60930.76563,24347.10938,412418.3125,8508.94043,14322.10547,28467.36914,77807.39844,54262.22656,20843.57813,3,C30H50N4O10,-0.539518317,0.009950331,-0.386710843,CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O.OCCCCO.OC(=O)CCCCC(O)=O.O=C=NCCCCCCN=C=O,45901,[M+CH2O2-H]-,0,0,0,0,-0.386710843,,,
674.3614095,6.099883333,27491.22461,9871.635742,184688.8281,10790.93164,4722.519531,10092.27344,37255.65234,21100.56641,9524.267578,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
674.3614095,6.099883333,4776.712891,9871.635742,184688.8281,10790.93164,4722.519531,10092.27344,37255.65234,21100.56641,9524.267578,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
681.6153971,11.01556667,190850.1719,4281.918945,100,100,4805.152832,100,10288.91602,227720.7969,4160.400391,8,C40H80N2O3;C40H80N2O3;C46H80O3,0.00863089667962758;0.00863089667962758;-0.497696882470495,0.00995033085316809;0.00995033085316809;-2.30634641286264,0.0185812275327957;0.0185812275327957;-2.80404329533314,CCCCCCCCCCCCCCCCCC(=O)NCCN(CCO)C(=O)CCCCCCCCCCCCCCCCC;CCCCCCCCCCCCCCCCCC(=O)NCCNCCOC(=O)CCCCCCCCCCCCCCCCC;CCCCCCCC\C=C/CCCCCCCCOC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3CC=C2C1)C(C)CCCC(C)C,13286;32576;15203,[M+CH2O2-H]-;[M+CH2O2-H]-;[M]-,0;0;0,0;0;0,0;0;0.5,0;0;0,0.0185812275327957;0.0185812275327957;-2.30404329533314,,,
682.4934489,5.660466667,100,100,192373.2188,20752.36133,100,100,8916.982422,14212.00781,6814.297363,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
682.6187541,11.01556667,85118.29688,100,100,100,100,100,100,107066.2188,100,8,C40H80N2O3;C40H80N2O3;C46H80O3,0.00638451135878294;0.00638451135878294;-0.540411389143903,0.00995033085316809;0.00995033085316809;-2.3111627563784,-0.316998491121382;-0.316998491121382;-3.8515741455223,CCCCCCCCCCCCCCCCCC(=O)NCCN(CCO)C(=O)CCCCCCCCCCCCCCCCC;CCCCCCCCCCCCCCCCCC(=O)NCCNCCOC(=O)CCCCCCCCCCCCCCCCC;CCCCCCCC\C=C/CCCCCCCCOC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3CC=C2C1)C(C)CCCC(C)C,13286;32576;15203,[M+CH2O2-H]-;[M+CH2O2-H]-;[M]-,0;0;0,0;0;0,0;0;0.5,1;1;1,0.683001508878618;0.683001508878618;-2.3515741455223,,,
682.6187541,11.01556667,85118.29688,100,100,100,100,100,100,107066.2188,100,8,C40H80N2O3;C40H80N2O3;C46H80O3,0.00638451135878294;0.00638451135878294;-0.540411389143903,0.00995033085316809;0.00995033085316809;-2.3111627563784,0.016334842211951;0.016334842211951;-3.8515741455223,CCCCCCCCCCCCCCCCCC(=O)NCCN(CCO)C(=O)CCCCCCCCCCCCCCCCC;CCCCCCCCCCCCCCCCCC(=O)NCCNCCOC(=O)CCCCCCCCCCCCCCCCC;CCCCCCCC\C=C/CCCCCCCCOC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3CC=C2C1)C(C)CCCC(C)C,13286;32576;15203,[M+CH2O2-H]-;[M+CH2O2-H]-;[M]-,0;0;0,0;0;0,0;0;0.5,0;0;1,0.016334842211951;0.016334842211951;-2.3515741455223,,,
685.5263468,10.88126667,100,100,100,100,258033.0313,100,100,127564.0391,4842.669434,5,C38H72O7,0.000230364,0.009950331,0.010180695,CCCCCCCCCCCCCCCC(=O)O[C@H](CO)[C@H]1OC[C@H](O)[C@H]1OC(=O)CCCCCCCCCCCCCCC,39235,[M+CH2O2-H]-,0,0,0,0,0.010180695,,,
686.5297038,10.88126667,100,100,100,100,129934.8125,100,100,58682.53125,3665.514404,5,C12H4Br6O;C38H72O7,-1.98415182905411;-0.0173259097201768,-1.94192222679925;0.00995033085316809,-3.92607405585336;-0.00737557886700867,Brc1cc(Br)c(Oc2cc(Br)cc(Br)c2Br)c(Br)c1;CCCCCCCCCCCCCCCC(=O)O[C@H](CO)[C@H]1OC[C@H](O)[C@H]1OC(=O)CCCCCCCCCCCCCCC,21507;39235,[M+CH2O2-H]-;[M+CH2O2-H]-,0;0,0;0,0;0,0;0,0;-0.00737557886700867,,,
687.5420329,11.25803333,100,100,100,100,50364.6875,100,100,100,122246.1953,9,0,0,0,0,0,0,0,0,0,0,0,0,,,
689.4152832,10.01656667,92634.39063,59464.42578,404711.5625,104686.0391,38769.56641,100,233280.5469,86794.34375,42902.39453,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
690.4185994,10.01656667,38248.46484,26059.68555,163745.3438,41678.11719,14570.08203,100,85986.14844,38145.26563,10835.35449,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
696.5093994,5.602083333,100,100,1127856.25,11185.75879,100,100,100,100,100,3,C13H4Br4Cl6,-4.198821677,0.009950331,-5.188871346,ClC1=C(Cl)C2(Cl)C(CC1(Cl)C2(Cl)Cl)c3cc(Br)c(Br)c(Br)c3Br,21129,[M]-,0,0,0.5,0,0,,,
