"mz","minintensity","sampleID"
112.984,227762.40625,67
117.054,124584.4140625,67
117.918,5009.7412109375,67
121.028,159410.109375,67
129.054,501275.8125,67
131.07,68347.3125,67
132.922,13290.2265625,67
138.018,23819.193359375,67
143.034,243771,67
143.07,412450.3125,67
145.086,43587.09765625,67
148.06,244967.015625,67
157.086,145834.90625,67
157.122,151658.59375,67
171.138,126866.7265625,67
173.044,1249815.875,67
174.048,95578.125,67
187.06,217051.015625,67
199.06,112245.8671875,67
201.076,137505.1875,67
201.112,45223.38671875,67
213.076,74425.2421875,67
100.932,2512.65795898438,68
112.984,249836.140625,68
117.054,157438.546875,68
121.028,166757.703125,68
129.054,542081.5625,68
131.07,70878.2109375,68
132.922,16432.20703125,68
138.018,27699.595703125,68
143.034,227682.46875,68
143.07,482134.8125,68
145.086,44136.8828125,68
148.06,247107.890625,68
157.086,130197.9375,68
157.122,102277.859375,68
171.138,92101.40625,68
187.06,177695.109375,68
199.06,105554.3671875,68
201.076,132017.109375,68
201.112,40296.65625,68
213.076,80597.765625,68
239.128,15743.6923828125,68
100.932,3129.74047851562,69
112.984,250086.234375,69
117.054,186707.71875,69
121.028,151620.484375,69
129.054,528159.5625,69
131.07,65206.59765625,69
132.922,13557.830078125,69
138.018,25109.384765625,69
143.07,388342.0625,69
145.086,46233.93359375,69
148.06,250589.5,69
157.086,133530.921875,69
157.122,141636.6875,69
169.086,37027.90234375,69
171.138,122325.234375,69
187.06,252094.6875,69
199.06,110927.9296875,69
201.076,134806.71875,69
201.112,45777.1484375,69
213.076,80033.109375,69
100.932,2572.19580078125,70
112.984,269630.9375,70
117.054,137280.546875,70
121.028,175835.09375,70
129.054,616735.875,70
131.07,79741.0390625,70
132.922,18415.3203125,70
138.018,28258.228515625,70
143.07,440256.25,70
145.086,51052.78515625,70
148.06,252420.953125,70
155.07,41436.03125,70
157.086,154015.03125,70
169.086,38592.05859375,70
174.048,93857.40625,70
199.06,113983.9453125,70
201.076,150402.625,70
201.112,47148.44921875,70
213.076,84541.5078125,70
239.128,14941.1279296875,70
112.984,291940.90625,71
117.054,220617.703125,71
121.028,183054.9375,71
129.054,531635.5,71
131.07,67996.484375,71
132.922,14221.1982421875,71
138.018,28019.2265625,71
143.07,484688.21875,71
145.086,46293.046875,71
148.06,253446.9375,71
155.07,39831.3984375,71
157.086,146220.75,71
171.138,137547.53125,71
187.06,229408.375,71
199.06,99987.4609375,71
201.076,134539.296875,71
201.112,42380.234375,71
213.076,76548.421875,71
225.076,7082.01025390625,71
100.932,2613.81591796875,72
112.984,250422.859375,72
117.054,191318.4375,72
129.018,56025.42578125,72
129.054,486314.375,72
131.07,65319.25390625,72
132.922,15605.0693359375,72
138.018,27078.8359375,72
143.034,239893.484375,72
143.07,370673.3125,72
145.086,48260.1796875,72
148.06,249510.703125,72
157.086,131653.390625,72
157.122,145962.921875,72
171.138,139546.984375,72
187.06,182207.046875,72
199.06,101866.6328125,72
201.076,138378.4375,72
201.112,45005.328125,72
213.076,84234.453125,72
100.932,2822.17309570312,73
112.984,238120.9375,73
117.054,183944.453125,73
121.028,152037.828125,73
129.054,493705.65625,73
131.07,73692.28125,73
132.922,16248.2646484375,73
138.018,26515.087890625,73
143.034,225615.53125,73
143.07,366973.84375,73
145.086,43794.734375,73
148.06,237777.265625,73
157.086,125577.5234375,73
169.086,30344.4375,73
171.138,131063.0859375,73
187.06,176114.609375,73
199.06,105621.34375,73
201.076,125070.5859375,73
201.112,38990.87109375,73
213.076,75558.9453125,73
100.932,2972.765625,74
112.984,222152.703125,74
117.054,127311.25,74
129.054,550047.625,74
131.07,69996.3359375,74
132.922,14911.50390625,74
143.07,463331.34375,74
145.086,46107.3125,74
148.06,256226.71875,74
155.07,45278.03515625,74
157.086,142028.609375,74
169.086,36831.15625,74
174.048,97795.375,74
187.06,235151.515625,74
194.066,39135.0234375,74
199.06,107136.671875,74
201.076,135457.84375,74
201.112,41361.28515625,74
213.076,87186.2578125,74
259.082,51014.4453125,74
100.932,2727.14404296875,75
112.984,253460.90625,75
117.054,230073.0625,75
121.028,152137,75
129.054,530653.5,75
131.07,63397.47265625,75
132.922,13884.2626953125,75
138.018,20888.927734375,75
143.034,235948.015625,75
143.07,372589.65625,75
145.086,45576.9296875,75
148.06,232076.171875,75
157.086,134624.15625,75
157.122,151977.171875,75
187.06,212334.9375,75
199.06,112132.015625,75
201.076,134590.65625,75
201.112,40660.69921875,75
213.076,75693.7265625,75
239.128,15024.33203125,75
100.932,2088.08715820312,76
112.984,233052.25,76
129.054,533051.1875,76
132.922,10575.1953125,76
138.018,24569.119140625,76
143.034,171064.1875,76
143.07,441020.96875,76
145.086,50961.44140625,76
148.06,278640.3125,76
157.086,132043.53125,76
174.048,90968.4453125,76
199.06,113373.328125,76
201.076,130240.953125,76
201.112,39803.53515625,76
213.076,85250.7890625,76
100.932,2873.9267578125,77
112.984,251457.5625,77
117.054,142793.84375,77
117.918,4229.56689453125,77
121.028,124973.609375,77
129.054,479753.625,77
131.07,72237.28125,77
132.922,8728.4326171875,77
143.034,137226.9375,77
143.07,418543.625,77
145.086,44365.29296875,77
148.06,247810.046875,77
157.086,124863.4453125,77
157.122,113355.96875,77
169.086,26861.8359375,77
171.138,118096.734375,77
174.048,93670.2578125,77
187.06,165154.765625,77
194.066,36075.69921875,77
199.06,106568.703125,77
201.076,129225.4375,77
201.112,44529.38671875,77
213.076,72450.390625,77
259.082,50956.5078125,77
100.932,2438.74536132812,78
112.984,229116.421875,78
117.054,35164.46484375,78
129.018,20822.38671875,78
129.054,237155.484375,78
131.07,35589.02734375,78
143.07,313268.46875,78
145.086,39902.53515625,78
148.06,257133.75,78
155.07,40989.91796875,78
157.086,43831.64453125,78
173.044,961943.625,78
175.06,104568.6640625,78
187.06,111844.515625,78
201.076,132708.828125,78
201.112,44515.06640625,78
213.076,77482.1484375,78
227.128,22018.287109375,78
259.082,46932.95703125,78
259.118,9640.9892578125,78
112.984,139129.125,79
129.054,131799.96875,79
143.07,105574.78125,79
148.06,66193.2734375,79
157.086,41528.375,79
213.076,33211.046875,79
100.932,2630.08471679688,80
112.984,250078.4375,80
129.054,561511.5,80
132.922,14711.05078125,80
143.07,393481.40625,80
148.06,250279.421875,80
157.086,139239.734375,80
171.138,114723.734375,80
201.076,144599.453125,80
201.112,33266.1796875,80
213.076,82897.0859375,80
100.932,2399.17700195312,81
112.984,228335.921875,81
121.028,133913.59375,81
129.054,459918.46875,81
131.07,65943.0859375,81
132.922,13470.1162109375,81
138.018,24936.193359375,81
143.034,228698.828125,81
143.07,396696.71875,81
145.086,49999.2578125,81
148.06,226945.640625,81
157.086,132424.1875,81
157.122,48339.09765625,81
171.138,69989.09375,81
174.048,88815.8203125,81
187.06,224888.703125,81
199.06,97993.078125,81
201.076,121483.40625,81
201.112,42880.55078125,81
213.076,80041.09375,81
259.082,41445.7578125,81
100.932,2704.94921875,82
112.984,265660.75,82
117.054,145071.5,82
121.028,147436.90625,82
129.054,517536.125,82
132.922,15424.9814453125,82
138.018,27731.67578125,82
143.07,439883.59375,82
145.086,53288.0078125,82
148.06,239475.234375,82
157.086,136955.203125,82
157.122,100454.5234375,82
187.06,202232.875,82
199.06,105663.8125,82
201.076,137231.109375,82
201.112,41483.95703125,82
213.076,77248.3046875,82
100.932,2503.10131835938,83
112.984,212959.4375,83
117.054,145811.453125,83
129.018,51921.30859375,83
129.054,441841.1875,83
132.922,10349.51171875,83
138.018,22469.4609375,83
143.07,376445.875,83
145.086,38550.046875,83
148.06,237021.796875,83
157.086,124105.28125,83
169.086,34486.46484375,83
187.06,186301,83
201.076,120076.0859375,83
201.112,37324.4375,83
213.076,66591.578125,83
239.128,12754.5224609375,83
100.932,2432.31176757812,84
112.984,229034.40625,84
121.028,128137.71875,84
129.054,531982.8125,84
131.07,74265.8203125,84
132.922,12199.845703125,84
138.018,24605.99609375,84
143.07,398551.15625,84
145.086,42850.54296875,84
148.06,241787.21875,84
157.086,141496.953125,84
174.048,88904.8203125,84
199.06,88726.4921875,84
201.076,133965.921875,84
201.112,42602.90625,84
213.076,84080.375,84
259.082,47472.5703125,84
100.932,2471.86596679688,85
112.984,214451.984375,85
129.054,433747.59375,85
131.07,74873.1875,85
132.922,15805.904296875,85
138.018,24646.96875,85
143.07,442475.625,85
145.086,52790.125,85
148.06,214566.6875,85
157.086,105059.4609375,85
187.06,179226.140625,85
199.06,109892.4921875,85
201.076,148173.828125,85
201.112,47657.078125,85
213.076,86751.7890625,85
239.092,12045.7431640625,85
102.018,39671.80859375,86
111.044,35132.25390625,86
112.984,231101.53125,86
117.054,29949.771484375,86
121.028,40894.68359375,86
123.044,30862.7265625,86
129.054,129527.703125,86
131.07,57326.3984375,86
143.034,115502.5625,86
143.07,133265.859375,86
145.086,40685.30859375,86
148.06,54102.734375,86
155.034,45050.640625,86
155.07,27657.21875,86
157.086,25886.037109375,86
157.122,26923.54296875,86
167.07,20566.5546875,86
169.086,34654.828125,86
173.044,968805.8125,86
174.048,72589.890625,86
175.06,119584.0546875,86
187.06,120688.71875,86
199.06,103219.453125,86
201.076,87525.453125,86
201.112,32142.54296875,86
213.076,29642.6171875,86
215.092,94609.7109375,86
225.076,9629.216796875,86
239.128,15930.22265625,86
112.984,209553.328125,87
129.054,443460.3125,87
143.07,356619.78125,87
148.06,214432.671875,87
213.076,90638.71875,87
100.932,2572.61572265625,88
112.984,243028.3125,88
121.028,107010.5859375,88
129.054,487177.3125,88
132.922,13287.1103515625,88
138.018,24311.685546875,88
143.07,402652.8125,88
145.086,48452.5625,88
148.06,235496.640625,88
157.086,123072.84375,88
169.086,39392.01171875,88
187.06,186131,88
199.06,99532.96875,88
201.076,142805.953125,88
201.112,42760.609375,88
213.076,82658.7265625,88
100.932,2284.57885742188,89
112.984,247583.703125,89
117.054,171340,89
129.054,533218.125,89
132.922,13184.0546875,89
143.07,388915.3125,89
145.086,47628.33984375,89
148.06,251510.984375,89
157.086,136967.765625,89
187.06,171195.65625,89
199.06,116433.0703125,89
201.076,138743.28125,89
213.076,73276.578125,89
100.932,2181.8779296875,90
112.984,239916.515625,90
129.054,381180.90625,90
132.922,11474.4345703125,90
143.07,388876.125,90
157.086,135557.9375,90
187.06,216919.5625,90
199.06,128065.828125,90
201.076,131282.890625,90
201.112,33907.234375,90
213.076,80532.5234375,90
100.932,2387.453125,91
112.984,230009.796875,91
117.054,190490.015625,91
129.054,499665.125,91
131.07,79237.390625,91
132.922,12631.6572265625,91
143.034,227398.46875,91
143.07,368059.5,91
145.086,44191.015625,91
148.06,190586.421875,91
155.07,39631.40625,91
157.086,90758.75,91
157.122,72768.5546875,91
171.138,88585.9609375,91
174.048,80352.9140625,91
187.06,266806.875,91
199.06,114117.546875,91
201.076,147985.921875,91
201.112,36594.6875,91
213.076,77582.9453125,91
239.128,16592.0625,91
100.932,2465.32592773438,92
112.984,264935.53125,92
117.054,203605.6875,92
129.054,518128.1875,92
131.07,70234.46875,92
138.018,26858.197265625,92
143.07,417835.59375,92
145.086,47994.6875,92
148.06,271121.6875,92
157.086,135869.765625,92
187.06,182095.015625,92
199.06,107207.828125,92
201.076,128214.71875,92
201.112,48962.59765625,92
213.076,79663.8125,92
100.932,2824.34008789062,93
102.018,37676.671875,93
112.984,248609.15625,93
117.054,159920.90625,93
117.918,3633.17138671875,93
129.018,47724.578125,93
129.054,530954.4375,93
131.07,68808.5703125,93
132.922,12122.1708984375,93
143.07,377762.4375,93
145.086,41873.95703125,93
148.06,253047,93
157.086,141027.53125,93
157.122,66659.3359375,93
165.04,48494.86328125,93
169.086,34755.078125,93
171.138,78756.53125,93
174.048,86779.96875,93
187.06,266451.15625,93
201.076,132505.71875,93
201.112,50830.21875,93
213.076,77799.1640625,93
245.066,70630.8984375,93
100.932,2476.248046875,94
112.984,259471.171875,94
117.054,184070.734375,94
121.028,84576.4140625,94
129.054,536382.1875,94
131.07,70714.9375,94
132.922,10047.091796875,94
138.018,20801.669921875,94
143.07,396831.4375,94
145.086,40121.27734375,94
148.06,227146.171875,94
157.086,135923.75,94
169.086,42351.98828125,94
174.048,87698.2109375,94
187.06,215666.109375,94
199.06,94671.46875,94
201.076,135471.65625,94
201.112,40214.91015625,94
213.076,85419.4765625,94
241.108,36272.62109375,94
100.932,2203.34130859375,95
112.984,240991.125,95
117.054,140975.78125,95
121.028,176172.046875,95
129.054,497018.65625,95
131.07,70009.7421875,95
132.922,12778.6533203125,95
143.07,427000.6875,95
145.086,44284.171875,95
148.06,243413.15625,95
157.086,124346.0859375,95
187.06,207757.640625,95
201.076,108458.5390625,95
201.112,45706.234375,95
213.076,85990.3046875,95
100.932,2686.80029296875,96
112.984,167732.046875,96
117.054,95684.5078125,96
129.054,158714.03125,96
132.922,12103.1845703125,96
143.07,248672.15625,96
148.06,250944.5,96
187.06,180521.34375,96
201.076,121824.6015625,96
213.076,71225.4609375,96
