"mz","minintensity","sampleID"
143.07,103749.7421875,64
201.076,63058.02734375,64
241.108,10031.4990234375,64
112.984,199335.03125,65
171.102,128503.0078125,65
182.988,25248.76953125,65
112.984,191001.0625,66
143.07,97416.6484375,66
145.086,25317.830078125,66
157.086,80199.5625,66
169.086,27319.96484375,66
182.988,36863.62890625,66
201.076,23841.25,66
112.984,186967.96875,67
132.922,9641.921875,67
143.07,116179.0703125,67
157.086,79931.0078125,67
169.086,28008.453125,67
182.988,39661.78515625,67
201.076,63152.3203125,67
241.108,11623.373046875,67
112.984,194302.328125,68
143.07,209658.96875,68
157.086,107470.90625,68
171.102,162232.046875,68
201.076,63672.48828125,68
129.018,17947.595703125,69
143.07,216914.28125,69
169.086,27948.05078125,69
171.102,150107.421875,69
182.988,32878.91796875,69
201.076,67333.5234375,69
215.092,41601.66015625,69
241.108,8745.27734375,69
112.984,179208.34375,70
131.07,43051.61328125,70
143.07,189043.109375,70
145.086,32588.609375,70
157.086,40513.03125,70
182.988,30879.234375,70
201.076,63512.55078125,70
215.092,40131.03125,70
112.984,195431.78125,71
131.07,33499.796875,71
143.07,106375.5078125,71
157.086,98143.6796875,71
171.138,65739.3125,71
215.092,42274.1328125,71
241.108,8042.82373046875,71
100.932,2377.79565429688,72
112.984,181293.03125,72
143.07,96580.3125,72
157.086,56694.10546875,72
171.102,80029.6953125,72
241.108,10604.439453125,72
283.264,265978.9375,72
112.984,185337.375,73
143.07,114765.28125,73
201.076,62768.22265625,73
215.092,40481.484375,73
241.108,9860.3076171875,73
112.984,212657.84375,74
121.028,44849.10546875,74
131.07,40410.83984375,74
143.07,172652.859375,74
157.086,93507.90625,74
171.102,142299.4375,74
182.988,32045.224609375,74
201.076,65901.6796875,74
112.984,207657.6875,75
132.922,7432.85205078125,75
143.07,148170.453125,75
157.086,71381.6171875,75
171.102,130775.8984375,75
171.138,47724.70703125,75
182.988,30834.021484375,75
201.076,53242.96484375,75
215.092,42569.6484375,75
241.108,11541.4072265625,75
112.984,218851.375,76
143.07,215536.859375,76
157.086,72174.921875,76
201.076,65998.4921875,76
241.108,9409.4052734375,76
112.984,197128.765625,77
131.07,40446.23046875,77
132.922,11188.8017578125,77
143.034,41655.12109375,77
143.07,151641.125,77
157.086,74056.7578125,77
171.102,152883.265625,77
182.988,28727.619140625,77
241.108,12192.6748046875,77
112.984,141292.671875,78
143.07,52458.4765625,78
182.988,34360.96875,78
201.076,28655.10546875,78
215.092,41667.74609375,78
241.108,11256.9140625,78
112.984,176352.90625,79
143.07,85893.0546875,79
145.086,29968.14453125,79
157.086,41262.765625,79
171.102,130459.65625,79
182.988,29737.87890625,79
201.076,63736.03125,79
112.984,201228.1875,80
143.07,92297.4453125,80
182.988,30511.54296875,80
201.076,65538.2734375,80
215.092,42106.33984375,80
112.984,167927.21875,81
143.07,104902.0078125,81
157.086,76652.734375,81
171.102,100621.7734375,81
182.988,30186.87890625,81
201.076,69940.7734375,81
215.092,43611.16796875,81
241.108,11563.7451171875,81
112.984,187421.78125,82
132.922,11256.41015625,82
143.07,163911.921875,82
182.988,27872.54296875,82
132.922,9773.642578125,83
171.102,129905.2734375,83
201.076,61690.95703125,83
241.108,8751.587890625,83
112.984,180420.6875,84
121.028,67331.2578125,84
143.07,211823.84375,84
157.086,96877.53125,84
169.086,28568.30078125,84
201.076,61376.14453125,84
215.092,41051.2109375,84
112.984,170348.703125,85
131.07,42984.703125,86
143.07,207581.625,86
157.05,131370.75,86
157.086,64380.3828125,86
169.086,31847.1328125,86
171.102,65446.0859375,86
201.076,72843.6640625,86
182.988,30191.078125,87
121.028,54401.07421875,88
143.034,36929.4921875,88
143.07,201470.828125,88
145.086,30503.3046875,88
157.086,85182.3203125,88
169.086,27701.73046875,88
171.102,160393.234375,88
182.988,32156.41796875,88
201.076,68712.9765625,88
