"mz","formula","SMILES","matchscore"
339.2541097,"C19H34O2","CCC#CCCCCCCCCCCOC1CCCCO1",0.0195941204433518
341.1798299,"C21H34Cl2","CCCCCCCCCCCCc1cc(CCl)c(C)c(CCl)c1",0.0187351149308311
345.1360881,"C12H24O11","OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O",0.025975420875021
345.1360881,"C12H24O11","OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O",0.025975420875021
345.2438354,"C19H36ClNO2","[H+].[Cl-].CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2",0.664790792
365.0734456,"C14H22O7S2","CC(C)CCCCCc1c(O)ccc(c1[S](O)(=O)=O)[S](O)(=O)=O",0.013664969742077
365.0734355,"C14H22O7S2","CC(C)CCCCCc1c(O)ccc(c1[S](O)(=O)=O)[S](O)(=O)=O",1.0150708317173
365.073466,"C14H22O7S2","CC(C)CCCCCc1c(O)ccc(c1[S](O)(=O)=O)[S](O)(=O)=O",1.00421452302091
365.218689,"C23H28N2O2","CN(C)c1ccc(cc1)C=CC2=[N+](C)c3ccccc3C2(C)C.CC([O-])=O",0.025929455952083
365.218689,"C23H28N2O2","CCCCC(CC)CNc1ccc(NC)c2C(=O)c3ccccc3C(=O)c12",0.025929455952083
365.0733643,"C14H22O7S2","CC(C)CCCCCc1c(O)ccc(c1[S](O)(=O)=O)[S](O)(=O)=O",0.380469379304325
365.0733032,"C14H22O7S2","CC(C)CCCCCc1c(O)ccc(c1[S](O)(=O)=O)[S](O)(=O)=O",0.013975293494392
365.0733643,"C14H22O7S2","CC(C)CCCCCc1c(O)ccc(c1[S](O)(=O)=O)[S](O)(=O)=O",1.00681691111692
369.3013407,"C22H42O4","CCCCCCCC\C=C/CCCCCCCC(=O)OCCOCCO",1.01880614160253
369.3013407,"C22H42O4","CCCCCCCCCCCCCCCCCCOC(=O)CCC(O)=O",1.01880614160253
369.3013407,"C22H42O4","CCCCCCCCCCCCCCCCOC(=O)CCCCC(O)=O",1.01880614160253
369.3013407,"C21H40O2","CCCCCCCC\C=C/CCCCCCCC(=O)OCCC",0.0188061416025316
369.3013407,"C21H40O2","CCCCCCCC\C=C/CCCCCCCC(=O)OC(C)C",0.0188061416025316
369.3013407,"C21H40O2","CCCCCCCCCCCCCCCCCCOC(=O)C=C",0.0188061416025316
369.3013407,"C21H40O2","CCCCCCCC\C=C/CCCCCCCC(=O)OCCC",0.0188061416025316
369.3013407,"C21H40O2","CCOC(CCCCCCC#CCCCC[C@H](C)CC)OCC",0.0188061416025316
369.3013407,"C21H40O2","CCCCCCCCCCCCCCCCC\C=C/C(=O)OC",0.0188061416025316
379.1584981,"C23H24BrClN2","[Cl-].CCN(CC)c1ccc(cc1)C2=[N+](CC)c3ccc(Br)c4cccc2c34",0.423656236019414
379.1563721,"C16H26O10","OCCCOCCCO.OC(=O)CCCCC(O)=O.O=C1OC(=O)C=C1",0.02578089728592
379.1563721,"C16H26O10","OCCCOCCCO.OC(=O)CCCCC(O)=O.O=C1OC(=O)C=C1",0.02578089728592
