mz,rt,X700_900_Neg_jgu1.mzXML,X700_900_Neg_jgu2.mzXML,X700_900_Neg_jgw1.mzXML,X700_900_Neg_jgw2.mzXML,X700_900_Neg_nju1.mzXML,X700_900_Neg_nju2.mzXML,X700_900_Neg_njw1.mzXML,X700_900_Neg_njw2.mzXML,X700_900_Neg_oju2.mzXML,X700_900_Neg_ojw1.mzXML,SampleID,formula.pred,isoscore,mserror,ms1score,SMILES,DbID,Adducts,neutralscore,chracaterscore,ionmodescore,adductscore,MS2score,allscore,temp.scorevalues
866.7891032,8.76245,100,100,100,100,243733.75,164900.8906,1264531.625,130464,100,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867.8174845,11.82708333,100,100,100,100,1016038.063,554655,1867485.125,1190108.75,100,487300.6563,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868.8210246,11.82708333,100,100,100,100,671362.4375,423418.75,1100209.25,673413.625,100,722452,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869.5407918,7.238816667,150313.2188,210124.9688,362240.8438,403673.1563,100,100,100,100,100,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869.6223145,10.01338333,100,77935.61719,100,100,100,100,54056.66016,100,466205.0938,2434414.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869.6575114,10.23935,545154.625,575533.25,199106.8906,316206.9063,100,100,100,100,100,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870.6607056,10.23935,345461.625,347455.5,108377.7656,103591.3359,100,100,100,100,100,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870.7035929,11.53548333,100,100,57796.06641,100,100,65185.11328,260971.8906,55373.44922,100,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870.7035929,11.53548333,100,100,57796.06641,100,100,65185.11328,249209.1875,100,100,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871.6667074,8.616783333,100,100,100,100,722678.375,838423.875,3288221.25,835073.8125,100,352074,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871.6896566,10.5604,487319.3125,928447.5625,544845.6875,366635.375,100,100,100,100,100,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872.6925659,10.61871667,238342.9844,579004.3125,249925.7969,168593.0156,100,100,100,100,100,294540.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872.7371216,11.06111667,100,100,100,100,100,67011.96094,73055.28125,46958.82422,295847.0938,625321.4375,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873.6442464,10.23935,494788.8438,610595.1875,413937.625,405663.375,100,100,100,100,100,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873.6812541,8.616783333,100,100,100,100,570820.9375,814818.8125,2191853.25,689377.625,100,335129.0313,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874.6460164,10.23935,251988.3125,264713.3438,197198.4531,229792.5313,100,100,100,100,100,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875.2352498,10.4202,146426.9688,249725.2188,138371.75,253679.2344,100,100,100,100,100,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875.6976725,8.995666667,100,100,100,100,3580645,3185568.25,18678796,6746233,100,535858.6875,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875.6972656,9.029533333,86444.71094,100,100,100,2048401.125,125536.9297,70277.5625,4065930.5,435779.7813,947303.625,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876.7010295,8.995666667,100,100,100,100,2048401.125,1715790.75,11270017,4065930.5,411737.4375,299093.9688,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876.7095133,11.00286667,100,100,100,100,115833.5078,66019.85156,87553.34375,121197.6719,314125.3438,1683340.75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876.8385417,10.8051,100,100,100,100,268582.6563,347671.8125,544237.1875,339693.4688,100,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876.8496501,8.791483333,100,100,100,100,100,100,1239944.625,100,100,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877.7137858,11.03188333,100,100,100,100,85030.9375,65845.70313,100,76486.3125,100,1210524.875,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
