mz10ppm,matches10ppm,mz5ppm,matches5ppm,mz1ppm,matches1ppm
473.2822774,7,473.2822774,3,473.2822774,1
473.2823283,7,473.2823283,3,473.2823283,1
473.2824402,7,473.2824402,3,473.2824402,2
473.2826843,8,473.2826843,3,473.2826843,2
473.2828979,8,473.2828979,3,473.2828979,2
473.290273,6,473.290273,2,473.290273,0
473.3060913,7,473.3060913,5,473.3060913,2
473.347585,2,473.347585,1,473.347585,0
473.3634644,8,473.3634644,3,473.3634644,3
473.3634644,8,473.3634644,3,473.3634644,3
473.8846741,5,473.8846741,5,473.8846741,2
473.9647115,3,473.9647115,0,473.9647115,0
473.9647115,3,473.9647115,0,473.9647115,0
474.1454366,4,474.1454366,2,474.1454366,0
474.1692607,11,474.1692607,5,474.1692607,0
474.2309977,9,474.2309977,5,474.2309977,3
474.2309977,9,474.2309977,5,474.2309977,3
474.2310181,9,474.2310181,5,474.2310181,3
474.2310486,9,474.2310486,5,474.2310486,3
474.2678731,1,474.2678731,1,474.2678731,0
474.2678731,1,474.2678731,1,474.2678731,0
474.2850952,5,474.2850952,3,474.2850952,0
474.2857056,8,474.2857056,4,474.2857056,2
474.2857056,8,474.2857056,4,474.2857056,2
474.2859802,9,474.2859802,4,474.2859802,3
474.2859802,9,474.2859802,4,474.2859802,3
474.2964376,10,474.2964376,4,474.2964376,0
474.334198,1,474.334198,1,474.334198,0
474.3705139,7,474.3705139,3,474.3705139,1
474.3705139,7,474.3705139,3,474.3705139,1
474.3705139,7,474.3705139,3,474.3705139,1
474.3925578,2,474.3925578,2,474.3925578,0
474.3931071,2,474.3931071,2,474.3931071,0
474.3931071,2,474.3931071,2,474.3931071,0
474.8783671,4,474.8783671,4,474.8783671,0
474.8784485,4,474.8784485,4,474.8784485,0
474.8784485,4,474.8784485,4,474.8784485,0
474.8784485,4,474.8784485,4,474.8784485,0
474.9067993,1,474.9067993,0,474.9067993,0
474.9067993,1,474.9067993,0,474.9067993,0
474.9251404,1,474.9251404,0,474.9251404,0
474.98231,4,474.98231,2,474.98231,0
474.98231,4,474.98231,2,474.98231,0
475.0220947,6,475.0220947,4,475.0220947,0
475.0220947,6,475.0220947,4,475.0220947,0
475.1001282,5,475.1001282,1,475.1001282,0
475.1001994,5,475.1001994,1,475.1001994,0
475.1001994,5,475.1001994,1,475.1001994,0
475.1309408,7,475.1309408,3,475.1309408,0
475.1314087,7,475.1314087,3,475.1314087,1
475.1314087,7,475.1314087,3,475.1314087,1
475.1651917,6,475.1651917,2,475.1651917,1
475.1651917,6,475.1651917,2,475.1651917,1
475.1658529,7,475.1658529,5,475.1658529,1
475.1658529,7,475.1658529,5,475.1658529,1
475.2131144,8,475.2131144,5,475.2131144,0
475.2190552,6,475.2190552,4,475.2190552,0
475.2190552,6,475.2190552,4,475.2190552,0
475.2192485,6,475.2192485,4,475.2192485,0
475.2192485,6,475.2192485,4,475.2192485,0
475.2192485,6,475.2192485,4,475.2192485,0
475.234904,12,475.234904,6,475.234904,6
475.234904,12,475.234904,6,475.234904,6
475.2499288,3,475.2499288,0,475.2499288,0
475.2616984,6,475.2616984,2,475.2616984,1
475.2616984,6,475.2616984,2,475.2616984,1
475.262085,5,475.262085,1,475.262085,1
475.2715759,3,475.2715759,2,475.2715759,0
475.2888794,4,475.2888794,2,475.2888794,0
475.2888794,4,475.2888794,2,475.2888794,0
475.3270976,9,475.3270976,7,475.3270976,0
475.3782756,10,475.3782756,4,475.3782756,0
475.3786723,9,475.3786723,4,475.3786723,0
475.4518331,4,475.4518331,1,475.4518331,1
475.4522298,4,475.4522298,1,475.4522298,1
475.4881083,1,475.4881083,1,475.4881083,1
475.9802653,5,475.9802653,3,475.9802653,1
475.9802653,5,475.9802653,3,475.9802653,1
475.9893392,3,475.9893392,1,475.9893392,1
475.9903158,3,475.9903158,2,475.9903158,0
476.1030172,5,476.1030172,2,476.1030172,0
476.1402384,7,476.1402384,4,476.1402384,0
476.1402384,7,476.1402384,4,476.1402384,0
476.1402384,7,476.1402384,4,476.1402384,0
476.1402384,7,476.1402384,4,476.1402384,0
476.2060242,4,476.2060242,2,476.2060242,1
476.2387594,8,476.2387594,5,476.2387594,1
476.2387594,8,476.2387594,5,476.2387594,1
476.2909851,3,476.2909851,0,476.2909851,0
476.2909851,3,476.2909851,0,476.2909851,0
476.2909851,3,476.2909851,0,476.2909851,0
476.3843384,4,476.3843384,4,476.3843384,0
476.8424988,0,476.8424988,0,476.8424988,0
476.8753662,2,476.8753662,2,476.8753662,0
476.8753662,2,476.8753662,2,476.8753662,0
476.8753662,2,476.8753662,2,476.8753662,0
476.9038086,0,476.9038086,0,476.9038086,0
476.9038086,0,476.9038086,0,476.9038086,0
476.9038086,0,476.9038086,0,476.9038086,0
476.9038595,0,476.9038595,0,476.9038595,0
476.9221497,0,476.9221497,0,476.9221497,0
476.9617818,2,476.9617818,2,476.9617818,0
476.9617818,2,476.9617818,2,476.9617818,0
476.9708252,3,476.9708252,3,476.9708252,1
476.9970398,2,476.9970398,2,476.9970398,0
476.9970398,2,476.9970398,2,476.9970398,0
477.0012004,2,477.0012004,0,477.0012004,0
477.0013631,2,477.0013631,0,477.0013631,0
477.0019226,3,477.0019226,0,477.0019226,0
477.0019226,3,477.0019226,0,477.0019226,0
477.0524699,4,477.0524699,2,477.0524699,1
477.0524699,4,477.0524699,2,477.0524699,1
477.0978902,4,477.0978902,1,477.0978902,0
477.0978902,4,477.0978902,1,477.0978902,0
477.0982056,3,477.0982056,1,477.0982056,0
477.0982056,3,477.0982056,1,477.0982056,0
477.0982056,3,477.0982056,1,477.0982056,0
477.0982056,3,477.0982056,1,477.0982056,0
477.1082865,10,477.1082865,6,477.1082865,2
477.1082865,10,477.1082865,6,477.1082865,2
477.1451721,6,477.1451721,3,477.1451721,2
477.1452332,6,477.1452332,3,477.1452332,2
477.1808573,5,477.1808573,3,477.1808573,0
477.1809082,5,477.1809082,3,477.1809082,0
477.1809896,4,477.1809896,3,477.1809896,0
477.2831726,6,477.2831726,6,477.2831726,1
477.2831726,6,477.2831726,6,477.2831726,1
477.2858683,9,477.2858683,1,477.2858683,0
477.2858683,9,477.2858683,1,477.2858683,0
477.2858683,9,477.2858683,1,477.2858683,0
477.2858683,9,477.2858683,1,477.2858683,0
477.3583374,2,477.3583374,1,477.3583374,1
477.3583374,2,477.3583374,1,477.3583374,1
477.3947449,0,477.3947449,0,477.3947449,0
477.3947449,0,477.3947449,0,477.3947449,0
477.4313151,1,477.4313151,0,477.4313151,0
477.4313151,1,477.4313151,0,477.4313151,0
477.4313151,1,477.4313151,0,477.4313151,0
477.431488,1,477.431488,0,477.431488,0
477.4676717,3,477.4676717,1,477.4676717,1
477.4676717,3,477.4676717,1,477.4676717,1
477.4676717,3,477.4676717,1,477.4676717,1
477.4678548,3,477.4678548,1,477.4678548,1
477.4681396,1,477.4681396,1,477.4681396,1
477.5043844,0,477.5043844,0,477.5043844,0
477.5043844,0,477.5043844,0,477.5043844,0
477.8799438,2,477.8799438,2,477.8799438,2
477.9600525,0,477.9600525,0,477.9600525,0
478.0603943,7,478.0603943,4,478.0603943,1
478.0603943,7,478.0603943,4,478.0603943,1
478.0603943,7,478.0603943,4,478.0603943,1
478.0603943,7,478.0603943,4,478.0603943,1
478.0603943,7,478.0603943,4,478.0603943,1
478.0603943,7,478.0603943,4,478.0603943,1
478.0603943,7,478.0603943,4,478.0603943,1
478.0603943,7,478.0603943,4,478.0603943,1
478.0603943,7,478.0603943,4,478.0603943,1
478.1525472,6,478.1525472,2,478.1525472,1
478.2899373,5,478.2899373,1,478.2899373,0
478.2899373,5,478.2899373,1,478.2899373,0
478.2899373,5,478.2899373,1,478.2899373,0
478.2901611,5,478.2901611,1,478.2901611,0
478.3631083,2,478.3631083,1,478.3631083,0
478.4713949,2,478.4713949,1,478.4713949,1
478.4713949,2,478.4713949,1,478.4713949,1
478.872345,3,478.872345,2,478.872345,0
478.8725586,3,478.8725586,2,478.8725586,0
478.9593608,3,478.9593608,3,478.9593608,1
478.9593608,3,478.9593608,3,478.9593608,1
478.9593811,3,478.9593811,3,478.9593811,1
478.9593811,3,478.9593811,3,478.9593811,1
478.9593811,3,478.9593811,3,478.9593811,1
478.9800822,4,478.9800822,3,478.9800822,0
478.9985657,2,478.9985657,0,478.9985657,0
478.9985657,2,478.9985657,0,478.9985657,0
479.0640564,6,479.0640564,3,479.0640564,1
479.0641479,6,479.0641479,2,479.0641479,1
479.0883993,6,479.0883993,4,479.0883993,1
479.1220703,9,479.1220703,6,479.1220703,0
479.1220703,9,479.1220703,6,479.1220703,0
479.1600037,5,479.1600037,3,479.1600037,1
479.1600037,5,479.1600037,3,479.1600037,1
479.1603495,6,479.1603495,3,479.1603495,2
479.1603495,6,479.1603495,3,479.1603495,2
479.2293091,6,479.2293091,5,479.2293091,0
479.2648926,6,479.2648926,2,479.2648926,0
479.2657674,5,479.2657674,1,479.2657674,0
479.2932434,3,479.2932434,3,479.2932434,2
479.3735962,3,479.3735962,2,479.3735962,0
479.3739217,3,479.3739217,2,479.3739217,2
479.3886922,1,479.3886922,1,479.3886922,0
479.4107463,2,479.4107463,2,479.4107463,2
479.4107463,2,479.4107463,2,479.4107463,2
479.447113,0,479.447113,0,479.447113,0
479.447113,0,479.447113,0,479.447113,0
479.4472656,0,479.4472656,0,479.4472656,0
479.4835205,3,479.4835205,2,479.4835205,2
479.4835205,3,479.4835205,2,479.4835205,2
479.4835409,3,479.4835409,2,479.4835409,2
479.4835409,3,479.4835409,2,479.4835409,2
479.4837036,2,479.4837036,2,479.4837036,2
479.9663493,2,479.9663493,0,479.9663493,0
479.9664815,2,479.9664815,0,479.9664815,0
479.9664815,2,479.9664815,0,479.9664815,0
479.9664815,2,479.9664815,0,479.9664815,0
479.9667358,2,479.9667358,0,479.9667358,0
479.9668884,2,479.9668884,0,479.9668884,0
479.9668884,2,479.9668884,0,479.9668884,0
479.9668884,2,479.9668884,0,479.9668884,0
479.9668884,2,479.9668884,0,479.9668884,0
480.0581055,3,480.0581055,2,480.0581055,1
480.2374268,4,480.2374268,1,480.2374268,0
480.2374268,4,480.2374268,1,480.2374268,0
480.2374268,4,480.2374268,1,480.2374268,0
480.4503784,0,480.4503784,0,480.4503784,0
480.7076721,4,480.7076721,3,480.7076721,2
480.7078857,4,480.7078857,3,480.7078857,2
480.7084351,4,480.7084351,3,480.7084351,2
480.7084351,4,480.7084351,3,480.7084351,2
480.9315796,2,480.9315796,0,480.9315796,0
480.9316406,2,480.9316406,0,480.9316406,0
480.9316406,2,480.9316406,0,480.9316406,0
480.957194,1,480.957194,1,480.957194,1
480.9572449,1,480.9572449,1,480.9572449,1
480.9572449,1,480.9572449,1,480.9572449,1
480.972229,0,480.972229,0,480.972229,0
480.972229,0,480.972229,0,480.972229,0
480.9724426,0,480.9724426,0,480.9724426,0
480.9724426,0,480.9724426,0,480.9724426,0
480.9951782,1,480.9951782,0,480.9951782,0
481.0614014,6,481.0614014,1,481.0614014,0
481.0614014,6,481.0614014,1,481.0614014,0
481.0614014,6,481.0614014,1,481.0614014,0
481.131307,7,481.131307,3,481.131307,0
481.1399638,10,481.1399638,6,481.1399638,1
481.1399638,10,481.1399638,6,481.1399638,1
481.1399638,10,481.1399638,6,481.1399638,1
481.1402893,10,481.1402893,6,481.1402893,2
481.2018331,3,481.2018331,3,481.2018331,0
481.2018331,3,481.2018331,3,481.2018331,0
481.2018331,3,481.2018331,3,481.2018331,0
481.2131856,3,481.2131856,1,481.2131856,0
481.2131856,3,481.2131856,1,481.2131856,0
481.2131856,3,481.2131856,1,481.2131856,0
481.2488607,7,481.2488607,2,481.2488607,0
481.2488607,7,481.2488607,2,481.2488607,0
481.2802734,6,481.2802734,2,481.2802734,2
481.295756,3,481.295756,2,481.295756,0
481.2963664,4,481.2963664,0,481.2963664,0
481.3535258,2,481.3535258,2,481.3535258,2
481.4262187,5,481.4262187,3,481.4262187,3
481.4263407,5,481.4263407,3,481.4263407,3
481.4263814,5,481.4263814,3,481.4263814,3
481.4266866,3,481.4266866,3,481.4266866,3
481.4625956,1,481.4625956,1,481.4625956,0
481.4625956,1,481.4625956,1,481.4625956,0
481.4625956,1,481.4625956,1,481.4625956,0
481.4996033,0,481.4996033,0,481.4996033,0
481.4996033,0,481.4996033,0,481.4996033,0
481.4996338,0,481.4996338,0,481.4996338,0
481.4996338,0,481.4996338,0,481.4996338,0
481.9645691,1,481.9645691,0,481.9645691,0
482.0236816,3,482.0236816,3,482.0236816,2
482.0236816,3,482.0236816,3,482.0236816,2
482.0237122,3,482.0237122,3,482.0237122,2
482.0237122,3,482.0237122,3,482.0237122,2
482.0634562,1,482.0634562,1,482.0634562,0
482.0671082,1,482.0671082,0,482.0671082,0
482.0754801,4,482.0754801,3,482.0754801,0
482.0759277,4,482.0759277,2,482.0759277,0
482.0759277,4,482.0759277,2,482.0759277,0
482.0764058,4,482.0764058,2,482.0764058,0
482.0764058,4,482.0764058,2,482.0764058,0
482.2048543,2,482.2048543,1,482.2048543,0
482.5024923,2,482.5024923,0,482.5024923,0
482.5869954,1,482.5869954,1,482.5869954,1
482.5869954,1,482.5869954,1,482.5869954,1
482.5869954,1,482.5869954,1,482.5869954,1
482.5874023,1,482.5874023,1,482.5874023,1
482.5874023,1,482.5874023,1,482.5874023,1
482.5874023,1,482.5874023,1,482.5874023,1
482.5874023,1,482.5874023,1,482.5874023,1
482.5874023,1,482.5874023,1,482.5874023,1
482.7055054,3,482.7055054,2,482.7055054,2
482.7058105,3,482.7058105,2,482.7058105,2
482.7058105,3,482.7058105,2,482.7058105,2
482.7058105,3,482.7058105,2,482.7058105,2
482.881012,0,482.881012,0,482.881012,0
482.881012,0,482.881012,0,482.881012,0
482.8811239,0,482.8811239,0,482.8811239,0
482.8811239,0,482.8811239,0,482.8811239,0
482.9126282,0,482.9126282,0,482.9126282,0
482.9126282,0,482.9126282,0,482.9126282,0
482.9126282,0,482.9126282,0,482.9126282,0
482.9291077,2,482.9291077,1,482.9291077,0
482.9291077,2,482.9291077,1,482.9291077,0
482.931488,1,482.931488,0,482.931488,0
482.931488,1,482.931488,0,482.931488,0
482.931488,1,482.931488,0,482.931488,0
482.9316101,1,482.9316101,0,482.9316101,0
482.9316101,1,482.9316101,0,482.9316101,0
482.9316101,1,482.9316101,0,482.9316101,0
482.9350586,0,482.9350586,0,482.9350586,0
482.9350586,0,482.9350586,0,482.9350586,0
482.9469808,0,482.9469808,0,482.9469808,0
482.947113,0,482.947113,0,482.947113,0
482.9546611,0,482.9546611,0,482.9546611,0
482.9569397,0,482.9569397,0,482.9569397,0
482.9570618,0,482.9570618,0,482.9570618,0
482.9570618,0,482.9570618,0,482.9570618,0
483.0310669,5,483.0310669,2,483.0310669,1
483.0310669,5,483.0310669,2,483.0310669,1
483.0310669,5,483.0310669,2,483.0310669,1
483.0310974,5,483.0310974,2,483.0310974,1
483.0310974,5,483.0310974,2,483.0310974,1
483.0310974,5,483.0310974,2,483.0310974,1
483.0310974,5,483.0310974,2,483.0310974,1
483.0312195,5,483.0312195,2,483.0312195,1
483.0312195,5,483.0312195,2,483.0312195,1
483.0651347,0,483.0651347,0,483.0651347,0
483.0825195,7,483.0825195,4,483.0825195,1
483.0825195,7,483.0825195,4,483.0825195,1
483.0825195,7,483.0825195,4,483.0825195,1
483.0835164,9,483.0835164,5,483.0835164,1
483.0835164,9,483.0835164,5,483.0835164,1
483.0835164,9,483.0835164,5,483.0835164,1
483.0836283,9,483.0836283,5,483.0836283,1
483.1811015,3,483.1811015,2,483.1811015,0
483.1811015,3,483.1811015,2,483.1811015,0
483.2018127,4,483.2018127,3,483.2018127,0
483.2589417,2,483.2589417,1,483.2589417,1
483.2589417,2,483.2589417,1,483.2589417,1
483.2984721,3,483.2984721,2,483.2984721,0
483.3111369,5,483.3111369,3,483.3111369,1
483.3479207,4,483.3479207,3,483.3479207,3
483.3690389,3,483.3690389,3,483.3690389,1
483.4417928,3,483.4417928,0,483.4417928,0
483.7088928,4,483.7088928,2,483.7088928,2
483.8843384,0,483.8843384,0,483.8843384,0
483.9195251,1,483.9195251,0,483.9195251,0
483.9350993,1,483.9350993,0,483.9350993,0
483.9621989,0,483.9621989,0,483.9621989,0
483.9624634,0,483.9624634,0,483.9624634,0
483.9624634,0,483.9624634,0,483.9624634,0
483.9629415,0,483.9629415,0,483.9629415,0
483.9637756,0,483.9637756,0,483.9637756,0
483.9646301,0,483.9646301,0,483.9646301,0
483.9758708,0,483.9758708,0,483.9758708,0
483.9760437,0,483.9760437,0,483.9760437,0
483.9763387,0,483.9763387,0,483.9763387,0
483.9766541,0,483.9766541,0,483.9766541,0
483.9767456,0,483.9767456,0,483.9767456,0
483.9767456,0,483.9767456,0,483.9767456,0
484.0205383,8,484.0205383,5,484.0205383,2
484.0344543,6,484.0344543,4,484.0344543,1
484.0346375,5,484.0346375,4,484.0346375,1
484.0346375,5,484.0346375,4,484.0346375,1
484.072937,2,484.072937,2,484.072937,0
484.2062073,2,484.2062073,1,484.2062073,0
484.2062073,2,484.2062073,1,484.2062073,0
484.326711,8,484.326711,6,484.326711,0
484.372762,6,484.372762,5,484.372762,1
484.4491374,0,484.4491374,0,484.4491374,0
484.4491374,0,484.4491374,0,484.4491374,0
484.5853271,1,484.5853271,1,484.5853271,1
484.5853271,1,484.5853271,1,484.5853271,1
484.5853271,1,484.5853271,1,484.5853271,1
484.5853271,1,484.5853271,1,484.5853271,1
484.5853271,1,484.5853271,1,484.5853271,1
484.5853271,1,484.5853271,1,484.5853271,1
484.7037964,3,484.7037964,2,484.7037964,2
484.7037964,3,484.7037964,2,484.7037964,2
484.7037964,3,484.7037964,2,484.7037964,2
484.8391724,1,484.8391724,1,484.8391724,0
484.8394979,1,484.8394979,1,484.8394979,0
484.8394979,1,484.8394979,1,484.8394979,0
484.8791809,0,484.8791809,0,484.8791809,0
484.8791809,0,484.8791809,0,484.8791809,0
484.9101664,0,484.9101664,0,484.9101664,0
484.9101664,0,484.9101664,0,484.9101664,0
484.9101664,0,484.9101664,0,484.9101664,0
484.9101664,0,484.9101664,0,484.9101664,0
484.9106445,0,484.9106445,0,484.9106445,0
484.9258118,2,484.9258118,0,484.9258118,0
484.9258118,2,484.9258118,0,484.9258118,0
484.9283447,0,484.9283447,0,484.9283447,0
484.9286194,0,484.9286194,0,484.9286194,0
484.9286194,0,484.9286194,0,484.9286194,0
484.9286194,0,484.9286194,0,484.9286194,0
484.9442749,0,484.9442749,0,484.9442749,0
484.9541321,0,484.9541321,0,484.9541321,0
484.9541321,0,484.9541321,0,484.9541321,0
484.9541321,0,484.9541321,0,484.9541321,0
484.9660339,1,484.9660339,0,484.9660339,0
485.0279541,5,485.0279541,3,485.0279541,2
485.0279541,5,485.0279541,3,485.0279541,2
485.0279541,5,485.0279541,3,485.0279541,2
485.0279541,5,485.0279541,3,485.0279541,2
485.1812439,6,485.1812439,2,485.1812439,0
485.1812541,6,485.1812541,2,485.1812541,0
485.1812541,6,485.1812541,2,485.1812541,0
485.1817322,6,485.1817322,2,485.1817322,0
485.1973165,7,485.1973165,2,485.1973165,1
485.2699992,2,485.2699992,0,485.2699992,0
485.3631287,4,485.3631287,1,485.3631287,0
485.3631287,4,485.3631287,1,485.3631287,0
485.3631287,4,485.3631287,1,485.3631287,0
485.8824768,0,485.8824768,0,485.8824768,0
485.9614868,1,485.9614868,1,485.9614868,0
485.9924927,0,485.9924927,0,485.9924927,0
485.9924927,0,485.9924927,0,485.9924927,0
485.9924927,0,485.9924927,0,485.9924927,0
485.9924927,0,485.9924927,0,485.9924927,0
486.0308228,5,486.0308228,2,486.0308228,0
486.0415751,4,486.0415751,4,486.0415751,1
486.0415751,4,486.0415751,4,486.0415751,1
486.1848755,2,486.1848755,0,486.1848755,0
486.1852824,2,486.1852824,0,486.1852824,0
486.3557129,1,486.3557129,0,486.3557129,0
486.355957,1,486.355957,0,486.355957,0
486.366394,3,486.366394,1,486.366394,0
486.366394,3,486.366394,1,486.366394,0
486.4165548,2,486.4165548,2,486.4165548,2
486.4656881,0,486.4656881,0,486.4656881,0
486.4662272,0,486.4662272,0,486.4662272,0
486.4662272,0,486.4662272,0,486.4662272,0
486.5828349,1,486.5828349,1,486.5828349,1
486.5830688,1,486.5830688,1,486.5830688,1
486.5830688,1,486.5830688,1,486.5830688,1
486.5830688,1,486.5830688,1,486.5830688,1
486.7025452,3,486.7025452,2,486.7025452,0
486.836792,1,486.836792,1,486.836792,0
486.8769226,0,486.8769226,0,486.8769226,0
486.8769226,0,486.8769226,0,486.8769226,0
486.8770142,0,486.8770142,0,486.8770142,0
486.9070435,0,486.9070435,0,486.9070435,0
486.9070435,0,486.9070435,0,486.9070435,0
486.9254456,0,486.9254456,0,486.9254456,0
486.9255981,0,486.9255981,0,486.9255981,0
486.9255981,0,486.9255981,0,486.9255981,0
486.9255981,0,486.9255981,0,486.9255981,0
486.9255981,0,486.9255981,0,486.9255981,0
487.0241394,6,487.0241394,3,487.0241394,0
487.0241394,6,487.0241394,3,487.0241394,0
487.0487467,6,487.0487467,3,487.0487467,0
487.04953,6,487.04953,2,487.04953,1
487.0495911,6,487.0495911,2,487.0495911,1
487.0495911,6,487.0495911,2,487.0495911,1
487.1165771,12,487.1165771,7,487.1165771,2
487.1165771,12,487.1165771,7,487.1165771,2
487.1646932,12,487.1646932,6,487.1646932,0
487.1654358,12,487.1654358,6,487.1654358,2
487.1654358,12,487.1654358,6,487.1654358,2
487.1654358,12,487.1654358,6,487.1654358,2
487.1654867,12,487.1654867,6,487.1654867,2
487.1655172,12,487.1655172,6,487.1655172,2
487.1655172,12,487.1655172,6,487.1655172,2
487.1776937,6,487.1776937,2,487.1776937,0
487.1776937,6,487.1776937,2,487.1776937,0
487.1776937,6,487.1776937,2,487.1776937,0
487.2019958,6,487.2019958,4,487.2019958,0
487.2020671,6,487.2020671,4,487.2020671,0
487.2020671,6,487.2020671,4,487.2020671,0
487.2705383,4,487.2705383,2,487.2705383,0
487.2705383,4,487.2705383,2,487.2705383,0
487.2722473,2,487.2722473,2,487.2722473,0
487.2722473,2,487.2722473,2,487.2722473,0
487.2722473,2,487.2722473,2,487.2722473,0
487.2722473,2,487.2722473,2,487.2722473,0
487.2984111,3,487.2984111,2,487.2984111,2
487.3059896,7,487.3059896,6,487.3059896,0
487.3068136,8,487.3068136,2,487.3068136,0
487.4153748,2,487.4153748,0,487.4153748,0
487.8407593,2,487.8407593,1,487.8407593,0
487.9705098,0,487.9705098,0,487.9705098,0
487.9705098,0,487.9705098,0,487.9705098,0
487.9803365,2,487.9803365,1,487.9803365,0
487.9803365,2,487.9803365,1,487.9803365,0
487.9803365,2,487.9803365,1,487.9803365,0
487.9803365,2,487.9803365,1,487.9803365,0
487.9803365,2,487.9803365,1,487.9803365,0
487.9803365,2,487.9803365,1,487.9803365,0
487.9803772,2,487.9803772,1,487.9803772,0
488.0385946,4,488.0385946,3,488.0385946,0
488.0537109,2,488.0537109,2,488.0537109,0
488.1207581,6,488.1207581,4,488.1207581,1
488.1211853,6,488.1211853,4,488.1211853,2
488.1211853,6,488.1211853,4,488.1211853,2
488.1211853,6,488.1211853,4,488.1211853,2
488.1211853,6,488.1211853,4,488.1211853,2
488.1211853,6,488.1211853,4,488.1211853,2
488.1211853,6,488.1211853,4,488.1211853,2
488.1211853,6,488.1211853,4,488.1211853,2
488.1211853,6,488.1211853,4,488.1211853,2
488.1211853,6,488.1211853,4,488.1211853,2
488.1299744,7,488.1299744,4,488.1299744,1
488.1299744,7,488.1299744,4,488.1299744,1
488.1849569,8,488.1849569,6,488.1849569,0
488.1849976,8,488.1849976,5,488.1849976,0
488.2319845,1,488.2319845,0,488.2319845,0
488.2319845,1,488.2319845,0,488.2319845,0
488.2892965,7,488.2892965,4,488.2892965,0
488.3021851,5,488.3021851,2,488.3021851,2
488.3021851,5,488.3021851,2,488.3021851,2
488.3717143,1,488.3717143,0,488.3717143,0
488.371755,1,488.371755,0,488.371755,0
488.3719381,1,488.3719381,0,488.3719381,0
488.3721313,1,488.3721313,0,488.3721313,0
488.4825745,1,488.4825745,0,488.4825745,0
488.4833883,2,488.4833883,0,488.4833883,0
488.4833883,2,488.4833883,0,488.4833883,0
488.4833883,2,488.4833883,0,488.4833883,0
488.5807292,1,488.5807292,1,488.5807292,1
488.5809021,1,488.5809021,1,488.5809021,1
488.5809021,1,488.5809021,1,488.5809021,1
488.5809021,1,488.5809021,1,488.5809021,1
488.8351746,0,488.8351746,0,488.8351746,0
488.8609924,1,488.8609924,1,488.8609924,0
488.8609924,1,488.8609924,1,488.8609924,0
488.8622131,1,488.8622131,0,488.8622131,0
488.9048462,1,488.9048462,0,488.9048462,0
488.9224243,1,488.9224243,0,488.9224243,0
488.9226074,1,488.9226074,0,488.9226074,0
488.9415283,0,488.9415283,0,488.9415283,0
488.9415283,0,488.9415283,0,488.9415283,0
488.9416911,0,488.9416911,0,488.9416911,0
488.9836121,3,488.9836121,1,488.9836121,0
489.0198059,0,489.0198059,0,489.0198059,0
489.0200195,0,489.0200195,0,489.0200195,0
489.0476379,6,489.0476379,3,489.0476379,2
489.1183573,3,489.1183573,2,489.1183573,0
489.1398824,6,489.1398824,4,489.1398824,0
489.1400146,6,489.1400146,4,489.1400146,0
489.1400146,6,489.1400146,4,489.1400146,0
489.1400146,6,489.1400146,4,489.1400146,0
489.1400146,6,489.1400146,4,489.1400146,0
489.1815694,7,489.1815694,6,489.1815694,0
489.1815694,7,489.1815694,6,489.1815694,0
489.1887309,5,489.1887309,4,489.1887309,0
489.2138062,6,489.2138062,3,489.2138062,0
489.2138062,6,489.2138062,3,489.2138062,0
489.2138062,6,489.2138062,3,489.2138062,0
489.259491,0,489.259491,0,489.259491,0
489.2774963,4,489.2774963,3,489.2774963,0
489.2774963,4,489.2774963,3,489.2774963,0
489.2776489,4,489.2776489,3,489.2776489,0
489.2776489,4,489.2776489,3,489.2776489,0
489.2855733,4,489.2855733,3,489.2855733,2
489.2857259,4,489.2857259,3,489.2857259,2
489.2857666,4,489.2857666,3,489.2857666,2
489.2857666,4,489.2857666,3,489.2857666,2
489.2870483,4,489.2870483,3,489.2870483,1
489.3004557,4,489.3004557,2,489.3004557,0
489.3004557,4,489.3004557,2,489.3004557,0
489.337148,3,489.337148,2,489.337148,1
489.3577983,2,489.3577983,1,489.3577983,0
489.3577983,2,489.3577983,1,489.3577983,0
489.3591614,2,489.3591614,1,489.3591614,0
489.3760681,3,489.3760681,1,489.3760681,0
489.4314575,6,489.4314575,2,489.4314575,2
489.4673462,0,489.4673462,0,489.4673462,0
489.4680176,0,489.4680176,0,489.4680176,0
489.4865316,1,489.4865316,1,489.4865316,0
489.4865316,1,489.4865316,1,489.4865316,0
489.926178,2,489.926178,1,489.926178,1
490.1175232,5,490.1175232,3,490.1175232,2
490.1175232,5,490.1175232,3,490.1175232,2
490.1175232,5,490.1175232,3,490.1175232,2
490.1175232,5,490.1175232,3,490.1175232,2
490.1175232,5,490.1175232,3,490.1175232,2
490.1175232,5,490.1175232,3,490.1175232,2
490.1914876,2,490.1914876,2,490.1914876,1
490.2627869,0,490.2627869,0,490.2627869,0
490.2628174,0,490.2628174,0,490.2628174,0
490.2628174,0,490.2628174,0,490.2628174,0
490.2631938,1,490.2631938,0,490.2631938,0
490.2958883,5,490.2958883,2,490.2958883,0
490.2958883,5,490.2958883,2,490.2958883,0
490.4624736,0,490.4624736,0,490.4624736,0
490.5786133,1,490.5786133,1,490.5786133,1
490.5787659,1,490.5787659,1,490.5787659,1
490.5787659,1,490.5787659,1,490.5787659,1
490.5787659,1,490.5787659,1,490.5787659,1
490.8586731,1,490.8586731,0,490.8586731,0
490.892395,4,490.892395,2,490.892395,1
490.892568,4,490.892568,2,490.892568,1
